scenario,noise_mode,sigma,group_type,group,metric,n,mean,std,cv,min,p05,p25,p50,p75,p95,max,iqr,range,std_vs_raw,iqr_vs_raw,range_vs_raw,median_vs_raw
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__down8k,latent_distance,4950,0.4728329097,0.1343007354,0.2840342383,0.1871030927,0.2881332323,0.3726413399,0.4535474777,0.5494133383,0.7182603866,1.077667952,0.1767719984,0.8905648589,10.88794001,10.74476764,12.19683164,10.65283997
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__down8k,raw_chamfer,4950,0.04576096575,0.01233481588,0.2695488541,0.02509958658,0.03109880439,0.0363323003,0.04257526435,0.05278421478,0.07026787889,0.09811566856,0.01645191448,0.07301608199,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__down8k,rigid_p2p,4950,0.03481932121,0.008315741844,0.2388255014,0.02106442147,0.02546706458,0.02871090273,0.03278124188,0.0386911723,0.05142788563,0.08681196413,0.009980269572,0.06574754266,0.6741682993,0.6066327163,0.9004528985,0.7699597966
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__down8k,nicp_p2p,4950,0.02683728405,0.002568503847,0.09570654924,0.0206086083,0.02328136439,0.02499537401,0.0265138836,0.02829210815,0.03154806131,0.04077843504,0.003296734138,0.02016982674,0.2082320379,0.2003860488,0.2762381409,0.6227532349
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__down8k,nicp_p2tri,4950,0.02387281211,0.002783545632,0.1165989838,0.01726282863,0.02003244796,0.02187068184,0.02350556235,0.02544532425,0.02895648644,0.03875968504,0.003574642413,0.02149685641,0.2256657626,0.2172782029,0.2944126256,0.5520943372
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__noisy,latent_distance,4950,0.455146622,0.1348673048,0.2963161722,0.1603832096,0.2696039096,0.3564700559,0.4374866635,0.5317596346,0.7032726616,1.104178429,0.1752895787,0.9437952191,15.45397543,15.55229204,17.15861571,11.79438376
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__noisy,raw_chamfer,4950,0.03887811858,0.008727029847,0.2244715065,0.02384786785,0.02836943004,0.03228198557,0.03709279537,0.04355296597,0.05570675089,0.07885202638,0.0112709804,0.05500415854,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__noisy,rigid_p2p,4950,0.03233660635,0.005790130829,0.1790580857,0.02230698771,0.02554102891,0.02815397091,0.03097259633,0.03523477538,0.04381651588,0.07665015126,0.007080804461,0.05434316355,0.6634709552,0.6282332337,0.987982818,0.8350030248
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__noisy,nicp_p2p,4950,0.02743715138,0.002473735909,0.09016008534,0.02196466949,0.0240836214,0.02568984754,0.02705707055,0.02878295591,0.03202981518,0.04216182229,0.003093108376,0.0201971528,0.2834567949,0.2744311734,0.3671931966,0.7294427471
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__noisy,nicp_p2tri,4950,0.02414839298,0.002707815573,0.1121323301,0.01824536646,0.02048988807,0.02221404904,0.02374686828,0.02564516068,0.02914109327,0.04002147156,0.003431111641,0.0217761051,0.3102791695,0.3044199813,0.3958992498,0.6402016359
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__remesh,latent_distance,4950,0.4812880899,0.1311334791,0.2724635864,0.2045638561,0.3006331906,0.3840968758,0.4637232274,0.558860451,0.7200524628,1.047187567,0.1747635752,0.8426237106,15.62523225,16.70997118,14.86726116,10.95637789
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__remesh,raw_chamfer,4950,0.04378461227,0.008392417915,0.1916750539,0.02617558245,0.03295373649,0.03765734867,0.04232450103,0.0481159888,0.06021071915,0.08285204097,0.01045864013,0.05667645853,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__remesh,rigid_p2p,4950,0.03324588153,0.005842340636,0.1757312596,0.02236861527,0.02595581252,0.02882348367,0.03208760606,0.03649064461,0.04440689778,0.06796110972,0.007667160946,0.04559249446,0.6961451033,0.7330934854,0.8044344273,0.758133121
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__remesh,nicp_p2p,4950,0.02797767931,0.002773345174,0.09912706281,0.0215981208,0.02424261356,0.02598531464,0.02756632308,0.02954045124,0.03313233884,0.04247020749,0.003555136608,0.0208720867,0.3304584212,0.3399234091,0.368267306,0.6513088734
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__remesh,nicp_p2tri,4950,0.02496568121,0.003001623769,0.1202299967,0.01825740162,0.02089458262,0.02282232781,0.02450455781,0.02666933767,0.03056982079,0.04040864233,0.003847009862,0.0221512407,0.3576589964,0.3678307901,0.3908367121,0.5789686166
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__up60k,latent_distance,4950,0.4734090655,0.1337647513,0.282556379,0.1850867569,0.2884661451,0.3740959242,0.4544449747,0.5509420633,0.7154960871,1.066617966,0.1768461391,0.8815312088,12.59940884,13.25996167,13.20949822,11.16569847
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__up60k,raw_chamfer,4950,0.04316432243,0.01061674822,0.2459611925,0.02537772051,0.03030628978,0.03531685285,0.04070009376,0.0486537043,0.06426863037,0.0921123681,0.01333685145,0.06673464759,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__up60k,rigid_p2p,4950,0.03335321095,0.00652479599,0.1956272216,0.02211728607,0.02565279338,0.0286582526,0.03183099203,0.03670958636,0.0460136506,0.08054175262,0.008051333759,0.05842446655,0.6145757493,0.6036907427,0.8754742649,0.7820864546
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__up60k,nicp_p2p,4950,0.02744490035,0.002727739017,0.09938964918,0.02124357423,0.02383531208,0.02549421183,0.02700898613,0.02891255487,0.03254756192,0.04329041484,0.003418343037,0.02204684061,0.2569279182,0.2563080986,0.3303657306,0.663609924
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,original__to__up60k,nicp_p2tri,4950,0.02445418256,0.002945522749,0.1204506731,0.01776646765,0.02053897159,0.02235522445,0.02397799923,0.02607992383,0.0299396369,0.04145083878,0.003724699378,0.02368437113,0.277441142,0.2792787631,0.3549036667,0.589138673
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__crop,latent_distance,4950,0.4913462191,0.1208675122,0.2459925557,0.2045739591,0.3287079245,0.403206408,0.4731663018,0.561571151,0.7157658368,1.18778789,0.158364743,0.9832139313,7.463790803,6.517572313,10.92539433,7.696391195
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__crop,raw_chamfer,4950,0.0627463235,0.01619385047,0.2580844512,0.03075461472,0.03905458116,0.04967231235,0.06147898279,0.07397043064,0.09132598337,0.120748065,0.02429811829,0.08999345028,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__crop,rigid_p2p,4950,0.03980970917,0.005907175587,0.1483852987,0.02739187025,0.03186157104,0.03527580079,0.03889804524,0.04352315379,0.05095206634,0.06520580859,0.008247353,0.03781393834,0.3647789387,0.3394235267,0.4201854494,0.632704763
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__crop,nicp_p2p,4950,0.03409647007,0.003764921972,0.1104196993,0.02624549219,0.02902005424,0.03141370438,0.03351662249,0.03614520617,0.04125144414,0.05499715427,0.004731501796,0.02875166208,0.2324908446,0.1947270871,0.3194861625,0.5451720404
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__crop,nicp_p2tri,4950,0.03129639586,0.003989748702,0.1274826891,0.02299388853,0.02589855552,0.02844913138,0.03068759186,0.03349918177,0.03883162779,0.05277103736,0.005050050391,0.02977714882,0.246374308,0.207837098,0.3308812889,0.4991558167
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__down8k,latent_distance,4950,0.4560716138,0.1237069647,0.2712446048,0.1797849983,0.2849319309,0.364720732,0.4401743859,0.529549852,0.6829841793,1.002089739,0.16482912,0.8223047405,14.50832594,14.29789252,16.1150614,10.34133116
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__down8k,raw_chamfer,4950,0.04423048799,0.008526618796,0.1927769551,0.0281973961,0.03349263965,0.03770219367,0.04256457695,0.04923040455,0.06076970086,0.07922448933,0.01152821088,0.05102709324,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__down8k,rigid_p2p,4950,0.03690618533,0.007669843049,0.2078199896,0.02333388017,0.02736990994,0.03118480405,0.03527269368,0.04101907216,0.05183471489,0.07414913275,0.009834268105,0.05081525258,0.8995175266,0.8530610872,0.9958484672,0.8286865794
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__down8k,nicp_p2p,4950,0.02804874612,0.002533670257,0.09033096335,0.0218663985,0.02446877557,0.02627415282,0.02772969434,0.02946225986,0.03273282592,0.04184289893,0.003188107041,0.01997650042,0.2971482974,0.2765482931,0.3914881126,0.6514735098
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__down8k,nicp_p2tri,4950,0.0250590893,0.002741616771,0.1094060817,0.01839072106,0.02120387466,0.02313284304,0.0247248112,0.02660858981,0.03013517053,0.03974739292,0.003475746768,0.02135667187,0.3215362193,0.3014992356,0.4185359289,0.5808776445
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__noisy,latent_distance,4950,0.4602963135,0.1236734836,0.2686823248,0.1787509769,0.2919298545,0.3705361336,0.4442026317,0.5320234895,0.6888283521,1.072697759,0.1614873558,0.8939467818,16.94518543,17.24569376,15.91622257,11.03600797
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__noisy,raw_chamfer,4950,0.04159621165,0.007298443806,0.1754593391,0.02705874054,0.0321607265,0.03620715482,0.04025030002,0.04557107825,0.05549881976,0.08322450334,0.00936392343,0.0561657628,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__noisy,rigid_p2p,4950,0.03398511192,0.005527255656,0.1626375593,0.02336843577,0.02720215857,0.03000793873,0.03281166389,0.03684071516,0.04487905927,0.06693423763,0.006832776428,0.04356580186,0.7573197524,0.7296916169,0.7756647411,0.8151905421
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__noisy,nicp_p2p,4950,0.0288164218,0.002434121022,0.08446992615,0.02292780076,0.0254237815,0.027096065,0.02849017913,0.03014902753,0.03326796881,0.04402592406,0.003052962526,0.0210981233,0.3335123331,0.3260345462,0.3756402878,0.7078252614
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__noisy,nicp_p2tri,4950,0.02556434634,0.002647334041,0.1035557102,0.01925563335,0.02187991701,0.02368179571,0.02522180922,0.02702815321,0.03037942446,0.04194606586,0.003346357503,0.02269043251,0.3627258237,0.3573670298,0.4039904629,0.6266241296
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__original,latent_distance,4950,0.4660444499,0.1254445906,0.2691687255,0.1834097058,0.2959528521,0.3745540679,0.4486232847,0.539221853,0.7007942885,1.078982711,0.1646677852,0.8955730051,15.64300484,16.20837592,14.73829493,10.93512318
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__original,raw_chamfer,4950,0.04254311724,0.008019213179,0.1884961352,0.02662817268,0.03213792405,0.03670537904,0.04102590133,0.04686480439,0.0579023965,0.08739320752,0.01015942535,0.06076503484,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__original,rigid_p2p,4950,0.03463273993,0.005930043621,0.1712265224,0.02316088292,0.02724340787,0.03035038083,0.03341583931,0.03770818964,0.04643886816,0.06697379944,0.007357808817,0.04381291652,0.7394794837,0.7242347442,0.7210218283,0.8145059152
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__original,nicp_p2p,4950,0.02882531843,0.002717234043,0.0942655343,0.02220297863,0.02511406714,0.02692804177,0.02843440237,0.03031016072,0.03383513564,0.04552716145,0.003382118949,0.02332418281,0.3388404801,0.3329045525,0.3838421697,0.6930841601
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__original,nicp_p2tri,4950,0.02579680118,0.002931691173,0.1136455312,0.01872429411,0.02174040701,0.02373093019,0.02538511488,0.0274377416,0.03120216092,0.0435779057,0.003706811418,0.02485361159,0.3655833942,0.3648642803,0.4090117228,0.6187582493
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__up60k,latent_distance,4950,0.4474550903,0.1260362561,0.2816735329,0.1768390685,0.2725564182,0.354195118,0.432127431,0.5224854499,0.6818685591,1.001853585,0.168290332,0.8250145167,16.22183352,16.32582472,17.49722094,11.04265182
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__up60k,raw_chamfer,4950,0.04063386434,0.00776954442,0.1912086026,0.02634663668,0.03062920863,0.03474173567,0.03913257775,0.04504996419,0.05561926986,0.07349781113,0.01030822852,0.04715117445,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__up60k,rigid_p2p,4950,0.03464676433,0.006223692191,0.1796327106,0.02290356862,0.02695069347,0.03010814098,0.0333950796,0.03773497823,0.04723834954,0.06955848754,0.007626837255,0.04665491892,0.8010369533,0.7398785584,0.9894752245,0.8533830767
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__up60k,nicp_p2p,4950,0.02843322437,0.002686903283,0.0944987191,0.02229966979,0.02479774226,0.02653285093,0.02807057204,0.02990891208,0.03341675634,0.04454101373,0.003376061154,0.02224134394,0.3458250752,0.3275112837,0.4717028622,0.7173197796
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,remesh__to__up60k,nicp_p2tri,4950,0.02537420976,0.002893832254,0.1140462021,0.01869372115,0.02144775923,0.02331902396,0.02497132085,0.02700344022,0.03073373666,0.0425376391,0.003684416251,0.02384391795,0.3724584219,0.3574247743,0.5056908598,0.6381210307
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__crop,latent_distance,4950,0.4881447942,0.1232042395,0.2523928167,0.2070592195,0.3218562603,0.3984073028,0.4685607553,0.5576362014,0.7160086095,1.224331141,0.1592288986,1.017271921,6.821143023,5.930688236,10.11492961,7.031646352
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__crop,raw_chamfer,4950,0.06720882506,0.01806211058,0.2687461142,0.02971170967,0.03949041449,0.05300939449,0.06663599559,0.07985769476,0.09858791036,0.1302830394,0.02684830027,0.1005713297,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__crop,rigid_p2p,4950,0.04121306673,0.006821076951,0.1655076288,0.02760855615,0.03206006696,0.03597457799,0.0401949365,0.04555299158,0.05400564854,0.06978588335,0.009578413591,0.0421773272,0.3776456202,0.3567605209,0.4193772451,0.6032015602
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__crop,nicp_p2p,4950,0.03419908348,0.003715981694,0.1086573474,0.02592308377,0.02908031233,0.03157208475,0.03367263548,0.03626219694,0.04116973376,0.05355119201,0.004690112192,0.02762810824,0.2057335259,0.1746893526,0.2747115736,0.5053220138
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__crop,nicp_p2tri,4950,0.03156604337,0.003953311796,0.125239383,0.02304928244,0.02607947764,0.02878344865,0.03101681428,0.0337939405,0.03899513861,0.05196241888,0.005010491853,0.02891313643,0.218873192,0.1866223113,0.2874888551,0.4654663595
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__down8k,latent_distance,4950,0.4502860951,0.1317615746,0.2926174626,0.1420091093,0.2669608593,0.353084363,0.4329138249,0.5289621651,0.6900023341,1.048771024,0.1758778021,0.9067619145,15.10102995,15.37803637,16.91758797,11.27959686
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__down8k,raw_chamfer,4950,0.04012184916,0.008725336947,0.2174709573,0.02453162271,0.02927134476,0.03353243581,0.03838025688,0.0449693838,0.05746315362,0.07813039316,0.01143694799,0.05359877046,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__down8k,rigid_p2p,4950,0.03442052412,0.007454838927,0.2165812148,0.0217301835,0.02562840038,0.02897780164,0.03260444218,0.03808233976,0.04900500931,0.0731151771,0.009104538125,0.0513849936,0.8543898044,0.7960636121,0.9586972454,0.8495107858
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__down8k,nicp_p2p,4950,0.02722466225,0.002576561361,0.09464070984,0.02058590061,0.02367597853,0.025370545,0.02689968102,0.02866336203,0.03193766934,0.04134574573,0.003292817026,0.02075984512,0.2952964884,0.2879104662,0.3873194281,0.7008728759
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__down8k,nicp_p2tri,4950,0.02422207674,0.002795564859,0.1154139213,0.01724574353,0.02039603291,0.02221741498,0.02384633834,0.02579104325,0.02931270673,0.03900581824,0.003573628273,0.02176007471,0.3203962066,0.3124634543,0.405980856,0.621317841
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__noisy,latent_distance,4950,0.4597252863,0.1285517423,0.2796273039,0.1703324616,0.2828451917,0.3663506061,0.4414519221,0.5341244191,0.6984216213,1.114013195,0.167773813,0.9436807334,14.60106,15.43413649,14.1555885,11.36207451
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__noisy,raw_chamfer,4950,0.04065971243,0.008804274646,0.2165355857,0.02497531199,0.02992950117,0.03426311272,0.03885310923,0.04513342044,0.0580856571,0.09164020082,0.01087030772,0.06666488883,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__noisy,rigid_p2p,4950,0.03295726042,0.005353123456,0.1624262268,0.02287585591,0.02642648996,0.02904737433,0.03176489945,0.03574155618,0.04314296496,0.0643745929,0.006694181855,0.04149873699,0.6080141376,0.6158226636,0.6224976553,0.8175638985
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__noisy,nicp_p2p,4950,0.02839808239,0.002491191142,0.08772392118,0.02248042918,0.0250292514,0.02663907921,0.02803319908,0.02977905889,0.03299593805,0.0419904859,0.003139979675,0.01951005673,0.2829524568,0.2888583981,0.2926586554,0.7215175217
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__noisy,nicp_p2tri,4950,0.02521989286,0.002718917056,0.1078084301,0.01892292194,0.02157023444,0.02328639216,0.0248254728,0.02671606495,0.03025826377,0.03983217962,0.003429672786,0.02090925767,0.3088178374,0.3155083438,0.3136472293,0.6389571721
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__original,latent_distance,4950,0.4638711987,0.1302744289,0.280841814,0.1709883958,0.2872205183,0.3691153303,0.4442826062,0.5390816033,0.7075663984,1.120610952,0.169966273,0.9496225566,13.14408242,13.80720291,13.26240188,11.11477614
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__original,raw_chamfer,4950,0.04210793532,0.009911260803,0.2353775061,0.02473881151,0.0300310053,0.03482480054,0.03997224962,0.04713477194,0.06145968476,0.096341419,0.01230997141,0.0716026075,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__original,rigid_p2p,4950,0.03372512957,0.005787301308,0.1716020481,0.02231401883,0.02651077357,0.02943853961,0.03254524375,0.03689837214,0.04453670931,0.06497741587,0.00745983253,0.04266339705,0.5839117164,0.6059991761,0.5958358017,0.8141959499
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__original,nicp_p2p,4950,0.02846953343,0.002800582795,0.09837122206,0.0220059117,0.02472808641,0.02649235165,0.02804954591,0.03003731838,0.03363356054,0.0438315239,0.003544966731,0.0218256122,0.2825657452,0.2879752205,0.3048158853,0.7017254765
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__original,nicp_p2tri,4950,0.02552332477,0.003023379404,0.1184555473,0.0187147051,0.0214262278,0.02338741699,0.025081099,0.02721035967,0.03109154754,0.04187184746,0.003822942672,0.02315714236,0.3050448842,0.3105565843,0.323411998,0.6274627833
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__remesh,latent_distance,4950,0.4537693807,0.1281348383,0.2823787672,0.159334138,0.2743741438,0.3599095941,0.4379968196,0.5294236094,0.6907416373,1.01544261,0.1695140153,0.8561084718,16.86932984,16.65058526,17.07137223,11.04381586
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__remesh,raw_chamfer,4950,0.0409431541,0.00759572784,0.1855188739,0.02520149582,0.030992814,0.03517103645,0.03965991694,0.04535170053,0.05529571174,0.07535027475,0.01018066408,0.05014877892,1,1,1,1
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__remesh,rigid_p2p,4950,0.03367633585,0.005655709338,0.1679431326,0.02261235795,0.02646459643,0.02941502958,0.03266239452,0.03681413442,0.04435379349,0.06086009008,0.007399104842,0.03824773213,0.7445908353,0.7267801766,0.762685213,0.8235618488
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__remesh,nicp_p2p,4950,0.02857100856,0.002821395944,0.09875030971,0.02177316138,0.02471262588,0.02654994348,0.0281581664,0.03012878028,0.03372951882,0.04381428118,0.003578836797,0.0220411198,0.3714451075,0.3515327455,0.4395145858,0.709990554
facebench_remesh_100subj_norm,facebench_remesh_100subj_norm,,topology_pair,up60k__to__remesh,nicp_p2tri,4950,0.02555860555,0.003054062098,0.1194925166,0.01829833436,0.02133797229,0.02337846185,0.02510606301,0.02726868542,0.03118408228,0.04170922024,0.00389022357,0.02341088588,0.4020762937,0.3821188419,0.4668286323,0.6330336761
