n_pairs,spearman_latent_distance,pearson_latent_distance,spearman_raw_chamfer,pearson_raw_chamfer,spearman_rigid_p2p,pearson_rigid_p2p,spearman_nicp_p2p,pearson_nicp_p2p,spearman_nicp_p2tri,pearson_nicp_p2tri,scenario,sigma,noise_mode,topology_a,topology_b,pair_label
45,0.8275362318840579,0.8454504086758227,0.508300395256917,0.5729202750057283,0.5341238471673254,0.5928179637143013,0.3105401844532279,0.39474466974057465,0.31581027667984185,0.39697445798246916,translation_sigma0.0158,0.01584893192461114,translation,original,remesh,original__to__remesh
45,0.8329380764163372,0.8689213278053407,0.46442687747035566,0.5073430728619516,0.5168642951251646,0.5884728931808424,0.3146245059288537,0.44041779244096463,0.30184453227931485,0.4433356839795441,translation_sigma0.0158,0.01584893192461114,translation,original,up60k,original__to__up60k
45,0.6189723320158103,0.6581768779782127,-0.0748353096179183,-0.06503905501789567,0.3988142292490118,0.531814415117824,0.16956521739130434,0.233436739914216,0.17140974967061923,0.24180592703132875,translation_sigma0.0158,0.01584893192461114,translation,remesh,crop,remesh__to__crop
45,0.8151515151515151,0.852931401792456,0.5100131752305666,0.5764891305795622,0.24387351778656124,0.38434890564597596,0.3068511198945981,0.35747294006025665,0.30184453227931485,0.3593186595578259,translation_sigma0.0158,0.01584893192461114,translation,remesh,down8k,remesh__to__down8k
45,0.8040843214756258,0.8447404147476378,0.6513833992094861,0.7363620200700215,0.40210803689064556,0.49888303276025914,0.2939393939393939,0.3943338801708603,0.32279314888010535,0.39812306473368037,translation_sigma0.0158,0.01584893192461114,translation,remesh,noisy,remesh__to__noisy
45,0.7907773386034254,0.833875887552721,0.6181818181818182,0.7011037658448617,0.44677206851119894,0.5198857421733959,0.3245059288537549,0.4097537678829882,0.3345191040843214,0.4175059587753921,translation_sigma0.0158,0.01584893192461114,translation,remesh,original,remesh__to__original
45,0.8304347826086955,0.8666710875203584,0.627931488801054,0.6861084875243804,0.4364953886693017,0.5237282709586784,0.22595520421607376,0.3671864093762755,0.23847167325428192,0.36527563381851086,translation_sigma0.0158,0.01584893192461114,translation,remesh,up60k,remesh__to__up60k
45,0.6023715415019762,0.6397116217535757,-0.1965744400527009,-0.19677278952857943,0.27799736495388666,0.33116423736957806,0.15454545454545454,0.24267894852153898,0.16034255599472988,0.24598740348836873,translation_sigma0.0158,0.01584893192461114,translation,up60k,crop,up60k__to__crop
45,0.8316205533596838,0.8578799514087931,0.7544137022397891,0.7873924672838846,0.506455862977602,0.5753912216006613,0.3295125164690382,0.3737832677094413,0.32200263504611326,0.3566100320357087,translation_sigma0.0158,0.01584893192461114,translation,up60k,down8k,up60k__to__down8k
45,0.8110671936758892,0.8434439856044903,0.6512516469038206,0.7186840696856451,0.5743083003952568,0.6308136274229666,0.4446640316205533,0.541631024970556,0.442292490118577,0.5302860643938055,translation_sigma0.0158,0.01584893192461114,translation,up60k,noisy,up60k__to__noisy
45,0.7961791831357048,0.8328897877504111,0.587615283267457,0.6322223966844162,0.5598155467720686,0.6436619391185013,0.4628458498023715,0.5407487245163256,0.46864295125164684,0.5387610492716914,translation_sigma0.0158,0.01584893192461114,translation,up60k,original,up60k__to__original
45,0.8462450592885373,0.8618078056561632,0.5590250329380764,0.6336909284437048,0.5017127799736495,0.5842607913859308,0.3167325428194993,0.3999499375321301,0.32397891963109354,0.39393132637147,translation_sigma0.0158,0.01584893192461114,translation,up60k,remesh,up60k__to__remesh
45,0.8098814229249011,0.797363742911337,-0.10790513833992094,-0.06255516026384943,-0.008300395256916997,0.13344379647183421,0.013965744400527008,0.17070239929664863,0.017523056653491437,0.16948659134495583,rotation_sigma0.0158,0.01584893192461114,rotation,crop,down8k,crop__to__down8k
45,0.8479578392621869,0.8449600210433504,-0.10922266139657441,-0.018061362376884823,-0.02727272727272727,0.16347617043323487,0.012648221343873516,0.1087085440232755,0.005401844532279315,0.11222955290360381,rotation_sigma0.0158,0.01584893192461114,rotation,crop,noisy,crop__to__noisy
45,0.8479578392621869,0.8604124788443658,-0.08814229249011857,0.004505138673794495,0.022661396574440048,0.21266586636473847,0.12424242424242424,0.15474249418468722,0.1088274044795784,0.1512035315719843,rotation_sigma0.0158,0.01584893192461114,rotation,crop,original,crop__to__original
45,0.7558629776021079,0.7705838863920934,0.05191040843214756,0.10844454680108269,0.2376811594202898,0.43015874190465514,0.1748353096179183,0.26286263812980926,0.17641633728590247,0.2705606723296299,rotation_sigma0.0158,0.01584893192461114,rotation,crop,remesh,crop__to__remesh
45,0.8212121212121211,0.8274178380374718,-0.138866930171278,-0.08631435300423848,-0.03926218708827404,0.13505755837808003,0.07496706192358364,0.16496464772805533,0.09156785243741765,0.16979788947314498,rotation_sigma0.0158,0.01584893192461114,rotation,crop,up60k,crop__to__up60k
45,0.5894598155467721,0.6285897625123995,-0.2241106719367589,-0.21592993150834022,0.11778656126482213,0.1612709078653462,0.025296442687747032,0.07878570999180995,0.026482213438735174,0.08662213606845373,rotation_sigma0.0158,0.01584893192461114,rotation,down8k,crop,down8k__to__crop
45,0.8010540184453228,0.8358187492773166,0.5826086956521738,0.6110679778214569,0.6192358366271409,0.6467189353105399,0.45177865612648216,0.5372491185054876,0.4563899868247694,0.5361903656315932,rotation_sigma0.0158,0.01584893192461114,rotation,down8k,noisy,down8k__to__noisy
45,0.7895915678524373,0.8342474444987583,0.5334650856389986,0.5454755445526974,0.5681159420289854,0.6237321162678247,0.3945981554677206,0.4837743644272002,0.40065876152832663,0.4866853927344115,rotation_sigma0.0158,0.01584893192461114,rotation,down8k,original,down8k__to__original
45,0.8504611330698286,0.8585906358788558,0.41739130434782606,0.5066221641361702,0.3856389986824769,0.45813892685205515,0.2628458498023715,0.348786928977464,0.24084321475625822,0.330776394347626,rotation_sigma0.0158,0.01584893192461114,rotation,down8k,remesh,down8k__to__remesh
45,0.8221343873517785,0.8650317727686381,0.6902503293807641,0.7373032074942065,0.5681159420289854,0.6270767644320642,0.3689064558629776,0.45378824638530835,0.3761528326745718,0.4474781161095876,rotation_sigma0.0158,0.01584893192461114,rotation,down8k,up60k,down8k__to__up60k
45,0.6635046113306982,0.6912527093632695,-0.14321475625823452,-0.13944513664344851,0.22002635046113303,0.28162738109780294,0.10303030303030301,0.15486105371456996,0.11765480895915678,0.15875437867502956,rotation_sigma0.0158,0.01584893192461114,rotation,noisy,crop,noisy__to__crop
45,0.8386034255599473,0.8565741485899417,0.4421607378129117,0.497296797004085,0.5150197628458497,0.5929117842238433,0.2909090909090909,0.41961919026391453,0.2972332015810276,0.40979362843708006,rotation_sigma0.0158,0.01584893192461114,rotation,noisy,down8k,noisy__to__down8k
45,0.8374176548089591,0.8748217174534838,0.6831357048748353,0.7469798737180009,0.5126482213438734,0.5982523142145483,0.32687747035573117,0.4703527660082788,0.3430830039525692,0.46911103621653905,rotation_sigma0.0158,0.01584893192461114,rotation,noisy,original,noisy__to__original
45,0.8073781291172595,0.8250776528917193,0.5314888010540184,0.5876154777602509,0.4793148880105401,0.5468188827182126,0.3209486166007905,0.4309037200733327,0.32371541501976286,0.4251188022245163,rotation_sigma0.0158,0.01584893192461114,rotation,noisy,remesh,noisy__to__remesh
45,0.8242424242424241,0.861951269728701,0.5621870882740447,0.5982926145418794,0.533596837944664,0.6053477194745034,0.3467720685111989,0.45342449801456236,0.34281949934123845,0.45632858232758367,rotation_sigma0.0158,0.01584893192461114,rotation,noisy,up60k,noisy__to__up60k
45,0.672068511198946,0.719983258349596,-0.08906455862977601,-0.08882626986709986,0.2872200263504611,0.35264752829088725,0.0898550724637681,0.1368002045918504,0.10935441370223978,0.14044310239402652,rotation_sigma0.0158,0.01584893192461114,rotation,original,crop,original__to__crop
45,0.8361001317523056,0.8571503759892526,0.347562582345191,0.41253307054210314,0.41831357048748347,0.4937946145150194,0.31897233201581027,0.3837576086473711,0.3043478260869565,0.36406818162826604,rotation_sigma0.0158,0.01584893192461114,rotation,original,down8k,original__to__down8k
45,0.8719367588932805,0.8902389254608788,0.6997364953886692,0.7376112295910282,0.5363636363636364,0.5810598762616602,0.4328063241106719,0.49489039682919705,0.41212121212121205,0.4794025039009197,rotation_sigma0.0158,0.01584893192461114,rotation,original,noisy,original__to__noisy
45,0.824901185770751,0.8332406101899859,0.5417654808959156,0.5850825986247413,0.5027667984189723,0.5876711034476856,0.2613965744400527,0.3654564589838304,0.2511198945981555,0.35709546500753975,rotation_sigma0.0158,0.01584893192461114,rotation,original,remesh,original__to__remesh
45,0.8440052700922266,0.874223272117801,0.46363636363636357,0.5008722538321798,0.4753623188405796,0.5560328984085516,0.3412384716732542,0.42364774782264414,0.31172595520421603,0.41484271752836027,rotation_sigma0.0158,0.01584893192461114,rotation,original,up60k,original__to__up60k
45,0.5998682476943346,0.6648127283371827,-0.040052700922266135,-0.04590470730767573,0.41172595520421607,0.5161596017624734,0.1882740447957839,0.24104090559459976,0.1885375494071146,0.25017766660774604,rotation_sigma0.0158,0.01584893192461114,rotation,remesh,crop,remesh__to__crop
45,0.8202898550724637,0.8604944933669766,0.48326745718050057,0.5747610961033773,0.19499341238471674,0.389202681367445,0.32292490118577066,0.3655286070119098,0.30382081686429513,0.3505963570919661,rotation_sigma0.0158,0.01584893192461114,rotation,remesh,down8k,remesh__to__down8k
45,0.7959156785243742,0.8358249874018029,0.6602108036890645,0.7337695205576867,0.32832674571805004,0.4642391683698384,0.2737812911725955,0.3258381831688391,0.27457180500658757,0.3276931553367271,rotation_sigma0.0158,0.01584893192461114,rotation,remesh,noisy,remesh__to__noisy
45,0.7833992094861658,0.8361271222656012,0.6467720685111988,0.7146892773484214,0.38498023715415014,0.48905396739126683,0.34440052700922263,0.4179876782951126,0.35678524374176546,0.41888873537401244,rotation_sigma0.0158,0.01584893192461114,rotation,remesh,original,remesh__to__original
45,0.8301712779973649,0.8656682134575913,0.6096179183135704,0.6805729964080927,0.3575757575757576,0.4970331561697545,0.24479578392621867,0.33473036092311864,0.2553359683794466,0.3201192078491163,rotation_sigma0.0158,0.01584893192461114,rotation,remesh,up60k,remesh__to__up60k
45,0.6023715415019762,0.6502101592109955,-0.18142292490118575,-0.18994550943273356,0.26126482213438734,0.3026815228198536,0.09169960474308299,0.17385811851219105,0.10961791831357047,0.1781783160982674,rotation_sigma0.0158,0.01584893192461114,rotation,up60k,crop,up60k__to__crop
45,0.8374176548089591,0.8652487788735772,0.7025032938076415,0.7706466011385052,0.4747035573122529,0.576211665471269,0.31976284584980236,0.39141354542627793,0.3243741765480896,0.37804171097559225,rotation_sigma0.0158,0.01584893192461114,rotation,up60k,down8k,up60k__to__down8k
45,0.8021080368906456,0.8410527223067077,0.6363636363636364,0.692952218563133,0.5832674571805005,0.6354304440987761,0.4432147562582345,0.5035914130841742,0.4301712779973649,0.4864349443335196,rotation_sigma0.0158,0.01584893192461114,rotation,up60k,noisy,up60k__to__noisy
45,0.7996047430830039,0.8444051648915443,0.5903820816864295,0.6134953652338164,0.5882740447957839,0.6488187780210325,0.41607378129117256,0.4884683500387749,0.4130434782608695,0.48226055860109124,rotation_sigma0.0158,0.01584893192461114,rotation,up60k,original,up60k__to__original
45,0.8424242424242422,0.8584303100025752,0.513570487483531,0.5949736354399677,0.4430830039525691,0.5564233087493309,0.22648221343873515,0.3180447276812038,0.22661396574440051,0.31419825739922896,rotation_sigma0.0158,0.01584893192461114,rotation,up60k,remesh,up60k__to__remesh
45,0.8056653491436099,0.8050695950116009,-0.09512516469038207,-0.03553508284760077,0.01949934123847167,0.2157727742025668,0.17931488801054019,0.3296501651906739,0.1859025032938076,0.3311197775942577,jitter_sigma0.0158,0.01584893192461114,jitter,crop,down8k,crop__to__down8k
45,0.8361001317523056,0.854309237793532,-0.09011857707509881,0.009972016329577556,0.0603425559947299,0.33897799960781416,0.14637681159420288,0.2893310356122165,0.14901185770750988,0.28958523338326003,jitter_sigma0.0158,0.01584893192461114,jitter,crop,noisy,crop__to__noisy
45,0.8575757575757575,0.8723446024788644,-0.07338603425559947,0.037005498508546696,0.10500658761528325,0.3345909824815682,0.11475625823451908,0.2928005264036394,0.14097496706192358,0.3074921290789917,jitter_sigma0.0158,0.01584893192461114,jitter,crop,original,crop__to__original
45,0.7403162055335968,0.7684395534385073,0.05889328063241107,0.1406065226339105,0.3184453227931488,0.5091019339917345,0.2524374176548089,0.40652113036481347,0.2741765480895915,0.4151295484790102,jitter_sigma0.0158,0.01584893192461114,jitter,crop,remesh,crop__to__remesh
45,0.8242424242424241,0.831687432897976,-0.12450592885375492,-0.06522225456279658,0.2260869565217391,0.3178659030258545,0.24176548089591565,0.3468231391604857,0.22437417654808955,0.3424060807138139,jitter_sigma0.0158,0.01584893192461114,jitter,crop,up60k,crop__to__up60k
45,0.5793148880105401,0.6234349543303825,-0.21146245059288535,-0.2089137044700926,0.02239789196310935,0.05681157568703328,0.0525691699604743,0.10134274695280991,0.059947299077733864,0.09706034347950393,jitter_sigma0.0158,0.01584893192461114,jitter,down8k,crop,down8k__to__crop
45,0.7976284584980236,0.8493797805632863,0.5890645586297759,0.6509144052021263,0.5628458498023715,0.6027459733461261,0.5081686429512515,0.6031596610509454,0.5384716732542819,0.6053104845410053,jitter_sigma0.0158,0.01584893192461114,jitter,down8k,noisy,down8k__to__noisy
45,0.7704874835309616,0.830202844034727,0.5579710144927535,0.5996482446584296,0.5802371541501976,0.6158062707080063,0.4739130434782608,0.5987780477577593,0.4743083003952569,0.603261428377234,jitter_sigma0.0158,0.01584893192461114,jitter,down8k,original,down8k__to__original
45,0.8184453227931487,0.8427823041314364,0.43359683794466397,0.5278446508141343,0.36034255599472986,0.4199635786770408,0.3549407114624506,0.45978794337709333,0.3263504611330698,0.4419149060250527,jitter_sigma0.0158,0.01584893192461114,jitter,down8k,remesh,down8k__to__remesh
45,0.8155467720685111,0.855024703816625,0.7064558629776021,0.7496270108707236,0.5687747035573122,0.6183052338792694,0.46047430830039526,0.5837237192915987,0.4922266139657443,0.5887346921258522,jitter_sigma0.0158,0.01584893192461114,jitter,down8k,up60k,down8k__to__up60k
45,0.6794466403162054,0.7065641070540722,-0.15243741765480895,-0.15477293142009046,0.24440052700922266,0.3277648764403978,0.1123847167325428,0.19425027956117388,0.11686429512516468,0.20374975082401978,jitter_sigma0.0158,0.01584893192461114,jitter,noisy,crop,noisy__to__crop
45,0.8379446640316206,0.8640733416744744,0.4805006587615283,0.5151673355261082,0.3791831357048748,0.5029055473058791,0.4134387351778656,0.5048396881080321,0.45177865612648216,0.5331776359443042,jitter_sigma0.0158,0.01584893192461114,jitter,noisy,down8k,noisy__to__down8k
45,0.8594202898550724,0.895492996885898,0.6945981554677206,0.7666006677500997,0.5823451910408431,0.6431391395381534,0.5470355731225296,0.6354471982988729,0.5401844532279314,0.643452716257909,jitter_sigma0.0158,0.01584893192461114,jitter,noisy,original,noisy__to__original
45,0.8171277997364954,0.8303040669487334,0.5223978919631093,0.5904404310304553,0.5549407114624505,0.6124798530546001,0.36982872200263506,0.5351088735344477,0.38840579710144923,0.5424243706368577,jitter_sigma0.0158,0.01584893192461114,jitter,noisy,remesh,noisy__to__remesh
45,0.840052700922266,0.8739817711639428,0.6205533596837944,0.6252292837844794,0.5498023715415019,0.5960317043823197,0.4696969696969697,0.5639108812106539,0.48247694334650854,0.5840425532805582,jitter_sigma0.0158,0.01584893192461114,jitter,noisy,up60k,noisy__to__up60k
45,0.6840579710144926,0.746552394984977,-0.0818181818181818,-0.10176630071766045,0.2770750988142292,0.36645097719916003,0.16943346508563897,0.22169927192099015,0.18418972332015807,0.2313040757467367,jitter_sigma0.0158,0.01584893192461114,jitter,original,crop,original__to__crop
45,0.8491436100131751,0.8726315029532643,0.3736495388669301,0.4304230996353947,0.25783926218708825,0.27198519517068703,0.26837944664031615,0.35130305862275835,0.29420289855072457,0.3676890635525563,jitter_sigma0.0158,0.01584893192461114,jitter,original,down8k,original__to__down8k
45,0.8861660079051382,0.9089434799066182,0.7175230566534915,0.7619370483816604,0.2972332015810276,0.34238341733830746,0.3534914361001317,0.4426432736432231,0.3682476943346508,0.46279856002580255,jitter_sigma0.0158,0.01584893192461114,jitter,original,noisy,original__to__noisy
45,0.8198945981554676,0.8264759503433582,0.5508563899868247,0.6001121712530575,0.47035573122529645,0.5362393135665522,0.4130434782608695,0.5132692541716828,0.4462450592885375,0.5376698992397964,jitter_sigma0.0158,0.01584893192461114,jitter,original,remesh,original__to__remesh
45,0.84532279314888,0.8811513811440108,0.5108036890645585,0.5422547162666442,0.3654808959156785,0.42346194078016886,0.35823451910408427,0.4789232298892155,0.39947299077733855,0.5144489139776718,jitter_sigma0.0158,0.01584893192461114,jitter,original,up60k,original__to__up60k
45,0.5993412384716732,0.6501639568722583,-0.040052700922266135,-0.034731418395793266,0.3823451910408432,0.47933689442024835,0.13227931488801054,0.18913169772802466,0.1888010540184453,0.21914502953207313,jitter_sigma0.0158,0.01584893192461114,jitter,remesh,crop,remesh__to__crop
45,0.7972332015810276,0.8460043562189544,0.5187088274044795,0.5920693648382118,0.1644268774703557,0.37391672748089944,0.14782608695652172,0.2728246924294104,0.18023715415019761,0.2867637472019602,jitter_sigma0.0158,0.01584893192461114,jitter,remesh,down8k,remesh__to__down8k
45,0.7982872200263504,0.8361170438018105,0.6467720685111988,0.7381695941468001,0.40223978919631087,0.4794335336390404,0.2986824769433465,0.3998945481407484,0.31739130434782603,0.42096137554674834,jitter_sigma0.0158,0.01584893192461114,jitter,remesh,noisy,remesh__to__noisy
45,0.7603425559947298,0.8135903471528232,0.6415019762845848,0.7299932945055513,0.41264822134387347,0.5384151308447075,0.31330698287220027,0.437213387246469,0.330961791831357,0.4547346570812567,jitter_sigma0.0158,0.01584893192461114,jitter,remesh,original,remesh__to__original
45,0.8055335968379447,0.8608344164511512,0.6404479578392622,0.6977795039118799,0.3669301712779973,0.4560793341852717,0.24097496706192356,0.37075655477042047,0.2617918313570487,0.386371658957804,jitter_sigma0.0158,0.01584893192461114,jitter,remesh,up60k,remesh__to__up60k
45,0.5822134387351778,0.6181650856702395,-0.17984189723320157,-0.18163938939952975,0.197364953886693,0.26854192755675227,0.12081686429512514,0.1336554184579427,0.13794466403162056,0.13413015538189504,jitter_sigma0.0158,0.01584893192461114,jitter,up60k,crop,up60k__to__crop
45,0.8059288537549407,0.8369727193938332,0.7462450592885375,0.7975373954704545,0.5524374176548089,0.5813216951635858,0.6150197628458497,0.6772342264110668,0.6167325428194993,0.6604192018502928,jitter_sigma0.0158,0.01584893192461114,jitter,up60k,down8k,up60k__to__down8k
45,0.7919631093544137,0.8290947834319008,0.6500658761528326,0.7320484521010214,0.6488801054018445,0.6571978294452243,0.6184453227931489,0.7028980506714151,0.6031620553359682,0.693273355595228,jitter_sigma0.0158,0.01584893192461114,jitter,up60k,noisy,up60k__to__noisy
45,0.7662714097496705,0.8122256072419949,0.6023715415019762,0.668288387858306,0.6111989459815547,0.6510474198804995,0.5325428194993411,0.6294679010035953,0.5076416337285902,0.6205360323466032,jitter_sigma0.0158,0.01584893192461114,jitter,up60k,original,up60k__to__original
45,0.8355731225296443,0.8355854525657459,0.5541501976284584,0.6315976933231224,0.5416337285902503,0.5930070025719817,0.39077733860342545,0.5083207945232503,0.3722002635046113,0.4743886643500763,jitter_sigma0.0158,0.01584893192461114,jitter,up60k,remesh,up60k__to__remesh
45,0.8007905138339919,0.784473906384133,-0.07839262187088274,-0.039389742527842254,0.02898550724637681,0.15620265812950637,0.05586297760210803,0.19451898009438856,0.05098814229249011,0.1882998783865884,translation_sigma0.0398,0.039810717055349734,translation,crop,down8k,crop__to__down8k
45,0.8371541501976283,0.848249857584571,-0.11607378129117257,-0.02942080248231209,0.046245059288537546,0.20930273673178862,0.07035573122529644,0.19107919215255542,0.0670619235836627,0.19128492455272497,translation_sigma0.0398,0.039810717055349734,translation,crop,noisy,crop__to__noisy
45,0.8306982872200264,0.8277171069412668,-0.048089591567852426,0.052618516934538534,0.047694334650856374,0.22201077253783993,0.09604743083003953,0.21002438569833076,0.0689064558629776,0.20017444281307423,translation_sigma0.0398,0.039810717055349734,translation,crop,original,crop__to__original
45,0.7532279314888011,0.7619019940698506,0.07457180500658761,0.14277915155530604,0.19380764163372857,0.39227418950404636,0.1507246376811594,0.28552153641369965,0.15349143610013172,0.289281249658285,translation_sigma0.0398,0.039810717055349734,translation,crop,remesh,crop__to__remesh
45,0.8031620553359683,0.8160226844941086,-0.09881422924901186,-0.05331689793262528,-0.03465085638998682,0.1375061905893337,0.07865612648221343,0.14837411618785995,0.0769433465085639,0.14282809487404463,translation_sigma0.0398,0.039810717055349734,translation,crop,up60k,crop__to__up60k
45,0.5678524374176547,0.6251312264352802,-0.22661396574440051,-0.21686793107062186,0.12160737812911723,0.15814387663216034,0.026350461133069828,0.10893524687326261,0.030434782608695646,0.11286159010812465,translation_sigma0.0398,0.039810717055349734,translation,down8k,crop,down8k__to__crop
45,0.777733860342556,0.8303121329644505,0.5890645586297759,0.6409153239637397,0.5465085638998682,0.6316232192659696,0.4209486166007904,0.5003153197476125,0.4258234519104083,0.4949113746670307,translation_sigma0.0398,0.039810717055349734,translation,down8k,noisy,down8k__to__noisy
45,0.7625823451910407,0.8062422422750916,0.5101449275362319,0.5173216689773517,0.5444005270092226,0.6127990166192852,0.41119894598155465,0.5029434476328327,0.41870882740447957,0.5009287591860951,translation_sigma0.0398,0.039810717055349734,translation,down8k,original,down8k__to__original
45,0.823056653491436,0.8436961181890712,0.42529644268774697,0.5244014404987962,0.37984189723320155,0.45801431551118077,0.2758893280632411,0.3654319678794721,0.2636363636363636,0.3578113704679586,translation_sigma0.0398,0.039810717055349734,translation,down8k,remesh,down8k__to__remesh
45,0.7899868247694334,0.8383516881814703,0.6840579710144926,0.7333483247649779,0.5378129117259551,0.6041647085443228,0.37971014492753613,0.45784595849431,0.3801054018445322,0.45043773474908183,translation_sigma0.0398,0.039810717055349734,translation,down8k,up60k,down8k__to__up60k
45,0.6830039525691699,0.7076385145114419,-0.16469038208168643,-0.14744489103981648,0.250592885375494,0.30317085138061023,0.10237154150197628,0.14929843305601076,0.10237154150197628,0.152553626640881,translation_sigma0.0398,0.039810717055349734,translation,noisy,crop,noisy__to__crop
45,0.8372859025032937,0.8548552058585384,0.4563899868247694,0.4977029038063016,0.5529644268774703,0.6054726875111921,0.3266139657444005,0.4161237335739836,0.29802371541501976,0.39751154645190245,translation_sigma0.0398,0.039810717055349734,translation,noisy,down8k,noisy__to__down8k
45,0.8306982872200264,0.8558669335375343,0.6409749670619236,0.7008635873440614,0.5870882740447958,0.6419073053565723,0.40698287220026347,0.4945086515710026,0.39565217391304347,0.4824661254707434,translation_sigma0.0398,0.039810717055349734,translation,noisy,original,noisy__to__original
45,0.8015810276679841,0.8204886484875007,0.5474308300395256,0.5933545042940952,0.5451910408432147,0.6111700918005194,0.30263504611330694,0.38304333377099653,0.3137022397891963,0.3815338775489228,translation_sigma0.0398,0.039810717055349734,translation,noisy,remesh,noisy__to__remesh
45,0.830961791831357,0.8589846656558645,0.5870882740447958,0.6029160192052678,0.5650856389986825,0.6455845927474844,0.330961791831357,0.43532955678747914,0.33425559947299077,0.42788075925764846,translation_sigma0.0398,0.039810717055349734,translation,noisy,up60k,noisy__to__up60k
45,0.6906455862977602,0.7380246096580554,-0.0818181818181818,-0.08869086649416745,0.261133069828722,0.2776306567851744,0.060210803689064556,0.12219279423891322,0.08102766798418971,0.13213066801792037,translation_sigma0.0398,0.039810717055349734,translation,original,crop,original__to__crop
45,0.8449275362318839,0.8616888707684474,0.3474308300395257,0.3937587939092998,0.4586297760210803,0.5412743974222005,0.283399209486166,0.40415163445289143,0.28774703557312253,0.39719959631903595,translation_sigma0.0398,0.039810717055349734,translation,original,down8k,original__to__down8k
45,0.858893280632411,0.8930993429050637,0.6729907773386034,0.7039398007324771,0.5384716732542819,0.5891608133488159,0.44387351778656126,0.5076521620694271,0.4640316205533596,0.5088419214944012,translation_sigma0.0398,0.039810717055349734,translation,original,noisy,original__to__noisy
45,0.820421607378129,0.8306215252619843,0.5176548089591567,0.5768119325577897,0.47259552042160735,0.5652380003604924,0.2534914361001317,0.357640730253598,0.2714097496706192,0.3667020985092438,translation_sigma0.0398,0.039810717055349734,translation,original,remesh,original__to__remesh
45,0.8446640316205534,0.8711537520196401,0.47918313570487475,0.5067359399364659,0.5374176548089591,0.6037231619997616,0.30698287220026343,0.4270697562920351,0.3154150197628458,0.4299079491511024,translation_sigma0.0398,0.039810717055349734,translation,original,up60k,original__to__up60k
45,0.6249011857707509,0.6723619027447681,-0.04795783926218709,-0.03311662548931253,0.38432147562582336,0.5123859327913234,0.12371541501976283,0.20196685861175873,0.14361001317523056,0.21572328303629004,translation_sigma0.0398,0.039810717055349734,translation,remesh,crop,remesh__to__crop
45,0.8122529644268774,0.8510973400344524,0.503425559947299,0.5793415311619851,0.2176548089591568,0.3798573472206062,0.2512516469038208,0.340581656551557,0.2540184453227931,0.33550006677048444,translation_sigma0.0398,0.039810717055349734,translation,remesh,down8k,remesh__to__down8k
45,0.8025032938076415,0.8463475973339201,0.675494071146245,0.7384942488049999,0.48801054018445317,0.5673651765163006,0.37905138339920946,0.48972606982344064,0.42516469038208166,0.49612590455082206,translation_sigma0.0398,0.039810717055349734,translation,remesh,noisy,remesh__to__noisy
45,0.7664031620553359,0.812058768230598,0.6017127799736495,0.6716809156997573,0.48418972332015814,0.5711973725308561,0.41067193675889324,0.491919868836378,0.39183135704874833,0.48193220635106565,translation_sigma0.0398,0.039810717055349734,translation,remesh,original,remesh__to__original
45,0.8151515151515151,0.8612581783488439,0.6638998682476943,0.7030406471972189,0.4277997364953886,0.5331512883690299,0.31291172595520417,0.3917648426951915,0.3097496706192358,0.3893272265066502,translation_sigma0.0398,0.039810717055349734,translation,remesh,up60k,remesh__to__up60k
45,0.6057971014492753,0.6413950930532285,-0.17035573122529643,-0.1771866964187412,0.2986824769433465,0.36964869356490304,0.11646903820816862,0.20596157649190555,0.11949934123847167,0.2079050139459773,translation_sigma0.0398,0.039810717055349734,translation,up60k,crop,up60k__to__crop
45,0.8105401844532277,0.8460680866038933,0.7490118577075098,0.7923447688554435,0.48550724637681153,0.5658130824697714,0.36811594202898545,0.4250094258750562,0.34150197628458495,0.40688011346880465,translation_sigma0.0398,0.039810717055349734,translation,up60k,down8k,up60k__to__down8k
45,0.7924901185770751,0.8384930144925604,0.6856389986824769,0.7381414984330078,0.5786561264822134,0.6325816497449802,0.41409749670619234,0.5076990154607413,0.3936758893280632,0.48738520569217353,translation_sigma0.0398,0.039810717055349734,translation,up60k,noisy,up60k__to__noisy
45,0.7786561264822133,0.8099188940484746,0.569828722002635,0.6039236712044812,0.5903820816864295,0.6377217848946765,0.3534914361001317,0.46271735920461926,0.3295125164690382,0.4537953623037849,translation_sigma0.0398,0.039810717055349734,translation,up60k,original,up60k__to__original
45,0.8418972332015808,0.8520164289857207,0.52832674571805,0.5991387587813843,0.5455862977602107,0.6186610477368132,0.32213438735177863,0.3945716591730251,0.3146245059288537,0.39893622938562395,translation_sigma0.0398,0.039810717055349734,translation,up60k,remesh,up60k__to__remesh
45,0.8135704874835308,0.8093288001746469,-0.10197628458498022,-0.05967682101611904,0.0014492753623188404,0.1835218845311257,0.1067193675889328,0.2634393707699689,0.11343873517786561,0.25668948601861646,rotation_sigma0.0398,0.039810717055349734,rotation,crop,down8k,crop__to__down8k
45,0.8378129117259552,0.8568926144693763,-0.10013175230566534,-0.018032275277267792,0.07299077733860342,0.27842740474553523,0.1346508563899868,0.2701434809656452,0.12621870882740446,0.27574738620257183,rotation_sigma0.0398,0.039810717055349734,rotation,crop,noisy,crop__to__noisy
