,id0000.id.txt,id0001.id.txt,id0002.id.txt,id0003.id.txt,id0004.id.txt,id0005.id.txt,id0006.id.txt,id0007.id.txt,id0008.id.txt,id0009.id.txt,id0010.id.txt,id0011.id.txt,id0012.id.txt,id0013.id.txt,id0014.id.txt,id0015.id.txt,id0016.id.txt,id0017.id.txt,id0018.id.txt,id0019.id.txt,id0020.id.txt,id0021.id.txt,id0022.id.txt,id0023.id.txt,id0024.id.txt,id0025.id.txt,id0026.id.txt,id0027.id.txt,id0028.id.txt,id0029.id.txt,id0030.id.txt,id0031.id.txt,id0032.id.txt,id0033.id.txt,id0034.id.txt,id0035.id.txt,id0036.id.txt,id0037.id.txt,id0038.id.txt,id0039.id.txt,id0040.id.txt,id0041.id.txt,id0042.id.txt,id0043.id.txt,id0044.id.txt,id0045.id.txt,id0046.id.txt,id0047.id.txt,id0048.id.txt,id0049.id.txt,id0050.id.txt,id0051.id.txt,id0052.id.txt,id0053.id.txt,id0054.id.txt,id0055.id.txt,id0056.id.txt,id0057.id.txt,id0058.id.txt,id0059.id.txt,id0060.id.txt,id0061.id.txt,id0062.id.txt,id0063.id.txt,id0064.id.txt,id0065.id.txt,id0066.id.txt,id0067.id.txt,id0068.id.txt,id0069.id.txt,id0070.id.txt,id0071.id.txt,id0072.id.txt,id0073.id.txt,id0074.id.txt,id0075.id.txt,id0076.id.txt,id0077.id.txt,id0078.id.txt,id0079.id.txt,id0080.id.txt,id0081.id.txt,id0082.id.txt,id0083.id.txt,id0084.id.txt,id0085.id.txt,id0086.id.txt,id0087.id.txt,id0088.id.txt,id0089.id.txt,id0090.id.txt,id0091.id.txt,id0092.id.txt,id0093.id.txt,id0094.id.txt,id0095.id.txt,id0096.id.txt,id0097.id.txt,id0098.id.txt,id0099.id.txt
id0025.id.txt,6171192.685946545,560537.0788223195,4289436.169041903,1229300.359402592,4762500.966212865,863723.748811191,12634368.652610378,3245498.455123146,6769284.129607101,1310955.207397658,3010747.3767288863,1953668.0203895823,7515413.659453422,1489112.476435634,7201543.511013695,5591561.615364809,5980317.919511507,1852072.8084133863,4697911.431370729,1848880.833451293,9382165.292489836,3112421.8479304863,4362702.622217187,2424661.7509759963,3729033.9982889276,0.0,10037426.611944402,3954759.9183982722,4446631.4088108,1728573.180989755,6212512.569847849,2097468.5836838293,8627569.079652019,3467174.9877644554,4513126.050064032,1741184.5023127599,4600690.047340216,4104273.908072399,3551719.7265906343,2130709.9044569656,7730460.355734573,2518869.5940293246,7171966.517484116,1714528.3145387801,10794614.465047052,2939563.8615207206,8110287.494113078,2692717.7908294224,6053705.112513742,2950201.7671865723,2781851.1453037737,752089.8879341731,4970533.874096714,774456.7354438475,3287156.857188868,4155121.913645411,11289741.105357446,555616.0779884765,13153862.605414568,3306548.300207002,10725970.545503994,1699330.3021355858,4633827.273365124,2109640.316186181,5726645.561474935,4062781.1760067525,5377666.4306752,1421758.780279797,5443862.408688694,1120903.3506190898,4360207.657628469,2651873.279515192,5958957.305682147,9764483.223763708,4132946.7140539805,1107971.0651603288,3575481.2900490523,4331359.77597344,12181344.522375084,14531351.546303827,24560060.081695966,1440834.6243817764,4030768.6160969073,2095853.83045343,3512537.9826473184,1018000.5748133837,10994924.658211345,5218567.061418078,7436067.6522187535,1904229.3830876693,4008983.5354586053,2502856.615956308,3030126.8477450022,8790014.272803545,3610648.803226223,1552385.631130054,10106574.066636683,1715043.6567670389,3406688.801837157,1294737.9603047366
id0026.id.txt,22040240.785345573,13411010.360112658,8470375.281674154,10932407.110460488,15956388.071328722,9211068.248547314,2061527.5038955687,17153975.36406161,14227620.475790467,14544865.943015872,6624185.654888317,10994526.90904636,12935995.415799966,10426502.59964057,13790742.39709061,24652922.82878958,12629340.687504452,13567946.156596294,13432555.104390927,13816585.28621351,6756758.397274187,16353350.804684171,19902081.40900556,16051766.259053724,14260415.865129236,10037426.611944402,0.0,24602114.18607131,10589015.192750288,11565881.637393294,17789374.59317033,15277869.342657533,23330863.55907158,20718531.744599126,10968004.627643092,15234151.82808888,12477545.891721962,23335718.613107525,12863504.326167645,14807012.131169196,17196073.1011785,8758464.816473126,6521925.593069165,13933907.814793242,7218813.520758555,13125534.405710526,20294098.255146857,19484740.45528941,8980874.814958492,19297905.39264663,7190095.379517564,12504774.222980693,16816040.853660267,6981114.61166499,10528774.4483632,22355738.707145147,5772430.72708264,10088247.522625657,6045785.294318512,16902554.22898228,28165548.9953495,13390359.474717893,14944580.825394008,18259518.322020717,2997811.003653453,21655168.837872166,19779396.121566948,13267365.92109125,4226987.76085656,12867643.076090474,7504792.824085711,14708278.255900502,10436806.462474661,35109852.50728173,14544887.239063554,13600907.946723536,12084807.31702953,25307597.75641344,29204787.983756218,42431485.30015003,11111377.199373798,13526620.271617875,5540822.213054651,14451148.712897146,8442355.25555823,9376428.759485718,2377050.932321507,23672082.44841309,5951037.922678502,16943190.852591544,8194319.38836344,19222546.34149176,7363624.755969959,26609591.27177165,6603181.650431601,10151705.32367783,5839777.512393968,15212841.493443217,7076817.61993368,10966065.85444494
id0027.id.txt,7543864.427854668,2451426.102090447,10862274.358386673,5545155.620158122,8585587.747501748,4976535.5518404925,28384116.48586437,3492895.8067265335,13068812.267863682,3062193.337270022,9870329.225352896,6555351.188585036,13860341.838295057,6687026.157253512,12627416.916829515,3086759.5298044756,11788163.172087014,5255937.060867847,8688918.184441717,3729982.9819462723,19690923.710083336,5205626.329825481,5488974.189479446,4422931.107662797,6313422.0338842925,3954759.9183982722,24602114.18607131,0.0,9589508.523008661,5639428.426379845,10382352.187893735,3659179.83470298,7927335.572279063,2264771.6464606565,10389223.794600539,3637300.4578713975,9878020.916004589,2383283.0797562953,8079738.095547677,4972274.491990376,13388824.531251987,8803231.664947424,17597511.49088903,5278317.842415203,22941672.485997006,5881365.723397709,9688246.114083964,1451726.116938886,12400132.70166328,3023773.8326038155,10213982.37788851,3265613.0983364685,6562122.468439938,6775750.984708696,7688277.435603998,3245316.031799508,26335188.741354145,4452282.908722609,27867178.183953192,5817960.862748905,9402831.789696481,3771096.8343485296,6186989.717038809,2346125.799064003,17072291.09758954,2735814.763401307,6544947.98764789,4755618.871136245,15237516.457421765,4079622.524639837,11258913.290545238,4106604.760642859,13312996.04825961,4377174.3410899285,7096290.579511276,3099533.7983114263,8229272.163258823,1215708.3758167822,10051512.739811756,7105077.368918524,42378380.77427097,4594232.562827303,12576398.099385465,4449029.507298158,10083490.195660157,5450896.878819061,24881138.677394986,4680551.097435891,17430054.49264135,2871279.6485159565,11966733.349019408,1920730.6156455618,9286314.885251632,7747165.884412547,9593202.363491138,6069917.653831737,21123579.835537985,3040265.5337107824,10790771.766488174,5753101.96057349
id0028.id.txt,8784691.096180882,5004046.184890281,3422832.5731625096,3774467.0312874806,7845983.134454092,4297925.9640855715,13930919.40724021,5194096.949822338,8076765.32499502,4518549.375023197,3144057.511943828,2600206.036788272,9916577.808397671,8073735.506478997,2890553.6062003477,7038690.055491873,5835346.981817906,4878429.680611451,3672616.1351220636,3270743.357821624,5370341.186826239,4020924.851366415,6784535.304087572,7737313.277537644,5289322.366264361,4446631.4088108,10589015.192750288,9589508.523008661,0.0,5518674.021100782,8130862.570390909,4003283.853666752,7633810.352944324,5868714.002352323,5630590.992316465,5342256.155350151,7389575.449997427,8306777.819194635,5730493.748525299,4620925.781719316,9917128.917900937,4632636.783327291,5807883.249369395,5702796.487412804,9410827.21696602,6417788.092078822,3969658.2561263423,6873076.275955486,3982681.5133117535,5254853.439967152,6605860.541692225,4051154.374909986,3465568.518910155,4034051.9938986655,5473519.8927343255,7769213.665136821,12506412.047422713,3766327.732762153,15252947.744237868,5459167.3475076975,9681498.90754802,3826331.3553119106,4082787.287959865,5767583.131555421,6451595.660828655,6090619.440703902,5962270.685676256,4908976.464739613,5832996.802932987,4775909.942665287,3669544.0661317864,4438070.706961336,2950134.3502180777,11621816.490578165,2697512.2811378804,3808933.336022839,4220884.032249131,9412547.607818207,11698703.898421615,17025928.52234386,27078196.864708282,4635102.893274283,3677104.6965469862,3926806.3764912602,3386751.6928237826,3785395.753268804,8017389.806357429,7361817.664603195,4421345.975029887,5937040.407227785,5595755.3947193995,6892411.168712136,3754408.7642856287,8572360.991949242,4333756.532438646,3374180.7078137584,7821650.97110077,5598415.553617009,3620365.740144555,3591263.165354137
id0029.id.txt,4889751.221936814,2349194.5090268967,5176038.088805652,3316776.5645892816,4973893.7377107125,1904067.6420267292,15013671.521462366,6654421.966513119,4818817.57271032,3184388.6042939224,5459647.705100909,4330791.411015579,5510534.719646982,3028827.669634528,9312809.030790921,8733396.523896363,8611084.544416497,4173361.076609102,7674080.012475237,3466559.191505057,11492701.574610775,5131952.847878048,4978206.184682764,2282907.046907511,7421483.000254346,1728573.180989755,11565881.637393294,5639428.426379845,5518674.021100782,0.0,7922585.267037832,3832969.197550333,13497153.515539829,5540225.1927216975,4191084.073486151,3158566.1883613067,5066501.306451185,6247747.259534306,5691625.873135434,3585894.1982799363,6963693.877983169,2000931.2894697397,8776417.985546635,2704742.4959609257,15829272.915475486,2448302.381045209,10737108.026738835,5193740.459003594,7637921.254741591,5163542.421359326,3341530.1921826294,1888644.3962042187,4999091.359865611,2669647.352820176,3531500.1787204375,4394028.220099911,10560550.50862307,2501787.8455218542,11516067.419527259,4935128.394516374,15337458.888573358,1420425.4716319414,7205877.412493775,4599507.941064131,6664069.959253423,6644207.99203075,8721706.497822624,2642037.9040234885,5194612.90976656,2174307.9663681304,4037583.4424075456,4802654.42720336,7261258.357321765,11409975.16062205,6593172.7407080475,2466031.3715227083,4045602.6833597575,7124988.419661672,17626375.324416086,18925462.739152048,22063812.41814256,3014118.389908468,4374679.236873854,5056000.349984031,4448388.426852565,1143851.454856581,11798287.799947195,7991295.322574351,8499742.710015254,1905502.1650175778,6478020.386144679,4547807.6926730955,4005284.2156296065,13441028.516737046,6181586.011419996,2042465.3777936413,13201154.974075498,3217157.699923069,3992091.3451870577,2571920.5753354686
id0030.id.txt,7029301.974180305,5602831.462491177,10908729.84164124,5572245.725050634,5473710.600243645,9114821.404721033,22163570.02616684,9993690.68910639,6698946.557120813,6250406.991538203,8881892.51918737,5659170.737979081,13031535.625940107,4903779.351818512,9100479.895893596,8814708.723348832,4536641.384445589,5394586.955782129,7493249.431587809,7778725.051594876,14993706.920302227,4816196.907882254,3849204.3234416945,6802363.371236539,6603011.363789279,6212512.569847849,17789374.59317033,10382352.187893735,8130862.570390909,7922585.267037832,0.0,6769717.196630769,13578931.692037262,8306863.049561074,8188448.79326055,4928605.165609426,6674138.487372307,6684941.453391648,4693839.816095248,3161818.404530087,7390798.564655285,9930527.32495848,7873145.976795378,3348288.237363867,12131803.0991158,11707674.037816774,10658814.610373065,8915228.801238544,15275950.728839757,5113020.777032297,8589828.700672094,8041259.2736157635,6825822.581829149,6863409.158031361,9694555.805595534,7881898.071102204,14751251.760078073,5382296.497523537,20815673.060600035,4238575.575810476,10141772.60612973,7511382.939401415,12424603.131604398,5661825.566964774,10039077.322708001,8448077.474638911,4005821.84897818,4189750.317999039,10494394.326190578,5414491.162070097,11999322.267559579,10597449.465492105,9168349.108626824,10080769.493872117,7960280.3558276445,6817371.141237558,6023811.860528438,8711601.620175237,12666384.68071794,16189358.366143152,36334948.81403943,6145601.791845906,8706798.989733776,5576975.304653244,8566495.173779063,7525272.735006988,18285890.009749204,5412844.257436642,9802613.01239531,6701396.568844575,4429878.290959671,7634684.519364528,10189169.032881226,10962284.844093533,13447859.05598233,8226515.983597703,15755374.274161419,5531033.410198984,8368345.195570745,4498561.202346408
id0031.id.txt,6955047.599369057,1780340.3514986068,5176514.087356401,1971301.4797971898,7538285.011964448,2483903.0594856287,18630420.227001067,1743291.1390858304,9622206.634487642,1606607.9125858466,4353248.008873984,1492285.1566817854,10873543.961552614,4357053.547509904,5685338.627944853,2666543.549881236,6330100.297053639,1860938.772057816,5285432.040252373,1000067.3017477731,10947630.820585767,2215328.060296595,5058975.295353359,3578697.622951404,4488396.955407999,2097468.5836838293,15277869.342657533,3659179.83470298,4003283.853666752,3832969.197550333,6769717.196630769,0.0,6969453.497269644,1642752.8330583943,7706530.008853222,1261034.0764151297,6943302.406608475,3269359.236621723,4699461.124052992,2614467.5252831583,10551907.0549734,4840316.261578834,10311459.055381179,2766778.9417501516,12691426.503424168,4633577.516006598,6048985.9398459885,1803042.867088972,6834465.955467113,1250991.020448921,7059468.176172544,1675786.7277722063,3088739.972490986,2939325.175470166,5803764.784553978,3469269.097540212,17734219.718545876,1712103.91969122,19711011.662720308,2152137.8744184375,7613719.37762288,2036418.670932866,5329721.735783666,1846443.3803794242,9512587.623320198,1567354.5269464876,3844272.322268034,1458988.6879370904,9722865.005193733,2115449.5217180173,6719986.447328622,1239934.2760502563,6264964.626276726,5755720.334944239,3613167.331569473,1218566.9445309534,5329987.583830247,3142394.545235076,9762669.080796044,9418824.827289943,33448421.60238166,1932892.024897545,7554612.780102407,1417808.7426606417,6062804.704262584,2364260.9485539775,14567896.11255708,3458731.7415002035,8377634.693306214,2214182.084374033,6584243.828972314,1995380.3799527078,5463093.330091943,5030085.399113096,5377286.252664912,2799362.849876146,13252789.07124473,1471206.2113861514,6834042.395705149,1639131.7425065993
id0032.id.txt,15584064.968727944,7072194.1648787735,10181782.79102937,8655150.590423977,13411262.829065803,9198963.625107033,26922206.728414018,4329161.4146241285,18803646.156156283,6004195.147570185,8788102.069093797,6461789.888516757,23055781.418200515,13837232.372515474,5930769.255568826,3478051.367558362,9210646.9349179,7866017.034912512,4446225.8992807,6079342.40337431,12035255.81353737,5513824.971021009,10909431.006021997,14594846.973178996,4055455.364147662,8627569.079652019,23330863.55907158,7927335.572279063,7633810.352944324,13497153.515539829,13578931.692037262,6969453.497269644,0.0,4855613.452370927,12915772.793659108,9075511.662232215,15315582.342318455,6461450.313599029,7960417.009384974,6859389.841306715,19979675.81299306,13620617.998546924,14480260.41713857,10610557.500872944,14820558.129880426,13996665.439552017,4944688.360173743,6064471.687807046,10690691.501124028,5952923.417879498,15259354.67575772,8559591.272035575,8229230.17141813,9280532.44291748,10847490.638446542,11197492.33843397,29197283.929160703,7783728.855966847,34099454.76452133,8722332.728210239,2794698.3987919344,8956846.279712016,4695957.157732713,5862462.951706538,18743329.457479022,4400544.915354502,5240840.3323944565,9804979.574116763,17545392.95292221,7507552.771240531,13786231.724884136,7253338.136688825,10881913.891087381,8251670.838187356,4859938.696529699,6748326.265977004,8863206.491279196,6244052.888741369,3504043.0636290596,7183347.55459256,50913458.47491291,8782246.571778568,11514881.273212658,4614920.099612973,11520305.136361796,10594342.788840478,20476363.877615023,5722180.326300115,14559654.998565378,10390164.052132176,11582194.34577929,7121160.878253193,8816619.3906843,3295630.5979806636,9683246.64658687,9461682.74621893,12891624.85655737,8837246.754307652,11608536.476688191,9290101.72242973
id0033.id.txt,7191525.53973529,2180431.562015317,7606114.646839897,3531816.722850681,7128620.407320984,3781018.9364023404,24718168.706936374,2025538.083559916,11171801.056800274,1474677.0216734966,6523960.20127351,2958415.5348895523,14028303.185082022,6289813.649605623,6564915.407336042,1055795.3918165967,7031510.919912186,3152148.4358749446,5266041.917114761,1700733.2207084175,13376284.70484989,2275100.6575591625,4923460.829773484,5022565.264240347,4401127.119305811,3467174.9877644554,20718531.744599126,2264771.6464606565,5868714.002352323,5540225.1927216975,8306863.049561074,1642752.8330583943,4855613.452370927,0.0,8907433.314646471,2478817.942567726,9184586.297961764,1884609.8300334217,5283958.204468885,2658566.3810112355,12376509.595380092,6482433.690632896,13834474.980025146,3850546.5701809768,16778327.853475936,6292163.495118573,6005693.914549571,1615767.478712013,8936391.497271603,1481504.9475161256,10118216.023270877,2756406.0131210964,3875058.6524795773,5361799.272480975,6663248.436985371,2710359.638684731,23308729.27418357,3066160.883747324,26045378.470482495,3168513.9359778846,5255695.169884119,2572201.4894557307,4879793.36263165,1427291.4102527064,14622141.943931121,737597.942886685,3284627.7101979624,2897237.265026298,13817381.89597147,2361784.113046453,9484628.108558517,2299400.3703085734,9393662.460636148,3863373.746691661,4031782.788825988,1464338.5223879076,6102293.182112067,1565803.9674481314,6947574.70518883,5550482.793897776,41934915.02961384,3068128.2326790523,9564037.112232441,1603691.8974979743,8184559.143244521,4213500.191659405,19289213.006136145,2411232.6290703486,12989982.95215769,2822276.7725415067,8731373.03011987,1072251.4781343897,6944972.156895794,3985890.8612528266,7543763.949690716,3824669.7996683256,15287786.161468199,2272079.5666103805,8599088.036572034,3323362.3827491123
id0034.id.txt,5838300.179260294,5132968.903941503,5324422.53802692,6814110.895761934,3917215.575620356,5257858.227249728,15669466.334919963,9808353.822666269,2744482.3579044207,6101325.329847048,6172244.277691413,5882602.787129242,5007715.89091081,6003417.258254982,9576910.292274939,11884499.207680466,5967732.774969679,8021551.077357671,6235340.611829366,6379710.049102488,9013129.101011027,7846305.975927254,4618021.711886148,5953282.208619861,7796081.221582722,4513126.050064032,10968004.627643092,10389223.794600539,5630590.992316465,4191084.073486151,8188448.79326055,7706530.008853222,12915772.793659108,8907433.314646471,0.0,6958080.497220837,4447200.833069791,8907235.289463433,4509868.9131597895,5149250.905634214,5592267.990299714,3791930.4684249307,7049591.247176908,5528738.719597348,14321462.8019828,5479775.7727822615,10851092.938450504,10093772.21320299,7789116.8835572945,8219792.896029494,3477592.400235031,4988551.010628359,6528496.435692855,4751144.116368545,2052960.5969815466,7135375.102929497,8555627.821591591,4522950.886518424,10632176.172347428,8688096.820606958,15040857.941163603,5115025.259140715,6560688.662278237,8067789.816462457,6500662.3978667,10728933.072343394,9535102.375988953,6299450.497681046,6049557.833166658,5534585.418508244,3889986.515647112,9002004.238639725,6990305.526315538,16068908.528331846,6033733.377824827,5105542.915631986,3244556.561291574,10194733.652330613,17775478.170596298,23614930.44512195,21245325.73688243,5987805.828484551,3936823.0660411115,6959524.531497285,4040607.0291227433,4558884.397543879,10214941.568585461,10754343.098035688,9749739.916669823,6324514.963377196,4632396.7672842005,8562598.150291637,4294630.354995965,16726563.781155832,7144560.129485601,3182730.327954316,11651855.39782356,7336017.589582923,3505473.9054848035,4620544.725850288
id0035.id.txt,5591101.271981063,1597589.143969002,6901381.0064041065,2103413.409287218,5352853.1632077,2483028.4044790575,18644929.32021897,2966622.1062231585,8281326.093188199,1628655.2074658787,4659008.235617079,2135626.1956125544,9852344.15221755,2754586.676090195,7553381.59086552,3777682.7069923556,6346482.28939939,1209694.6869908238,5687448.867907956,2383522.840252718,12157667.17602724,2623711.1658148547,3923628.4918238567,2335433.6252686884,5317679.315580365,1741184.5023127599,15234151.82808888,3637300.4578713975,5342256.155350151,3158566.1883613067,4928605.165609426,1261034.0764151297,9075511.662232215,2478817.942567726,6958080.497220837,0.0,5990101.634780319,2623858.696246296,4256454.022500786,2167871.9355296544,8558622.023806037,5008902.426779078,10307008.611198815,1689464.373385767,12782100.595441082,4221782.750738984,7647689.051406085,2158403.188973132,8033933.809142028,1394929.117477301,5865394.728109002,1795078.0709726147,4038045.53713877,3012842.227724507,6101220.693047375,3092644.0867740293,16325465.39321553,1381589.4856280482,18362277.824447732,1550739.8373570668,8868664.772666307,2280474.6982360715,6577498.374770188,1621559.1630089912,8999732.275114749,2243872.090397471,4104834.4135643826,972631.7907242158,9499470.517366128,1625099.5564160168,7131753.76105123,2342044.5064215013,7754870.973829912,6023795.435744538,4211940.337604758,1395654.8755892771,5075842.244814801,3211386.2092073625,10281936.575761966,10637100.836647667,33000746.305839803,1627352.9829736806,7376835.564865241,2185071.1200574883,5352271.540598779,2751598.978784545,15091721.53627519,3713957.8311087824,8536966.952372437,1615079.2082171624,5685569.968606977,1708189.5985895575,5670040.710283326,6672950.7026460385,6515641.072250562,3157685.2383071817,13937604.205322582,988014.0325553494,6781614.906611774,1211521.1516021872
id0036.id.txt,5237359.769493718,5150953.130603595,8773127.589632919,6545569.4229228515,4079232.2176235826,6014864.600705948,15486251.513672207,10416976.984821605,4322337.47571452,5667179.449192562,8263677.463795551,5790900.253241821,3689842.4043663545,4625496.428330976,11977574.355401143,11929464.686674776,6106938.790142189,6641157.097522924,10225262.471253125,7785680.242716513,14872567.080730394,7406597.401763935,4015848.1578880777,3546652.4934287537,8031439.206557244,4600690.047340216,12477545.891721962,9878020.916004589,7389575.449997427,5066501.306451185,6674138.487372307,6943302.406608475,15315582.342318455,9184586.297961764,4447200.833069791,5990101.634780319,0.0,8099402.114186923,3949237.183825359,5914713.118890887,2690270.8764401204,5384489.509236829,8148490.688595441,4142328.2509947456,15068674.720219022,4390391.935235612,11372879.451681241,9699737.604752028,9021276.974425027,7273673.092146741,3997412.6383998287,4913045.052802227,6749000.34825912,4772493.626125443,3715771.8817496276,5338779.6549097905,9226145.425727203,4231541.3001825,10767581.770977605,7574414.27738706,16898339.41266187,6326103.982415391,8818025.735934122,7336856.350861732,7109253.737788507,10514808.993528461,9935726.922172032,4656321.440962301,7973017.249021864,5524848.356188104,5791948.193011015,8485003.082303131,8116115.774370061,15107009.752577359,7365483.798046009,5343930.870690964,3409382.505909287,9247789.64533747,20213706.103053987,23060847.089407537,21837708.686601147,4099941.9005700904,7437588.689939654,7094537.724546954,4919007.324410705,3950268.1897684066,14084389.900644436,11241442.821609171,9383774.41615051,5111355.522282618,5211856.953191451,8031677.381588777,6027588.6892742915,17306861.79332142,8564604.707239654,3795147.9082874567,16760532.457138972,6932924.662343284,6944176.6775758,3895135.106428302
id0037.id.txt,5868444.779542724,2680283.917204654,11073516.934681851,4772881.955177809,5625144.281935468,5582860.595413296,27560159.411658134,3865582.2724675774,10774287.700322594,1813172.7040088642,9552323.175045757,4534109.441170844,14409639.31609515,6101412.6345783565,9098100.781979319,2777505.0107566426,7507848.1994296545,3684712.107250647,6607827.846679392,4508695.574980923,17174238.039218497,3197504.5106234537,3222108.001206119,4270880.969867278,5730796.220440435,4104273.908072399,23335718.613107525,2383283.0797562953,8306777.819194635,6247747.259534306,6684941.453391648,3269359.236621723,6461450.313599029,1884609.8300334217,8907235.289463433,2623858.696246296,8099402.114186923,0.0,4707612.538000908,2744994.1242421,9681582.793023357,8776899.116792686,14653075.538711326,3497839.446499388,18751737.653963987,6515403.260774563,7804399.315665449,2903150.942594264,11787426.064104943,2232113.618044356,10324173.556489049,4063900.7276739804,4538718.206093998,6324974.821910399,7973549.701430303,2873866.9267453183,23966468.682809126,3732774.817155681,27178192.07784806,2599250.203662421,6026854.482162569,4592511.8749253545,7376046.1623445805,1813027.5525770658,16174509.926014846,1941995.2900615653,4216462.306500999,3498206.220341562,15614829.273279484,2796171.658047459,11273690.994226523,4407781.404050584,11480790.45634953,3027028.544936887,4811962.218476979,2835424.2879645517,6260475.2272026045,1405842.4208282686,7738214.692425945,6422024.473593451,44163701.75670414,3264664.329794362,11260902.311689837,3138558.0818920913,9446712.666340435,5871936.222291423,23391779.66921207,2449405.4206256354,14647072.952192422,3081951.6739303437,9119434.497781757,1876483.5457699008,7728367.068404163,5721226.344762882,11129188.09732371,5317536.440126865,18967444.837998502,2527685.480907102,10389485.923921982,3813050.3671133313
id0038.id.txt,5785644.100024926,3442662.515286782,6668074.18991914,4615169.212383354,3635303.191626393,5009535.917256188,16592929.31625256,6580381.390459115,5675804.329183919,3105950.167709213,5076661.422387916,3040511.4980161856,8978517.90408535,4311807.595210494,6426748.466202035,6542290.430908133,2412131.656284354,4142726.8486451088,5094454.849599732,5156829.394310065,9637437.436270567,3472606.6966067646,4066816.3369855667,5357932.4976658495,3590984.2249672553,3551719.7265906343,12863504.326167645,8079738.095547677,5730493.748525299,5691625.873135434,4693839.816095248,4699461.124052992,7960417.009384974,5283958.204468885,4509868.9131597895,4256454.022500786,3949237.183825359,4707612.538000908,0.0,2448721.510124926,5803951.273842095,5705728.068847902,7709693.0013541,2831151.610200422,10413299.794598758,6727732.802231808,7243367.505341774,6805768.317550333,7323415.60372191,4552199.57968963,5450407.028228547,4562487.498809962,4657396.122419297,3729691.2270163097,4109589.6516253087,5378648.130990898,12669268.53645515,2958451.9495088947,16500696.804875743,4638690.757877508,8564227.465265976,5036313.096013469,6414589.516287572,4206934.2196449265,8582125.346394446,6046120.9752673395,4367832.612558756,3396098.0569653627,8911404.332236955,2683222.0925497324,6615983.347297533,6094222.045856908,7362090.473115453,10687970.905010074,3885155.143626133,3198903.6352102794,2514732.813478427,5946234.983628394,10774645.555795837,15031229.173323695,31389736.18926983,3289174.6104886862,5481651.501798673,3057114.752343787,5138164.646124316,4140179.4029676626,12475031.220371164,6280836.64502796,8761707.57628263,4767879.305304627,2753904.5764266425,5150137.174469144,4897006.690767225,9729235.795068402,7350672.71748718,3336355.5201732893,10931058.726366378,4988109.990526757,6074050.173289758,2497264.8864310593
id0039.id.txt,5024331.9437499,1621414.75440146,5748304.05435351,2259248.468418644,3592311.6954963156,3502582.4934188467,19318444.597402256,4475995.699960161,5682816.658749738,1546505.2364964557,4986980.343555037,2006573.6622695166,11381655.060354874,3063937.375164841,5072135.36106471,3742484.9233376593,3465498.7723901304,2155626.484862939,3168513.9559498928,2568990.7693298715,10058035.54483736,1227942.0553380754,2736915.397346811,4131816.7705360665,3057590.321155777,2130709.9044569656,14807012.131169196,4972274.491990376,4620925.781719316,3585894.1982799363,3161818.404530087,2614467.5252831583,6859389.841306715,2658566.3810112355,5149250.905634214,2167871.9355296544,5914713.118890887,2744994.1242421,2448721.510124926,0.0,7637346.71201732,4813401.291531419,7318162.325083986,1207909.2619672713,10771717.296283545,6731985.41527234,6606050.246567835,3717634.614820868,9489478.559279282,2046544.7629503075,6248695.023418217,3073875.0831130296,3534457.1808693213,3130704.62345586,5153893.395340912,4047003.86170299,14612729.416084265,1890911.3658603777,19571254.44558266,1857987.008118288,5929297.039310795,2605838.121824956,6230899.559570489,1561043.12883812,9004358.189542202,3283322.0477223517,2293623.3527895515,1564697.484206864,8502148.560010592,1174849.782361581,7607012.3940095585,4816787.729333132,6503120.133092662,6402878.500774463,3755191.155198634,1860687.4406722486,2781966.544817769,4012978.0780814355,8087573.723680391,10376754.476451121,34486620.95954123,2431652.3041961947,5177133.922958117,1460938.7871642031,6081888.208054111,3178962.3342134743,14322446.313385274,2029552.2578251925,8791822.05651984,2987388.833176409,3579969.6049590455,2778506.8763035224,5096611.446268842,5858128.639434883,7627135.077553646,3140022.528461404,10998376.328177735,2249051.7833596803,5037873.769268207,1823871.1396487022
