file,centroid_shift,scale_ratio,orientation_diff_deg
id0349_GTready.obj,1.27090576921069e-05,0.9916246637434242,1.525753488574389
id0350_GTready.obj,1.836196685039838e-05,1.025241054095909,3.470218029473011
id0351_GTready.obj,1.5134886948675357e-05,1.0469588673708654,1.9179838192669612
id0352_GTready.obj,2.149855977890374e-06,1.0380620119009878,1.2862955930021935
id0353_GTready.obj,1.8835564077054622e-05,1.0152665125907192,1.9600643167705705
id0354_GTready.obj,5.618989538536848e-06,1.0210022877521776,1.050694641854822
id0355_GTready.obj,1.7804454660075506e-05,1.0293438651582527,1.4942647564573013
id0356_GTready.obj,6.2046309724665025e-06,1.032868370025637,0.6920530206331756
id0357_GTready.obj,6.351384219377398e-06,1.0148396048898018,1.9672119372918901
id0358_GTready.obj,9.232627011465083e-06,1.0203420161222139,0.717218404853578
id0359_GTready.obj,1.2981950667741614e-05,1.0517934511575757,2.533202078797857
id0360_GTready.obj,1.0807768378678088e-05,1.0510384019012047,1.1000565914213016
id0361_GTready.obj,1.041175665105557e-05,1.0240017637647683,2.022276975396379
id0362_GTready.obj,9.053012076958031e-06,0.9929108783424442,1.4803474424010292
id0363_GTready.obj,6.455982820152986e-06,1.033123474983278,1.8515163762897673
id0364_GTready.obj,9.926797078111235e-06,1.0081467363477001,3.0695246715231725
id0365_GTready.obj,1.2934961486153483e-05,1.0358106263590217,2.0247357478450154
id0366_GTready.obj,3.484211583238827e-06,1.0423969971948501,1.8739364734123236
id0367_GTready.obj,5.78618406105152e-06,1.0229438091350205,0.8950325759837863
id0368_GTready.obj,3.2110667701769477e-06,1.0332504720599094,0.5390061983668819
id0369_GTready.obj,1.8513126084614138e-05,1.0063974650332863,0.540813280845057
id0370_GTready.obj,1.0260510798663365e-05,0.9938263946713751,1.8154731105529833
id0371_GTready.obj,5.5495063173943e-06,1.0212082010607675,2.7433726232912474
id0372_GTready.obj,1.5463052383667585e-05,1.0220086752804987,1.0046371380350783
id0373_GTready.obj,1.0739066453977561e-05,1.0108434419724073,2.02798474835284
id0374_GTready.obj,1.5672737409469626e-05,1.0428939239048298,0.4672740063506887
id0375_GTready.obj,1.44676452271984e-05,1.0150109845173156,0.9851667590440157
id0376_GTready.obj,1.2411687500326937e-05,1.0235782231728399,2.013283759672376
id0377_GTready.obj,1.0734723771203273e-05,1.009273995422264,2.148981599407033
id0378_GTready.obj,2.28675276930054e-06,0.999304002973577,2.994470273817585
id0379_GTready.obj,1.0556904920790789e-05,0.9950376706171669,1.7701258902761532
id0380_GTready.obj,9.732637871974647e-06,1.0370948015181847,0.31919379243121204
id0381_GTready.obj,8.88980974657705e-06,1.030567149534167,2.1060107579107363
id0382_GTready.obj,4.7058865129327225e-06,1.0384703207262178,1.5413701505058355
id0383_GTready.obj,1.1241942457043577e-05,1.0163066823251123,1.2321072222487615
id0384_GTready.obj,7.03952601631624e-06,1.016149145201983,0.6508046008447758
id0385_GTready.obj,9.026572539653479e-06,1.020597031669112,1.1630002380325073
id0386_GTready.obj,4.48148009232156e-06,1.0217032841305183,0.6508430701706249
id0387_GTready.obj,5.0644912694258305e-06,1.0164628205230704,1.2623827290024863
id0388_GTready.obj,1.0514391730590622e-05,1.0322180420916125,2.1831283842255154
id0389_GTready.obj,9.127790554188738e-06,1.0307253116707014,2.232968607617263
id0390_GTready.obj,1.7080341415246253e-05,1.0141050052540614,0.846672863033617
id0391_GTready.obj,5.7090530228947245e-06,1.0166160959211865,2.1129547190388873
id0392_GTready.obj,5.969605915976968e-06,1.0265010102083236,2.477482910151579
id0393_GTready.obj,1.3286130361717648e-05,1.001005871187267,1.1619635730879811
id0394_GTready.obj,5.279819268698386e-06,1.0142676431726574,1.028275752390983
id0395_GTready.obj,9.680694223231217e-06,1.0580609066538051,1.465339631276473
id0396_GTready.obj,1.25894141056714e-05,1.0317932031580284,2.3735801369639966
id0397_GTready.obj,7.87158144268065e-06,1.019157721322592,4.056036622905047
id0398_GTready.obj,6.791541654500204e-06,1.0448094271724946,1.3620538694186013
id0399_GTready.obj,1.0661307967720876e-05,1.0206827844413808,0.4069330490600435
id0400_GTready.obj,1.1984911231826075e-05,1.0166151392282463,1.0106965755246318
id0401_GTready.obj,1.3814905626869243e-05,1.0320639796228668,3.5197605208858587
id0402_GTready.obj,5.568450466208197e-06,1.0211655364527459,2.5361811122609357
id0403_GTready.obj,1.4004112490948605e-05,1.0132768124427525,0.8245755735508661
id0404_GTready.obj,1.1819437203912418e-05,1.0340215426039636,0.5969538602597889
id0405_GTready.obj,8.643958833287431e-06,1.0270301116614864,0.9912664788943164
id0406_GTready.obj,8.176995149859708e-06,1.057812201001756,1.9025267806906652
id0407_GTready.obj,9.842784998222544e-06,1.0371844846903882,1.4822481942411336
id0408_GTready.obj,6.4688021126078095e-06,1.0125371498948679,1.3460983376410123
id0409_GTready.obj,1.8339576619153604e-05,1.0203450101462508,1.9112093710543687
id0410_GTready.obj,1.0401556295053026e-05,1.0558155765933164,2.067144983983538
id0411_GTready.obj,6.083377588729185e-06,1.0511929981095554,0.19519024231706944
id0412_GTready.obj,4.26400416438503e-06,1.0131599675436616,0.9323940088216915
id0413_GTready.obj,1.1377094965389805e-05,1.0416550195945846,3.0323602189911587
id0414_GTready.obj,2.120511942094016e-06,1.0326213532833497,1.5697925701916642
id0415_GTready.obj,1.2900097776593183e-05,1.0315259514507076,2.0759979380919513
id0416_GTready.obj,1.2546679288106126e-05,0.9929991036269978,2.796511627669868
id0417_GTready.obj,1.4279745764079588e-05,1.0279555772078095,1.1161355927901355
id0418_GTready.obj,6.7777898689069925e-06,1.0179730038993557,2.1186513686698314
id0419_GTready.obj,1.0520962079965898e-05,1.0262796483298078,1.3482183959035987
id0420_GTready.obj,1.6272142677230422e-05,1.0117487599544719,0.9969967930454614
id0421_GTready.obj,9.67511652335149e-06,1.0286567992003364,2.3312856219238434
id0422_GTready.obj,1.9728064435701713e-05,1.025107033856214,0.5450767546020492
id0423_GTready.obj,1.309008543749624e-05,1.0305584596098771,1.2769701844752077
id0424_GTready.obj,1.3419863272699844e-05,1.016842167964011,2.5345495233002047
id0425_GTready.obj,1.7013607195816462e-05,1.0374836935200535,0.5427242207341503
id0426_GTready.obj,6.4745189826169196e-06,1.0122833121134838,2.210897468676685
id0427_GTready.obj,2.7528200387395303e-06,1.0224958468913026,1.5514869425715467
id0428_GTready.obj,3.54388916637904e-06,1.0553067929539146,0.8156008941001398
id0429_GTready.obj,1.0600423327176524e-05,0.9862410263628119,1.9584509579083424
id0430_GTready.obj,1.4821426049395282e-05,1.017755205007993,0.5673865497627267
id0431_GTready.obj,7.1649521956575e-06,1.0357449207181448,2.489899024685448
id0432_GTready.obj,2.853132439453187e-05,1.0444824955996157,1.6870325349802784
id0433_GTready.obj,2.017441099795807e-05,1.036561170363129,0.17789113300387427
id0434_GTready.obj,1.5878497767086487e-05,1.0094749600254282,2.3288035270848924
id0435_GTready.obj,2.16813348936941e-05,1.011081892063778,3.6632452059100777
id0436_GTready.obj,1.0258486667002191e-05,1.0358319770574544,1.137720920481017
id0437_GTready.obj,3.214418889028095e-06,1.0283492708143103,0.17605844778590068
id0438_GTready.obj,6.907161228754205e-06,1.0164341664346088,2.335867389977195
id0439_GTready.obj,1.0799735747708705e-05,1.0027192881825997,0.8527528288012208
id0440_GTready.obj,8.156260051216925e-06,1.014431948724248,2.1164122593511783
id0441_GTready.obj,8.46814200017869e-06,1.0442737045424624,1.2216506363951896
id0442_GTready.obj,1.873081117353283e-06,1.0072927939345648,2.9356737169203906
id0443_GTready.obj,2.691931567123677e-06,1.0228377942437665,1.9137144002833397
id0444_GTready.obj,2.0981518138122025e-05,1.0308205178865746,0.813846441246928
id0445_GTready.obj,1.6146486260192225e-05,1.0258843335588956,0.6514146192676704
id0446_GTready.obj,6.6557334823216385e-06,1.0328678849384494,1.983189971273458
id0447_GTready.obj,1.5271239124310376e-05,0.9884133298006107,1.560171682206552
id0448_GTready.obj,1.0528628049269336e-05,1.0312145603297753,1.4952585653054455
id0449_GTready.obj,1.358845550531226e-05,1.011581573920284,0.6141703669017295
id0450_GTready.obj,4.7024944618552445e-06,1.036634554684637,0.6873010300905914
id0451_GTready.obj,9.741562976035458e-06,1.0057302743175092,1.371361039223912
id0452_GTready.obj,7.555549003718141e-06,1.0398091889648613,0.9134453474746874
id0453_GTready.obj,8.274188962880376e-06,1.0249246888686534,2.493416039848697
id0454_GTready.obj,1.0627817677818599e-05,1.0329154887124956,2.5049720607611476
id0455_GTready.obj,1.122857578961696e-05,1.0430329164291157,4.249046967959728
id0456_GTready.obj,4.97231251328959e-06,0.9894242118024406,1.7319389077896714
id0457_GTready.obj,1.2216995880944524e-05,1.0287149292214486,1.0200520066268624
id0458_GTready.obj,9.114602150381284e-06,1.0147671412774149,2.3610092988756612
id0459_GTready.obj,4.790751367691484e-06,1.0069198095853664,1.5379466917549456
id0460_GTready.obj,1.5055850949488798e-05,1.0188663773619695,2.118888369624646
id0461_GTready.obj,1.8127991962071567e-05,1.0293941226810264,2.0543399043796873
id0462_GTready.obj,1.0613581227659364e-05,1.0363955835816423,2.1081397294091735
id0463_GTready.obj,7.046724091175876e-06,1.0038551589566396,1.7801933152043365
id0464_GTready.obj,1.0693710300764655e-05,1.0006099265817487,0.39825036059055835
id0465_GTready.obj,8.25718221676083e-06,1.0515153163877302,1.5380384147187802
id0466_GTready.obj,4.583296735894484e-06,1.0242633091498003,3.277615515201166
id0467_GTready.obj,8.504649636349531e-06,0.9797001483157936,0.9788212403079496
id0468_GTready.obj,6.015248832270511e-06,1.054195902640453,2.834728735831141
id0469_GTready.obj,4.885964875274662e-06,1.0328337252833004,0.6956351202171326
id0470_GTready.obj,1.067173410134005e-05,1.0302924323363238,0.5161452835022478
id0471_GTready.obj,1.0758667943637997e-05,1.0297350894060426,4.386098339408172
id0472_GTready.obj,1.7975794278310784e-06,1.0120206032576131,3.4321346591044954
id0473_GTready.obj,4.519849511018022e-06,1.0099910728397437,0.7777085566766284
id0474_GTready.obj,9.664197242400573e-06,1.047595710624463,1.8640052851138167
id0475_GTready.obj,1.2222484235197532e-05,1.0288185888171182,2.513514128969876
id0476_GTready.obj,6.7189438480937276e-06,1.022231472494591,0.9935899738134019
id0477_GTready.obj,1.0599774015363125e-05,1.03835332215695,0.6529558973414098
id0478_GTready.obj,8.407724909625528e-06,1.0133409753721705,0.7097082137062677
id0479_GTready.obj,1.3448653685817385e-05,1.0154020611240373,3.4490443871516194
id0480_GTready.obj,1.2736366418644107e-05,1.056841210609296,0.7056009892177851
id0481_GTready.obj,1.2550849570371865e-05,1.0000249278241984,1.612659229427711
id0482_GTready.obj,6.065201429400815e-06,1.0100367469013825,1.1164281859020553
id0483_GTready.obj,1.237497629452695e-05,1.0356046142799002,2.389313605836975
id0484_GTready.obj,1.4860328049919498e-05,1.0048556979261207,0.8309575279310367
id0485_GTready.obj,8.682551119213555e-06,1.0284478873871654,2.761900415804648
id0486_GTready.obj,1.9194874771412265e-05,1.0316620886957022,1.5107157372544575
id0487_GTready.obj,1.0529811235686623e-05,1.0238422345785831,3.397686369725878
id0488_GTready.obj,8.180564328251753e-06,1.0416878601031991,1.7647089360117774
id0489_GTready.obj,9.692860838758734e-06,1.0218671897550167,1.5062805787750289
id0490_GTready.obj,5.88494248374621e-06,1.0099808901291871,2.840886727710704
id0491_GTready.obj,9.393436358913104e-06,1.014009249720753,2.2888420644361225
id0492_GTready.obj,1.0702608374294362e-05,1.0363244777499951,0.996669499726796
id0493_GTready.obj,1.075964893807124e-05,1.0341539604988998,1.6646545607300482
id0494_GTready.obj,9.917765076004659e-06,1.0068819729256346,2.5078302970210915
id0495_GTready.obj,3.199775898904654e-06,1.0498306545506537,5.535126604300489
id0496_GTready.obj,1.0238868872579388e-05,1.0408053250911529,1.4251802891565137
id0497_GTready.obj,7.521737803336266e-06,1.0569386460349246,2.3898010471129085
id0498_GTready.obj,9.872633600669599e-06,1.0294381771623016,1.380779158814981
id0499_GTready.obj,9.977899535124088e-06,1.0161185709388316,0.7005053780453995
