scenario,pair_index,pair_type,subject_a,subject_b,topology_a,topology_b,sample_name_a,sample_name_b,gt_distance,raw_chamfer,rigid_chamfer,mean_icp_chamfer,rotation_angle_deg,translation_x,translation_y,translation_z,translation_norm
translation,106,different_subject,id0485,id0489,crop,noisy,id0485_GTready_crop,id0489_GTready_noisy,0.2601737082004547,0.012126811780035496,0.010844388976693153,0.01212681271135807,6.971068162196366,-0.0007580560049973428,0.005148774944245815,0.02942434698343277,0.029881042949245516
translation,107,different_subject,id0485,id0489,crop,original,id0485_GTready_crop,id0489_GTready_original,0.2601737082004547,0.012624466791749,0.00899023748934269,0.012624466791749,2.5583376988907087,0.009288132190704346,-0.00858527235686779,0.03683457151055336,0.0389456282450247
translation,108,different_subject,id0485,id0489,crop,remesh,id0485_GTready_crop,id0489_GTready_remesh,0.2601737082004547,0.011264974251389503,0.013222218491137028,0.011264975182712078,5.941615903187619,-0.01927052065730095,-0.009257934987545013,0.016889143735170364,0.027245284045946686
translation,109,different_subject,id0485,id0489,crop,up60k,id0485_GTready_crop,id0489_GTready_up60k,0.2601737082004547,0.01781204715371132,0.012391457334160805,0.01781204715371132,1.9907089365267114,-0.029156191274523735,0.0007593184127472341,0.045563776046037674,0.054099147328419396
translation,110,different_subject,id0485,id0489,down8k,crop,id0485_GTready_down8k,id0489_GTready_crop,0.2601737082004547,0.009576366282999516,0.007388345897197723,0.009576365351676941,2.629049942780118,0.0038595995865762234,-0.010627737268805504,-0.03585679829120636,0.03759727772219308
translation,111,different_subject,id0485,id0489,down8k,noisy,id0485_GTready_down8k,id0489_GTready_noisy,0.2601737082004547,0.0008036612416617572,0.0007498376653529704,0.0008036616491153836,0.42635517964276853,0.005705603398382664,-0.0010687478352338076,-0.004411080852150917,0.0072906629574521695
translation,112,different_subject,id0485,id0489,down8k,original,id0485_GTready_down8k,id0489_GTready_original,0.2601737082004547,0.0009498832514509559,0.0010605866555124521,0.0009498820290900767,1.2838992640774478,-0.0006268832948990166,0.004342824220657349,0.00836070254445076,0.009442163518693
translation,113,different_subject,id0485,id0489,down8k,remesh,id0485_GTready_down8k,id0489_GTready_remesh,0.2601737082004547,0.0017593352822586894,0.001545329811051488,0.0017593347001820803,0.5404981336187757,0.004249560181051493,0.007890884764492512,0.007805834524333477,0.011885111556908285
translation,114,different_subject,id0485,id0489,down8k,up60k,id0485_GTready_down8k,id0489_GTready_up60k,0.2601737082004547,0.0012819801922887564,0.0014063799753785133,0.0012819801922887564,2.800685616023311,0.014093872159719467,0.016070857644081116,0.004484669771045446,0.021840832420632797
translation,115,different_subject,id0485,id0489,noisy,crop,id0485_GTready_noisy,id0489_GTready_crop,0.2601737082004547,0.0045968955382704735,0.003742433153092861,0.004596894606947899,1.848750279504689,-0.0014054110506549478,-0.007107158191502094,-0.019976140931248665,0.021249307854267787
translation,116,different_subject,id0485,id0489,noisy,down8k,id0485_GTready_noisy,id0489_GTready_down8k,0.2601737082004547,0.003485867753624916,0.002490024780854583,0.003485869150608778,1.1580895088904664,-0.027013039216399193,0.0070703960955142975,0.03433182090520859,0.04425345992486352
translation,117,different_subject,id0485,id0489,noisy,original,id0485_GTready_noisy,id0489_GTready_original,0.2601737082004547,0.0010278355330228806,0.0010583174880594015,0.0010278362315148115,1.9608440442552804,-0.007073739543557167,0.014048563316464424,0.011719536036252975,0.019614980175667433
translation,118,different_subject,id0485,id0489,noisy,remesh,id0485_GTready_noisy,id0489_GTready_remesh,0.2601737082004547,0.0014433239120990038,0.0007721986621618271,0.0014433227479457855,1.1627269344996785,-0.005276325158774853,0.02185940556228161,0.019542234018445015,0.029792148783682894
translation,119,different_subject,id0485,id0489,noisy,up60k,id0485_GTready_noisy,id0489_GTready_up60k,0.2601737082004547,0.0027568237856030464,0.0011504541616886854,0.002756824716925621,2.3021428357555282,-0.013098970986902714,-0.024489665403962135,0.029298916459083557,0.04037020260278732
translation,120,different_subject,id0485,id0489,original,crop,id0485_GTready_original,id0489_GTready_crop,0.2601737082004547,0.004787529353052378,0.004187552724033594,0.004787528421729803,2.826358576947041,0.0030386890284717083,-0.001885796315036714,-0.02016746997833252,0.020482106924838175
translation,121,different_subject,id0485,id0489,original,down8k,id0485_GTready_original,id0489_GTready_down8k,0.2601737082004547,0.004655621014535427,0.0020783187355846167,0.004655621014535427,1.7302573762778586,-0.0057733445428311825,-0.022006629034876823,0.04173830896615982,0.047536403566567166
translation,122,different_subject,id0485,id0489,original,noisy,id0485_GTready_original,id0489_GTready_noisy,0.2601737082004547,0.0014870878076180816,0.0011851864401251078,0.0014870890881866217,2.714294375468714,0.003422544337809086,-0.007001589983701706,0.013821875676512718,0.015867587064866386
translation,123,different_subject,id0485,id0489,original,remesh,id0485_GTready_original,id0489_GTready_remesh,0.2601737082004547,0.0017853307072073221,0.0008946972666308284,0.001785330823622644,0.7129926616984271,-0.006569132208824158,-0.003612241940572858,0.02232438139617443,0.023549517925768745
translation,124,different_subject,id0485,id0489,original,up60k,id0485_GTready_original,id0489_GTready_up60k,0.2601737082004547,0.003709948156028986,0.001128727220930159,0.0037099486216902733,1.1473096704151766,-0.0179663747549057,-0.0026707479264587164,0.047999680042266846,0.051321465299427944
translation,125,different_subject,id0485,id0489,remesh,crop,id0485_GTready_remesh,id0489_GTready_crop,0.2601737082004547,0.006200466305017471,0.004035305697470903,0.006200466305017471,4.10501050277565,0.004357312805950642,0.0088656609877944,-0.06603919714689255,0.06677395959088799
translation,126,different_subject,id0485,id0489,remesh,down8k,id0485_GTready_remesh,id0489_GTready_down8k,0.2601737082004547,0.0038077528588473797,0.004826641641557217,0.0038077523931860924,3.482396591079592,0.012622508220374584,0.036274947226047516,0.0037283850833773613,0.038588863229640585
translation,127,different_subject,id0485,id0489,remesh,noisy,id0485_GTready_remesh,id0489_GTready_noisy,0.2601737082004547,0.0020941325929015875,0.001966954441741109,0.002094134222716093,3.1807235190707424,0.0031953987199813128,-0.013359859585762024,0.0008860622765496373,0.013765228929765751
translation,128,different_subject,id0485,id0489,remesh,original,id0485_GTready_remesh,id0489_GTready_original,0.2601737082004547,0.0017014479963108897,0.0017734294524416327,0.0017014483455568552,2.5648327141683533,-0.007228718139231205,0.006053324788808823,-0.004662920255213976,0.010518551812951363
translation,129,different_subject,id0485,id0489,remesh,up60k,id0485_GTready_remesh,id0489_GTready_up60k,0.2601737082004547,0.002550374250859022,0.0024674441665410995,0.002550374250859022,3.7744978205107698,-0.003910386934876442,0.016007311642169952,0.02435709908604622,0.029407370298574396
translation,130,different_subject,id0485,id0489,up60k,crop,id0485_GTready_up60k,id0489_GTready_crop,0.2601737082004547,0.008040342479944229,0.01882752776145935,0.008040342479944229,4.8798778794470845,-0.024900639429688454,-0.004144876264035702,0.0305150356143713,0.03960289436137049
translation,131,different_subject,id0485,id0489,up60k,down8k,id0485_GTready_up60k,id0489_GTready_down8k,0.2601737082004547,0.002267712727189064,0.002964139450341463,0.0022677122615277767,1.0468911105406757,-0.014174551703035831,0.014578202739357948,0.009262049570679665,0.022343398876213685
translation,132,different_subject,id0485,id0489,up60k,noisy,id0485_GTready_up60k,id0489_GTready_noisy,0.2601737082004547,0.0011194563703611493,0.0012065928895026445,0.0011194560211151838,2.383554022975036,0.006151307374238968,0.0015677163610234857,0.009365270845592022,0.01131391245380144
translation,133,different_subject,id0485,id0489,up60k,original,id0485_GTready_up60k,id0489_GTready_original,0.2601737082004547,0.0009975096909329295,0.0011064193677157164,0.0009975084103643894,2.286916830587347,0.02080160565674305,0.004108294378966093,-0.014584704302251339,0.025735160387823457
translation,134,different_subject,id0485,id0489,up60k,remesh,id0485_GTready_up60k,id0489_GTready_remesh,0.2601737082004547,0.0011526908492669463,0.001600527437403798,0.0011526898015290499,2.894721914192741,0.008964338339865208,-0.01454280037432909,-0.00925111211836338,0.019427698783584572
