scenario,topology_a,topology_b,ordered_pair_label,ordered_topology_pairs,mesh_pair_level,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_subject_pairs,n_mesh_pairs,n_observations,chamfer_seconds_mean,chamfer_seconds_median,total_pair_seconds_mean,total_pair_seconds_median,output_dir,output_json,output_csv,output_md,method,gt_reference,metric_spearman,metric_column,registered_chamfer_spearman,registered_chamfer_pearson,model_beats_registered_chamfer,rigid_icp_seconds_mean,rigid_icp_seconds_median,nonrigid_cpd_seconds_mean,nonrigid_cpd_seconds_median,warp_seconds_mean,warp_seconds_median,registration_seconds_mean,registration_seconds_median
translation,remesh,crop,remesh__to__crop,1,1,0.612573,0.053365,0.559208,0.66109,0.211464,0.449626,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__crop,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__crop/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__crop/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__crop/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.053365,chamfer_spearman,,,,,,,,,,,
translation,remesh,down8k,remesh__to__down8k,1,1,0.772159,0.420771,0.351388,0.796099,0.515249,0.28085,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__down8k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__down8k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__down8k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__down8k/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.420771,chamfer_spearman,,,,,,,,,,,
translation,remesh,noisy,remesh__to__noisy,1,1,0.741366,0.725779,0.015587,0.772032,0.7786,-0.006568,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__noisy,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__noisy/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__noisy/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__noisy/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.725779,chamfer_spearman,,,,,,,,,,,
translation,remesh,original,remesh__to__original,1,1,0.735156,0.731613,0.003543,0.767516,0.782736,-0.01522,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__original,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__original/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__original/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__original/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.731613,chamfer_spearman,,,,,,,,,,,
translation,remesh,up60k,remesh__to__up60k,1,1,0.782784,0.636402,0.146383,0.80446,0.694407,0.110052,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__up60k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__up60k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__up60k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/remesh__to__up60k/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.636402,chamfer_spearman,,,,,,,,,,,
translation,up60k,crop,up60k__to__crop,1,1,0.64519,0.000799,0.644392,0.695,0.169623,0.525377,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__crop,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__crop/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__crop/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__crop/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.000799,chamfer_spearman,,,,,,,,,,,
translation,up60k,down8k,up60k__to__down8k,1,1,0.796536,0.73746,0.059076,0.81872,0.783297,0.035423,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__down8k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__down8k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__down8k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__down8k/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.73746,chamfer_spearman,,,,,,,,,,,
translation,up60k,noisy,up60k__to__noisy,1,1,0.779683,0.679693,0.099989,0.808632,0.744582,0.06405,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__noisy,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__noisy/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__noisy/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__noisy/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.679693,chamfer_spearman,,,,,,,,,,,
translation,up60k,original,up60k__to__original,1,1,0.77559,0.601372,0.174218,0.805726,0.696037,0.109689,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__original,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__original/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__original/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__original/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.601372,chamfer_spearman,,,,,,,,,,,
translation,up60k,remesh,up60k__to__remesh,1,1,0.793184,0.630807,0.162376,0.81435,0.714168,0.100182,1.0,100,4950,4950,4950,0.025249,0.025249,0.025249,0.025249,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__remesh,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__remesh/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__remesh/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/raw_noicp_clean_translation/translation/up60k__to__remesh/ranking_summary.md,raw_noicp,surrogate_gt_normalized,0.630807,chamfer_spearman,,,,,,,,,,,
translation,crop,down8k,crop__to__down8k,1,1,0.66854,,0.753026,0.695564,,0.694405,,100,4950,4950,4950,0.000556,0.000445,0.001236,0.001198,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__down8k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__down8k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__down8k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__down8k/ranking_summary.md,rigid_only,surrogate_gt_normalized,-0.084486,registered_chamfer_spearman,-0.084486,0.001159,1.0,0.00063,0.000607,0.0,0.0,4.9e-05,4.3e-05,0.00063,0.000607
translation,crop,noisy,crop__to__noisy,1,1,0.724966,,0.783924,0.755255,,0.714971,,100,4950,4950,4950,0.007004,0.007088,0.007859,0.007932,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__noisy,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__noisy/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__noisy/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__noisy/ranking_summary.md,rigid_only,surrogate_gt_normalized,-0.058958,registered_chamfer_spearman,-0.058958,0.040284,1.0,0.000816,0.000805,0.0,0.0,3.9e-05,3.7e-05,0.000816,0.000805
translation,crop,original,crop__to__original,1,1,0.755243,,0.802317,0.783986,,0.722211,,100,4950,4950,4950,0.007004,0.007088,0.007848,0.007922,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__original,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__original/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__original/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__original/ranking_summary.md,rigid_only,surrogate_gt_normalized,-0.047074,registered_chamfer_spearman,-0.047074,0.061775,1.0,0.000805,0.000796,0.0,0.0,3.9e-05,3.7e-05,0.000805,0.000796
translation,crop,remesh,crop__to__remesh,1,1,0.656426,,0.652483,0.679056,,0.651618,,100,4950,4950,4950,0.003723,0.004238,0.00455,0.005044,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__remesh,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__remesh/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__remesh/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__remesh/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.003943,registered_chamfer_spearman,0.003943,0.027438,1.0,0.000785,0.000785,0.0,0.0,4.2e-05,3.8e-05,0.000785,0.000785
translation,crop,up60k,crop__to__up60k,1,1,0.689389,,0.757872,0.715894,,0.737531,,100,4950,4950,4950,0.026859,0.031664,0.027429,0.032366,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__up60k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__up60k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__up60k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/crop__to__up60k/ranking_summary.md,rigid_only,surrogate_gt_normalized,-0.068484,registered_chamfer_spearman,-0.068484,-0.021638,1.0,0.000511,0.000501,0.0,0.0,5.8e-05,5.2e-05,0.000511,0.000501
translation,down8k,crop,down8k__to__crop,1,1,0.638182,,0.660971,0.689078,,0.632301,,100,4950,4950,4950,0.000581,0.00045,0.001223,0.001169,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__crop,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__crop/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__crop/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__crop/ranking_summary.md,rigid_only,surrogate_gt_normalized,-0.022789,registered_chamfer_spearman,-0.022789,0.056776,1.0,0.00059,0.000576,0.0,0.0,5.1e-05,4.5e-05,0.00059,0.000576
translation,down8k,noisy,down8k__to__noisy,1,1,0.778128,,0.228742,0.805543,,0.532321,,100,4950,4950,4950,0.000445,0.00044,0.001401,0.001405,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__noisy,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__noisy/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__noisy/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__noisy/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.549385,registered_chamfer_spearman,0.549385,0.273222,1.0,0.000917,0.00092,0.0,0.0,4e-05,3.9e-05,0.000917,0.00092
translation,down8k,original,down8k__to__original,1,1,0.767732,,0.284181,0.798057,,0.57821,,100,4950,4950,4950,0.000445,0.00044,0.001398,0.001399,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__original,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__original/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__original/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__original/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.48355,registered_chamfer_spearman,0.48355,0.219847,1.0,0.000914,0.000913,0.0,0.0,4e-05,3.9e-05,0.000914,0.000913
translation,down8k,remesh,down8k__to__remesh,1,1,0.787935,,0.447675,0.809279,,0.354271,,100,4950,4950,4950,0.00036,0.000352,0.001214,0.001199,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__remesh,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__remesh/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__remesh/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__remesh/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.34026,registered_chamfer_spearman,0.34026,0.455008,1.0,0.000813,0.0008,0.0,0.0,4.1e-05,3.9e-05,0.000813,0.0008
translation,down8k,up60k,down8k__to__up60k,1,1,0.803784,,0.202914,0.823802,,0.190678,,100,4950,4950,4950,0.01165,0.012419,0.012452,0.013234,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__up60k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__up60k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__up60k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/down8k__to__up60k/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.600869,registered_chamfer_spearman,0.600869,0.633124,1.0,0.000758,0.000754,0.0,0.0,4.4e-05,4e-05,0.000758,0.000754
translation,noisy,crop,noisy__to__crop,1,1,0.705833,,0.708085,0.74369,,0.646293,,100,4950,4950,4950,0.007549,0.007625,0.008409,0.008476,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__crop,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__crop/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__crop/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__crop/ranking_summary.md,rigid_only,surrogate_gt_normalized,-0.002252,registered_chamfer_spearman,-0.002252,0.097397,1.0,0.000822,0.000815,0.0,0.0,3.9e-05,3.7e-05,0.000822,0.000815
translation,noisy,down8k,noisy__to__down8k,1,1,0.792981,,0.285534,0.81077,,0.645182,,100,4950,4950,4950,0.000445,0.000439,0.001391,0.001388,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__down8k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__down8k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__down8k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__down8k/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.507446,registered_chamfer_spearman,0.507446,0.165588,1.0,0.000908,0.000908,0.0,0.0,3.8e-05,3.7e-05,0.000908,0.000908
translation,noisy,original,noisy__to__original,1,1,0.830681,,0.114609,0.849535,,0.161978,,100,4950,4950,4950,0.009129,0.009131,0.010114,0.010124,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__original,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__original/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__original/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__original/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.716072,registered_chamfer_spearman,0.716072,0.687557,1.0,0.000946,0.000955,0.0,0.0,3.9e-05,3.7e-05,0.000946,0.000955
translation,noisy,remesh,noisy__to__remesh,1,1,0.776563,,0.232573,0.793463,,0.361423,,100,4950,4950,4950,0.005207,0.005212,0.006121,0.006125,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__remesh,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__remesh/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__remesh/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__remesh/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.54399,registered_chamfer_spearman,0.54399,0.432041,1.0,0.000876,0.000874,0.0,0.0,3.8e-05,3.7e-05,0.000876,0.000874
translation,noisy,up60k,noisy__to__up60k,1,1,0.808749,,0.138893,0.82517,,0.405125,,100,4950,4950,4950,0.048426,0.048539,0.049355,0.049458,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__up60k,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__up60k/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__up60k/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/noisy__to__up60k/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.669856,registered_chamfer_spearman,0.669856,0.420045,1.0,0.000891,0.000888,0.0,0.0,3.9e-05,3.7e-05,0.000891,0.000888
translation,original,crop,original__to__crop,1,1,0.737726,,0.730126,0.772472,,0.697581,,100,4950,4950,4950,0.007549,0.007625,0.008397,0.008468,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__crop,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__crop/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__crop/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/checking_assumptions/outputs/full_meshpair_surrogate_gt_raw_vs_rigid/rigid_only_clean_translation/translation/original__to__crop/ranking_summary.md,rigid_only,surrogate_gt_normalized,0.007601,registered_chamfer_spearman,0.007601,0.074891,1.0,0.00081,0.000804,0.0,0.0,3.9e-05,3.7e-05,0.00081,0.000804
