pair_key,Ec,gt_distance,pair_type,Ep,scenario,D,D_abs_delta,Ec_rank,Ep_rank,rank_abs_change
id0485_GTready_crop||id0485_GTready_down8k||crop||down8k,0.0118688140064477,0.0,same_subject,0.0065684597939252,mixed,-0.0053003542125225,0.0053003542125225,123.0,123.0,0.0
id0485_GTready_crop||id0485_GTready_noisy||crop||noisy,0.0061898175626993,0.0,same_subject,0.0031430162489414,mixed,-0.0030468013137579,0.0030468013137579,99.0,102.0,3.0
id0485_GTready_crop||id0485_GTready_original||crop||original,0.0064919423311948,0.0,same_subject,0.0029993788339197,mixed,-0.0034925634972751006,0.0034925634972751006,100.0,101.0,1.0
id0485_GTready_crop||id0485_GTready_remesh||crop||remesh,0.0069689331576228,0.0,same_subject,0.0033256122842431,mixed,-0.0036433208733797004,0.0036433208733797004,105.0,104.0,1.0
id0485_GTready_crop||id0485_GTready_up60k||crop||up60k,0.0095061603933572,0.0,same_subject,0.0039454246871173,mixed,-0.005560735706239901,0.005560735706239901,115.0,111.0,4.0
id0485_GTready_down8k||id0485_GTready_noisy||down8k||noisy,0.0009412839426659,0.0,same_subject,0.0008168466156348,mixed,-0.00012443732703110004,0.00012443732703110004,27.0,36.0,9.0
id0485_GTready_down8k||id0485_GTready_original||down8k||original,0.0013041314668953,0.0,same_subject,0.0008942510467022,mixed,-0.0004098804201931,0.0004098804201931,36.0,43.0,7.0
id0485_GTready_down8k||id0485_GTready_remesh||down8k||remesh,0.0017770861741155,0.0,same_subject,0.0012943795882165,mixed,-0.00048270658589899995,0.00048270658589899995,47.0,65.0,18.0
id0485_GTready_down8k||id0485_GTready_up60k||down8k||up60k,0.0004106975684408,0.0,same_subject,0.0005556579562835,mixed,0.00014496038784269998,0.00014496038784269998,6.0,15.0,9.0
id0485_GTready_noisy||id0485_GTready_original||noisy||original,0.0001528632710687,0.0,same_subject,0.0003859017451759,mixed,0.0002330384741072,0.0002330384741072,2.0,3.0,1.0
id0485_GTready_noisy||id0485_GTready_remesh||noisy||remesh,0.0007057409966364,0.0,same_subject,0.000643030682113,mixed,-6.271031452339995e-05,6.271031452339995e-05,15.0,24.0,9.0
id0485_GTready_noisy||id0485_GTready_up60k||noisy||up60k,0.0004476653703022,0.0,same_subject,0.0003816085809376,mixed,-6.605678936459999e-05,6.605678936459999e-05,7.0,2.0,5.0
id0485_GTready_original||id0485_GTready_remesh||original||remesh,0.000794559251517,0.0,same_subject,0.0006159368203952,mixed,-0.00017862243112179996,0.00017862243112179996,20.0,21.0,1.0
id0485_GTready_original||id0485_GTready_up60k||original||up60k,0.0006090970709919,0.0,same_subject,0.0003949400561396,mixed,-0.00021415701485230003,0.00021415701485230003,9.0,4.0,5.0
id0485_GTready_remesh||id0485_GTready_up60k||remesh||up60k,0.0006315873470157,0.0,same_subject,0.0004792921827174,mixed,-0.0001522951642983,0.0001522951642983,11.0,11.0,0.0
id0489_GTready_crop||id0489_GTready_down8k||crop||down8k,0.0150178950279951,0.0,same_subject,0.0080013265833258,mixed,-0.007016568444669299,0.007016568444669299,128.0,129.0,1.0
id0489_GTready_crop||id0489_GTready_noisy||crop||noisy,0.0094781834632158,0.0,same_subject,0.0052333213388919,mixed,-0.0042448621243239,0.0042448621243239,114.0,116.0,2.0
id0489_GTready_crop||id0489_GTready_original||crop||original,0.0089377705007791,0.0,same_subject,0.0041399132460355,mixed,-0.0047978572547435995,0.0047978572547435995,112.0,112.0,0.0
id0489_GTready_crop||id0489_GTready_remesh||crop||remesh,0.0087173487991094,0.0,same_subject,0.0041409749537706,mixed,-0.0045763738453388,0.0045763738453388,110.0,113.0,3.0
id0489_GTready_crop||id0489_GTready_up60k||crop||up60k,0.0124577097594738,0.0,same_subject,0.0055220108479261,mixed,-0.006935698911547701,0.006935698911547701,124.0,120.0,4.0
id0489_GTready_down8k||id0489_GTready_noisy||down8k||noisy,0.0006840348360128,0.0,same_subject,0.0006713277543894,mixed,-1.2707081623400027e-05,1.2707081623400027e-05,13.0,26.0,13.0
id0489_GTready_down8k||id0489_GTready_original||down8k||original,0.0012184164952486,0.0,same_subject,0.0008063695859164,mixed,-0.00041204690933220015,0.00041204690933220015,34.0,35.0,1.0
id0489_GTready_down8k||id0489_GTready_remesh||down8k||remesh,0.0021286257542669,0.0,same_subject,0.0014489879831671,mixed,-0.0006796377710998002,0.0006796377710998002,60.0,70.0,10.0
id0489_GTready_down8k||id0489_GTready_up60k||down8k||up60k,0.0003506650682538,0.0,same_subject,0.0005155117250978,mixed,0.000164846656844,0.000164846656844,5.0,14.0,9.0
id0489_GTready_noisy||id0489_GTready_original||noisy||original,0.0001960070221684,0.0,same_subject,0.0003961219917982,mixed,0.00020011496962979997,0.00020011496962979997,3.0,5.0,2.0
id0489_GTready_noisy||id0489_GTready_remesh||noisy||remesh,0.0009136649314314,0.0,same_subject,0.0007906674873083,mixed,-0.00012299744412309997,0.00012299744412309997,26.0,33.0,7.0
id0489_GTready_noisy||id0489_GTready_up60k||noisy||up60k,0.0003505056956782,0.0,same_subject,0.000361219572369,mixed,1.071387669080001e-05,1.071387669080001e-05,4.0,1.0,3.0
id0489_GTready_original||id0489_GTready_remesh||original||remesh,0.0008832199382595,0.0,same_subject,0.0007062447257339,mixed,-0.0001769752125256,0.0001769752125256,23.0,28.0,5.0
id0489_GTready_original||id0489_GTready_up60k||original||up60k,0.0006110217655077,0.0,same_subject,0.000404656282626,mixed,-0.00020636548288169998,0.00020636548288169998,10.0,7.0,3.0
id0489_GTready_remesh||id0489_GTready_up60k||remesh||up60k,0.000963284051977,0.0,same_subject,0.000605123466812,mixed,-0.00035816058516499995,0.00035816058516499995,28.0,20.0,8.0
id0478_GTready_crop||id0485_GTready_down8k||crop||down8k,0.0178141631186008,0.3423743844032287,different_subject,0.0098453033715486,mixed,-0.0079688597470522,0.0079688597470522,133.0,133.0,0.0
id0478_GTready_crop||id0485_GTready_noisy||crop||noisy,0.0105294054374098,0.3423743844032287,different_subject,0.0053307227790355,mixed,-0.0051986826583743,0.0051986826583743,117.0,118.0,1.0
id0478_GTready_crop||id0485_GTready_original||crop||original,0.0111341020092368,0.3423743844032287,different_subject,0.0052845189347863,mixed,-0.005849583074450501,0.005849583074450501,119.0,117.0,2.0
id0478_GTready_crop||id0485_GTready_remesh||crop||remesh,0.0118291806429624,0.3423743844032287,different_subject,0.0060630766674876,mixed,-0.005766103975474801,0.005766103975474801,122.0,122.0,0.0
id0478_GTready_crop||id0485_GTready_up60k||crop||up60k,0.0148305818438529,0.3423743844032287,different_subject,0.0065878769382834,mixed,-0.0082427049055695,0.0082427049055695,126.0,124.0,2.0
id0478_GTready_crop||id0489_GTready_down8k||crop||down8k,0.0244498439133167,0.4157305955886841,different_subject,0.0136923901736736,mixed,-0.010757453739643099,0.010757453739643099,135.0,135.0,0.0
id0478_GTready_crop||id0489_GTready_noisy||crop||noisy,0.0167495273053646,0.4157305955886841,different_subject,0.00950722489506,mixed,-0.007242302410304598,0.007242302410304598,131.0,131.0,0.0
id0478_GTready_crop||id0489_GTready_original||crop||original,0.0163524076342582,0.4157305955886841,different_subject,0.0080874292179942,mixed,-0.008264978416264002,0.008264978416264002,130.0,130.0,0.0
id0478_GTready_crop||id0489_GTready_remesh||crop||remesh,0.0152247156947851,0.4157305955886841,different_subject,0.0075872126035392,mixed,-0.007637503091245901,0.007637503091245901,129.0,128.0,1.0
id0478_GTready_crop||id0489_GTready_up60k||crop||up60k,0.0208907052874565,0.4157305955886841,different_subject,0.0104066710919141,mixed,-0.010484034195542398,0.010484034195542398,134.0,134.0,0.0
id0478_GTready_down8k||id0485_GTready_crop||down8k||crop,0.0088019231334328,0.3423743844032287,different_subject,0.0047873016446828,mixed,-0.004014621488749999,0.004014621488749999,111.0,114.0,3.0
id0478_GTready_down8k||id0485_GTready_noisy||down8k||noisy,0.0011305384105071,0.3423743844032287,different_subject,0.0009316228679381,mixed,-0.00019891554256900007,0.00019891554256900007,32.0,47.0,15.0
id0478_GTready_down8k||id0485_GTready_original||down8k||original,0.001320288167335,0.3423743844032287,different_subject,0.0009432651568204,mixed,-0.0003770230105146,0.0003770230105146,38.0,49.0,11.0
id0478_GTready_down8k||id0485_GTready_remesh||down8k||remesh,0.0018437462858855,0.3423743844032287,different_subject,0.0013450400438159,mixed,-0.0004987062420696001,0.0004987062420696001,49.0,67.0,18.0
id0478_GTready_down8k||id0485_GTready_up60k||down8k||up60k,0.001293399836868,0.3423743844032287,different_subject,0.0008525449666194,mixed,-0.00044085487024860003,0.00044085487024860003,35.0,41.0,6.0
id0478_GTready_down8k||id0489_GTready_crop||down8k||crop,0.0070706466212868,0.4157305955886841,different_subject,0.0038515995256602,mixed,-0.0032190470956265996,0.0032190470956265996,106.0,110.0,4.0
id0478_GTready_down8k||id0489_GTready_noisy||down8k||noisy,0.0015455556567758,0.4157305955886841,different_subject,0.0011770921992138,mixed,-0.0003684634575620001,0.0003684634575620001,43.0,62.0,19.0
id0478_GTready_down8k||id0489_GTready_original||down8k||original,0.001471005147323,0.4157305955886841,different_subject,0.0009899316355586,mixed,-0.0004810735117644,0.0004810735117644,41.0,52.0,11.0
id0478_GTready_down8k||id0489_GTready_remesh||down8k||remesh,0.002074979012832,0.4157305955886841,different_subject,0.0015216888859868,mixed,-0.0005532901268452,0.0005532901268452,58.0,74.0,16.0
id0478_GTready_down8k||id0489_GTready_up60k||down8k||up60k,0.0022032635752111,0.4157305955886841,different_subject,0.0011005533160641,mixed,-0.001102710259147,0.001102710259147,63.0,55.0,8.0
id0478_GTready_noisy||id0485_GTready_crop||noisy||crop,0.0032928208820521,0.3423743844032287,different_subject,0.0017612238880246,mixed,-0.0015315969940275,0.0015315969940275,76.0,82.0,6.0
id0478_GTready_noisy||id0485_GTready_down8k||noisy||down8k,0.0038494006730616,0.3423743844032287,different_subject,0.0021689573768526,mixed,-0.0016804432962090003,0.0016804432962090003,82.0,90.0,8.0
id0478_GTready_noisy||id0485_GTready_original||noisy||original,0.0014598225243389,0.3423743844032287,different_subject,0.0008871961035765,mixed,-0.0005726264207624,0.0005726264207624,39.0,42.0,3.0
id0478_GTready_noisy||id0485_GTready_remesh||noisy||remesh,0.0021498282440006,0.3423743844032287,different_subject,0.0013446502853184,mixed,-0.0008051779586822,0.0008051779586822,61.0,66.0,5.0
id0478_GTready_noisy||id0485_GTready_up60k||noisy||up60k,0.0027188097592443,0.3423743844032287,different_subject,0.0011354882735759,mixed,-0.0015833214856683998,0.0015833214856683998,69.0,59.0,10.0
id0478_GTready_noisy||id0489_GTready_crop||noisy||crop,0.0028023365885019,0.4157305955886841,different_subject,0.0015674035530537,mixed,-0.0012349330354481998,0.0012349330354481998,70.0,75.0,5.0
id0478_GTready_noisy||id0489_GTready_down8k||noisy||down8k,0.006872049998492,0.4157305955886841,different_subject,0.0035063326358795,mixed,-0.0033657173626124998,0.0033657173626124998,104.0,106.0,2.0
id0478_GTready_noisy||id0489_GTready_original||noisy||original,0.0031352378427982,0.4157305955886841,different_subject,0.0014434868935495,mixed,-0.0016917509492487002,0.0016917509492487002,73.0,69.0,4.0
id0478_GTready_noisy||id0489_GTready_remesh||noisy||remesh,0.0033253752626478,0.4157305955886841,different_subject,0.0016915993764996,mixed,-0.0016337758861482,0.0016337758861482,77.0,79.0,2.0
id0478_GTready_noisy||id0489_GTready_up60k||noisy||up60k,0.0052369190379977,0.4157305955886841,different_subject,0.0021815740037709,mixed,-0.0030553450342268,0.0030553450342268,94.0,91.0,3.0
id0478_GTready_original||id0485_GTready_crop||original||crop,0.0038000191561877,0.3423743844032287,different_subject,0.0018595026340335,mixed,-0.0019405165221541999,0.0019405165221541999,81.0,83.0,2.0
id0478_GTready_original||id0485_GTready_down8k||original||down8k,0.0045167114585638,0.3423743844032287,different_subject,0.0020363661460578,mixed,-0.0024803453125060004,0.0024803453125060004,88.0,86.0,2.0
id0478_GTready_original||id0485_GTready_noisy||original||noisy,0.0016568618593737,0.3423743844032287,different_subject,0.0008244276395998,mixed,-0.0008324342197739,0.0008324342197739,44.0,38.0,6.0
id0478_GTready_original||id0485_GTready_remesh||original||remesh,0.0025176827330142,0.3423743844032287,different_subject,0.0011890474706888,mixed,-0.0013286352623254,0.0013286352623254,67.0,63.0,4.0
id0478_GTready_original||id0485_GTready_up60k||original||up60k,0.0032211518846452,0.3423743844032287,different_subject,0.0010246651945635,mixed,-0.0021964866900817,0.0021964866900817,74.0,53.0,21.0
id0478_GTready_original||id0489_GTready_crop||original||crop,0.0032384989317506,0.4157305955886841,different_subject,0.0016656069783493,mixed,-0.0015728919534013,0.0015728919534013,75.0,78.0,3.0
id0478_GTready_original||id0489_GTready_down8k||original||down8k,0.0078945718705654,0.4157305955886841,different_subject,0.0033289147540926,mixed,-0.004565657116472801,0.004565657116472801,108.0,105.0,3.0
id0478_GTready_original||id0489_GTready_noisy||original||noisy,0.0040265060961246,0.4157305955886841,different_subject,0.0017527823802083,mixed,-0.0022737237159162994,0.0022737237159162994,85.0,80.0,5.0
id0478_GTready_original||id0489_GTready_remesh||original||remesh,0.0038892296142876,0.4157305955886841,different_subject,0.0015204288065433,mixed,-0.0023688008077443,0.0023688008077443,83.0,73.0,10.0
id0478_GTready_original||id0489_GTready_up60k||original||up60k,0.0060792975127696,0.4157305955886841,different_subject,0.0020047961734235,mixed,-0.0040745013393461,0.0040745013393461,98.0,84.0,14.0
id0478_GTready_remesh||id0485_GTready_crop||remesh||crop,0.0046939197927713,0.3423743844032287,different_subject,0.0021278588101267,mixed,-0.0025660609826446005,0.0025660609826446005,90.0,89.0,1.0
id0478_GTready_remesh||id0485_GTready_down8k||remesh||down8k,0.0045305402018129,0.3423743844032287,different_subject,0.0024275809992104,mixed,-0.0021029592026025,0.0021029592026025,89.0,95.0,6.0
id0478_GTready_remesh||id0485_GTready_noisy||remesh||noisy,0.0020865951664745,0.3423743844032287,different_subject,0.0011223962064832,mixed,-0.0009641989599913001,0.0009641989599913001,59.0,58.0,1.0
id0478_GTready_remesh||id0485_GTready_original||remesh||original,0.0022698317188769,0.3423743844032287,different_subject,0.0010936479084193,mixed,-0.0011761838104576003,0.0011761838104576003,65.0,54.0,11.0
id0478_GTready_remesh||id0485_GTready_up60k||remesh||up60k,0.0029411162249743,0.3423743844032287,different_subject,0.0011203304165974,mixed,-0.0018207858083769003,0.0018207858083769003,72.0,57.0,15.0
id0478_GTready_remesh||id0489_GTready_crop||remesh||crop,0.0044128089211881,0.4157305955886841,different_subject,0.0021827707532793,mixed,-0.0022300381679087994,0.0022300381679087994,87.0,92.0,5.0
id0478_GTready_remesh||id0489_GTready_down8k||remesh||down8k,0.0072258068248629,0.4157305955886841,different_subject,0.0036153409164398,mixed,-0.0036104659084231,0.0036104659084231,107.0,108.0,1.0
id0478_GTready_remesh||id0489_GTready_noisy||remesh||noisy,0.0039818342775106,0.4157305955886841,different_subject,0.0020705657079815,mixed,-0.0019112685695290995,0.0019112685695290995,84.0,88.0,4.0
id0478_GTready_remesh||id0489_GTready_original||remesh||original,0.0037277706433087,0.4157305955886841,different_subject,0.0016272831708192,mixed,-0.0021004874724895005,0.0021004874724895005,80.0,76.0,4.0
id0478_GTready_remesh||id0489_GTready_up60k||remesh||up60k,0.0051818611100316,0.4157305955886841,different_subject,0.0020703142508864,mixed,-0.0031115468591452005,0.0031115468591452005,92.0,87.0,5.0
id0478_GTready_up60k||id0485_GTready_crop||up60k||crop,0.0065462552011013,0.3423743844032287,different_subject,0.0026534763164818,mixed,-0.0038927788846194996,0.0038927788846194996,103.0,98.0,5.0
id0478_GTready_up60k||id0485_GTready_down8k||up60k||down8k,0.0022430326789617,0.3423743844032287,different_subject,0.0011045766295865,mixed,-0.0011384560493752,0.0011384560493752,64.0,56.0,8.0
id0478_GTready_up60k||id0485_GTready_noisy||up60k||noisy,0.0010627579176798,0.3423743844032287,different_subject,0.0005726155941374,mixed,-0.0004901423235424001,0.0004901423235424001,30.0,16.0,14.0
id0478_GTready_up60k||id0485_GTready_original||up60k||original,0.0011781565845012,0.3423743844032287,different_subject,0.0005766447866335,mixed,-0.0006015117978677,0.0006015117978677,33.0,18.0,15.0
id0478_GTready_up60k||id0485_GTready_remesh||up60k||remesh,0.0013196595245972,0.3423743844032287,different_subject,0.0007059248164296,mixed,-0.0006137347081676001,0.0006137347081676001,37.0,27.0,10.0
id0478_GTready_up60k||id0489_GTready_crop||up60k||crop,0.0054618567228317,0.4157305955886841,different_subject,0.0023300892207771,mixed,-0.0031317675020546,0.0031317675020546,96.0,94.0,2.0
id0478_GTready_up60k||id0489_GTready_down8k||up60k||down8k,0.0042265448719263,0.4157305955886841,different_subject,0.001760933548212,mixed,-0.0024656113237142997,0.0024656113237142997,86.0,81.0,5.0
id0478_GTready_up60k||id0489_GTready_noisy||up60k||noisy,0.0020716793369501,0.4157305955886841,different_subject,0.0009040208533406,mixed,-0.0011676584836095001,0.0011676584836095001,57.0,44.0,13.0
id0478_GTready_up60k||id0489_GTready_original||up60k||original,0.0018985392525792,0.4157305955886841,different_subject,0.0007333623361773,mixed,-0.0011651769164019,0.0011651769164019,53.0,29.0,24.0
id0478_GTready_up60k||id0489_GTready_remesh||up60k||remesh,0.0018981199245899,0.4157305955886841,different_subject,0.0008224482880905,mixed,-0.0010756716364994001,0.0010756716364994001,52.0,37.0,15.0
id0485_GTready_crop||id0489_GTready_down8k||crop||down8k,0.0177589729428291,0.2601737082004547,different_subject,0.0097947400063276,mixed,-0.007964232936501501,0.007964232936501501,132.0,132.0,0.0
id0485_GTready_crop||id0489_GTready_noisy||crop||noisy,0.0117880115285515,0.2601737082004547,different_subject,0.006704949773848,mixed,-0.0050830617547035,0.0050830617547035,121.0,125.0,4.0
id0485_GTready_crop||id0489_GTready_original||crop||original,0.0113124754279851,0.2601737082004547,different_subject,0.0054039866663515,mixed,-0.005908488761633599,0.005908488761633599,120.0,119.0,1.0
id0485_GTready_crop||id0489_GTready_remesh||crop||remesh,0.0103262085467576,0.2601737082004547,different_subject,0.0048851696774363,mixed,-0.0054410388693212994,0.0054410388693212994,116.0,115.0,1.0
id0485_GTready_crop||id0489_GTready_up60k||crop||up60k,0.0150043983012437,0.2601737082004547,different_subject,0.0070100175216794,mixed,-0.0079943807795643,0.0079943807795643,127.0,127.0,0.0
id0485_GTready_down8k||id0489_GTready_crop||down8k||crop,0.0105566410347819,0.2601737082004547,different_subject,0.0058579863980412,mixed,-0.0046986546367407,0.0046986546367407,118.0,121.0,3.0
id0485_GTready_down8k||id0489_GTready_noisy||down8k||noisy,0.0007901007775217,0.2601737082004547,different_subject,0.0007656936068087,mixed,-2.4407170712999996e-05,2.4407170712999996e-05,18.0,32.0,14.0
id0485_GTready_down8k||id0489_GTready_original||down8k||original,0.000909142429009,0.2601737082004547,different_subject,0.000824507093057,mixed,-8.463533595200006e-05,8.463533595200006e-05,25.0,39.0,14.0
id0485_GTready_down8k||id0489_GTready_remesh||down8k||remesh,0.0018853584770113,0.2601737082004547,different_subject,0.0014341103378683,mixed,-0.0004512481391430001,0.0004512481391430001,51.0,68.0,17.0
id0485_GTready_down8k||id0489_GTready_up60k||down8k||up60k,0.0010266402969136,0.2601737082004547,different_subject,0.00073398638051,mixed,-0.00029265391640359995,0.00029265391640359995,29.0,30.0,1.0
id0485_GTready_noisy||id0489_GTready_crop||noisy||crop,0.0052273790352046,0.2601737082004547,different_subject,0.0027139896992594,mixed,-0.0025133893359452005,0.0025133893359452005,93.0,99.0,6.0
id0485_GTready_noisy||id0489_GTready_down8k||noisy||down8k,0.0028412025421857,0.2601737082004547,different_subject,0.0014904798008501,mixed,-0.0013507227413356,0.0013507227413356,71.0,72.0,1.0
id0485_GTready_noisy||id0489_GTready_original||noisy||original,0.000896090758033,0.2601737082004547,different_subject,0.0005762680666521,mixed,-0.0003198226913809,0.0003198226913809,24.0,17.0,7.0
id0485_GTready_noisy||id0489_GTready_remesh||noisy||remesh,0.0014665490016341,0.2601737082004547,different_subject,0.0009310176828876,mixed,-0.0005355313187464999,0.0005355313187464999,40.0,46.0,6.0
id0485_GTready_noisy||id0489_GTready_up60k||noisy||up60k,0.0019464013166725,0.2601737082004547,different_subject,0.0007622729754075,mixed,-0.001184128341265,0.001184128341265,55.0,31.0,24.0
id0485_GTready_original||id0489_GTready_crop||original||crop,0.0054915472865104,0.2601737082004547,different_subject,0.0026480322703719,mixed,-0.0028435150161385,0.0028435150161385,97.0,97.0,0.0
id0485_GTready_original||id0489_GTready_down8k||original||down8k,0.0037213729228824,0.2601737082004547,different_subject,0.001637702807784,mixed,-0.0020836701150983997,0.0020836701150983997,79.0,77.0,2.0
id0485_GTready_original||id0489_GTready_noisy||original||noisy,0.0014787490945309,0.2601737082004547,different_subject,0.000798471039161,mixed,-0.0006802780553698999,0.0006802780553698999,42.0,34.0,8.0
id0485_GTready_original||id0489_GTready_remesh||original||remesh,0.0018365236464887,0.2601737082004547,different_subject,0.0009356915252283,mixed,-0.0009008321212604001,0.0009008321212604001,48.0,48.0,0.0
id0485_GTready_original||id0489_GTready_up60k||original||up60k,0.0026167316827923,0.2601737082004547,different_subject,0.0008358937338925,mixed,-0.0017808379488997998,0.0017808379488997998,68.0,40.0,28.0
id0485_GTready_remesh||id0489_GTready_crop||remesh||crop,0.0065115094184875,0.2601737082004547,different_subject,0.0032366197556257,mixed,-0.0032748896628618,0.0032748896628618,102.0,103.0,1.0
id0485_GTready_remesh||id0489_GTready_down8k||remesh||down8k,0.0037174639292061,0.2601737082004547,different_subject,0.0020094830542802,mixed,-0.0017079808749259,0.0017079808749259,78.0,85.0,7.0
id0485_GTready_remesh||id0489_GTready_noisy||remesh||noisy,0.0018816059455275,0.2601737082004547,different_subject,0.0011459295637905,mixed,-0.0007356763817370001,0.0007356763817370001,50.0,61.0,11.0
id0485_GTready_remesh||id0489_GTready_original||remesh||original,0.0017111279303207,0.2601737082004547,different_subject,0.0009257669444195,mixed,-0.0007853609859012,0.0007853609859012,46.0,45.0,1.0
id0485_GTready_remesh||id0489_GTready_up60k||remesh||up60k,0.0022986135445535,0.2601737082004547,different_subject,0.0009525081841275,mixed,-0.001346105360426,0.001346105360426,66.0,51.0,15.0
id0485_GTready_up60k||id0489_GTready_crop||up60k||crop,0.0084369173273444,0.2601737082004547,different_subject,0.0036098437849432,mixed,-0.0048270735424012,0.0048270735424012,109.0,107.0,2.0
id0485_GTready_up60k||id0489_GTready_down8k||up60k||down8k,0.0019061233615502,0.2601737082004547,different_subject,0.0009466149494983,mixed,-0.0009595084120519,0.0009595084120519,54.0,50.0,4.0
id0485_GTready_up60k||id0489_GTready_noisy||up60k||noisy,0.0008320430642925,0.2601737082004547,different_subject,0.0004894190933555,mixed,-0.000342623970937,0.000342623970937,21.0,12.0,9.0
id0485_GTready_up60k||id0489_GTready_original||up60k||original,0.0007939120405353,0.2601737082004547,different_subject,0.0004645626177079,mixed,-0.0003293494228274,0.0003293494228274,19.0,10.0,9.0
id0485_GTready_up60k||id0489_GTready_remesh||up60k||remesh,0.0010856539011001,0.2601737082004547,different_subject,0.000623132509645,mixed,-0.0004625213914550999,0.0004625213914550999,31.0,22.0,9.0
