scenario,sample_name,subject_id,topology_label,template_sample_name,rotation_angle_deg,rotation_axis_x,rotation_axis_y,rotation_axis_z,translation_x,translation_y,translation_z,translation_norm
rotation,id0489_GTready_noisy,id0489,noisy,id0478_GTready_original,2.9546595555218302,-0.017965344728187532,-0.7742538994752861,0.6326200641270485,0.00821121595799923,0.008659104816615582,-0.0028625447303056717,0.012271850963364783
rotation,id0489_GTready_original,id0489,original,id0478_GTready_original,5.12678746686647,-0.7159896859396995,0.6901065184735028,0.10541234647019117,-0.0016124804969877005,0.01748279109597206,-0.010269620455801487,0.020339940564435825
rotation,id0489_GTready_remesh,id0489,remesh,id0478_GTready_original,3.60225624071935,-0.45837670739357056,0.8776153928842659,0.14029260954029169,0.005965454038232565,0.0058641196228563786,-0.01581757329404354,0.017893299465047634
rotation,id0489_GTready_up60k,id0489,up60k,id0478_GTready_original,4.854621100567659,-0.7893116551906755,-0.25058387023222484,0.5605308510328363,-0.008240215480327606,-0.0005208679940551519,-0.03912782669067383,0.03998948957119694
mixed,id0478_GTready_crop,id0478,crop,id0478_GTready_original,0.9138596313478599,-0.01905997836826395,0.990163966221858,0.13860749337752523,-0.0018999928142875433,0.0011687312508001924,0.0027355479542165995,0.003529749005348667
mixed,id0478_GTready_down8k,id0478,down8k,id0478_GTready_original,1.3523392519992994,-0.48858357371410266,-0.8277403647384469,0.27592024224296935,-0.0016682615969330072,0.004060729872435331,-0.00015806450392119586,0.004392904305819782
mixed,id0478_GTready_noisy,id0478,noisy,id0478_GTready_original,2.344850939009859,-0.3561588653520351,0.3968841689024248,-0.8459514283372199,-0.02457297034561634,0.004594049882143736,-0.013312493450939655,0.02832240540292219
mixed,id0478_GTready_original,id0478,original,id0478_GTready_original,3.452810172462607,-0.52314847430278,-0.10825103050241067,0.845338623410666,0.011565819382667542,0.010465646162629128,-0.021200425922870636,0.026320258108631214
mixed,id0478_GTready_remesh,id0478,remesh,id0478_GTready_original,1.5571456201628495,-0.8984811861892896,-0.3975813805218322,0.18617358546861904,0.005721657071262598,-0.026498936116695404,-0.02116622030735016,0.03439389272904589
mixed,id0478_GTready_up60k,id0478,up60k,id0478_GTready_original,4.615200338398242,0.24777792215494943,-0.9012439220398274,0.35547924591858443,0.022357724606990814,-9.684214455774054e-05,-0.030873000621795654,0.03811849151522657
mixed,id0485_GTready_crop,id0485,crop,id0478_GTready_original,2.73416175966861,0.09454404144852087,0.3997002266131277,-0.9117571787882971,-0.01325082965195179,-0.00011165115574840456,0.027048200368881226,0.03011979574367614
mixed,id0485_GTready_down8k,id0485,down8k,id0478_GTready_original,1.9825816417591902,-0.7089102998859783,-0.5199435407826147,-0.47655524455618975,0.00728711299598217,0.006907643750309944,-0.008241948671638966,0.012990276205814085
mixed,id0485_GTready_noisy,id0485,noisy,id0478_GTready_original,2.9087538050701536,0.5495337769592005,0.052979592674093454,0.8337900159758709,-0.004659769590944052,-0.0031815231777727604,-0.017848536372184753,0.01871912906629457
mixed,id0485_GTready_original,id0485,original,id0478_GTready_original,2.5148945893377466,-0.3427145832721384,0.9245618978267001,-0.16652931123287343,0.0005915864603593946,0.00021157911396585405,-0.0009898630669340491,0.0011724202117104666
mixed,id0485_GTready_remesh,id0485,remesh,id0478_GTready_original,1.1317688735219156,-0.5925365562079575,-0.6693404890111079,-0.4482005570362278,-0.004146069288253784,-0.005463803187012672,0.0007889528060331941,0.006904019288759174
mixed,id0485_GTready_up60k,id0485,up60k,id0478_GTready_original,3.541436966215981,0.9022436767830635,0.42442355679606697,-0.07629542674075915,-0.017381496727466583,-0.009162204340100288,0.019373413175344467,0.027593324462980077
mixed,id0489_GTready_crop,id0489,crop,id0478_GTready_original,3.6332412109496306,-0.9004600434957575,0.046378474012708865,-0.4324589543712457,-0.012447119690477848,0.010554795153439045,0.0036626807413995266,0.016725720299394006
mixed,id0489_GTready_down8k,id0489,down8k,id0478_GTready_original,2.3832666010732533,0.8379559239245953,-0.3435899907266994,0.42399974980193633,-0.01696581020951271,0.0008382787345908582,-0.006765489000827074,0.01828423552469135
mixed,id0489_GTready_noisy,id0489,noisy,id0478_GTready_original,1.482727496521133,-0.4293353934948045,-0.8577199751297582,0.2828207279462886,-0.0034499340690672398,-0.007213186006993055,-0.008472451940178871,0.011649658335377564
mixed,id0489_GTready_original,id0489,original,id0478_GTready_original,1.6556398115646465,-0.9370775287907691,0.09394004287233848,0.33624540648242096,0.003138102125376463,-0.006704386323690414,-0.010817687958478928,0.013107969091113975
mixed,id0489_GTready_remesh,id0489,remesh,id0478_GTready_original,2.3906874116771486,-0.976371769484728,-0.12202177791426835,-0.17835036716503253,0.013215006329119205,0.001212983625009656,-0.012194120325148106,0.018022327598215288
