epoch,batch,geo,rank,var,smooth,total,latent_w,rank_w,lambda_smooth,L_lat
22,178,0.153951,0.024431,1.019905,0.000000,0.525899,0.5000,0.05000,0.0300,1.021127
22,179,0.150657,0.031406,1.020448,0.000000,0.525843,0.5000,0.05000,0.0300,1.022019
22,180,0.171317,0.018233,1.020578,0.000000,0.527111,0.5000,0.05000,0.0300,1.021490
22,181,0.181778,0.096653,1.024927,0.000000,0.532443,0.5000,0.05000,0.0300,1.029760
22,182,0.156668,0.012847,1.020293,0.000000,0.526489,0.5000,0.05000,0.0300,1.020935
22,183,0.146551,0.090259,1.019908,0.000000,0.527697,0.5000,0.05000,0.0300,1.024421
22,184,0.156947,0.176306,1.019932,0.000000,0.529952,0.5000,0.05000,0.0300,1.028748
22,185,0.151860,0.098858,1.031210,0.000000,0.532955,0.5000,0.05000,0.0300,1.036153
22,186,0.156200,0.115142,1.019918,0.000000,0.528262,0.5000,0.05000,0.0300,1.025675
22,187,0.161511,0.072917,1.022639,0.000000,0.529433,0.5000,0.05000,0.0300,1.026285
22,188,0.144497,0.072731,1.021764,0.000000,0.527310,0.5000,0.05000,0.0300,1.025400
22,189,0.153693,0.134617,1.024233,0.000000,0.530832,0.5000,0.05000,0.0300,1.030964
22,190,0.155888,0.080345,1.023037,0.000000,0.528907,0.5000,0.05000,0.0300,1.027054
22,191,0.146673,0.067539,1.021229,0.000000,0.527113,0.5000,0.05000,0.0300,1.024606
22,192,0.149089,0.038990,1.020123,0.000000,0.526115,0.5000,0.05000,0.0300,1.022073
22,193,0.157974,0.134294,1.023314,0.000000,0.529925,0.5000,0.05000,0.0300,1.030028
22,194,0.155104,0.028811,1.021245,0.000000,0.526500,0.5000,0.05000,0.0300,1.022686
22,195,0.154853,0.233797,1.028700,0.000000,0.535275,0.5000,0.05000,0.0300,1.040389
22,196,0.160324,0.052035,1.024930,0.000000,0.529778,0.5000,0.05000,0.0300,1.027532
22,197,0.159185,0.125630,1.026579,0.000000,0.532216,0.5000,0.05000,0.0300,1.032860
22,198,0.151773,0.061442,1.023832,0.000000,0.528609,0.5000,0.05000,0.0300,1.026904
22,199,0.162330,0.051301,1.023422,0.000000,0.528640,0.5000,0.05000,0.0300,1.025987
22,200,0.158417,0.169918,1.021026,0.000000,0.530262,0.5000,0.05000,0.0300,1.029522
22,201,0.147548,0.101859,1.020695,0.000000,0.527596,0.5000,0.05000,0.0300,1.025788
22,202,0.165309,0.063700,1.021254,0.000000,0.528823,0.5000,0.05000,0.0300,1.024439
22,203,0.162014,0.139229,1.021372,0.000000,0.530052,0.5000,0.05000,0.0300,1.028333
22,204,0.153308,0.194799,1.021402,0.000000,0.530973,0.5000,0.05000,0.0300,1.031142
22,205,0.161459,0.058890,1.021100,0.000000,0.528175,0.5000,0.05000,0.0300,1.024044
22,206,0.160925,0.167816,1.022150,0.000000,0.531029,0.5000,0.05000,0.0300,1.030541
22,207,0.158807,0.060868,1.019893,0.000000,0.527170,0.5000,0.05000,0.0300,1.022936
22,208,0.161596,0.093184,1.021364,0.000000,0.528550,0.5000,0.05000,0.0300,1.026023
22,209,0.158936,0.076270,1.023503,0.000000,0.529325,0.5000,0.05000,0.0300,1.027317
22,210,0.155078,0.165785,1.020695,0.000000,0.530034,0.5000,0.05000,0.0300,1.028985
22,211,0.153148,0.070208,1.020764,0.000000,0.526938,0.5000,0.05000,0.0300,1.024275
22,212,0.142681,0.105279,1.021104,0.000000,0.527874,0.5000,0.05000,0.0300,1.026367
22,213,0.141971,0.090365,1.021219,0.000000,0.527154,0.5000,0.05000,0.0300,1.025738
22,214,0.150903,0.103508,1.021518,0.000000,0.528572,0.5000,0.05000,0.0300,1.026693
22,215,0.151744,0.108323,1.019745,0.000000,0.527605,0.5000,0.05000,0.0300,1.025162
22,216,0.145742,0.067843,1.021273,0.000000,0.526906,0.5000,0.05000,0.0300,1.024665
22,217,0.148789,0.118633,1.020364,0.000000,0.528143,0.5000,0.05000,0.0300,1.026296
22,218,0.150575,0.181231,1.020886,0.000000,0.529989,0.5000,0.05000,0.0300,1.029947
22,219,0.153248,0.043458,1.022434,0.000000,0.527819,0.5000,0.05000,0.0300,1.024607
22,220,0.153635,0.189171,1.020997,0.000000,0.530654,0.5000,0.05000,0.0300,1.030455
22,221,0.157355,0.063420,1.021936,0.000000,0.528402,0.5000,0.05000,0.0300,1.025107
22,222,0.153700,0.178271,1.031790,0.000000,0.535640,0.5000,0.05000,0.0300,1.040703
22,223,0.164700,0.153835,1.020086,0.000000,0.530085,0.5000,0.05000,0.0300,1.027778
22,224,0.176759,0.031930,1.020037,0.000000,0.527490,0.5000,0.05000,0.0300,1.021633
23,0,0.154833,0.203994,1.019216,0.000000,0.530341,0.5000,0.05000,0.0300,1.029415
23,1,0.151083,0.143612,1.020951,0.000000,0.529817,0.5000,0.05000,0.0300,1.028131
23,2,0.149901,0.409291,1.020868,0.000000,0.536027,0.5000,0.05000,0.0300,1.041332
23,3,0.150473,0.043152,1.021942,0.000000,0.527273,0.5000,0.05000,0.0300,1.024100
23,4,0.153132,0.161106,1.025572,0.000000,0.532145,0.5000,0.05000,0.0300,1.033628
23,5,0.154768,0.096598,1.022634,0.000000,0.529151,0.5000,0.05000,0.0300,1.027463
23,6,0.150332,0.455547,1.019756,0.000000,0.536357,0.5000,0.05000,0.0300,1.042534
23,7,0.152338,0.055703,1.018634,0.000000,0.525972,0.5000,0.05000,0.0300,1.021419
23,8,0.149245,0.185948,1.022555,0.000000,0.531110,0.5000,0.05000,0.0300,1.031852
23,9,0.153025,0.069119,1.019435,0.000000,0.526589,0.5000,0.05000,0.0300,1.022891
23,10,0.164106,0.010783,1.024134,0.000000,0.527915,0.5000,0.05000,0.0300,1.024673
23,11,0.152630,0.042247,1.021787,0.000000,0.527155,0.5000,0.05000,0.0300,1.023899
23,12,0.158663,0.036179,1.019117,0.000000,0.525653,0.5000,0.05000,0.0300,1.020926
23,13,0.151962,0.056751,1.018302,0.000000,0.525493,0.5000,0.05000,0.0300,1.021139
23,14,0.148872,0.012498,1.018197,0.000000,0.524105,0.5000,0.05000,0.0300,1.018822
23,15,0.148461,0.014609,1.018489,0.000000,0.524816,0.5000,0.05000,0.0300,1.019220
23,16,0.154227,0.066604,1.018639,0.000000,0.527174,0.5000,0.05000,0.0300,1.021969
23,17,0.145877,0.084726,1.018740,0.000000,0.526522,0.5000,0.05000,0.0300,1.022976
23,18,0.151674,0.086420,1.018264,0.000000,0.526499,0.5000,0.05000,0.0300,1.022585
23,19,0.160432,0.173229,1.019669,0.000000,0.530117,0.5000,0.05000,0.0300,1.028330
23,20,0.152298,0.165400,1.019272,0.000000,0.528746,0.5000,0.05000,0.0300,1.027542
23,21,0.143702,0.052804,1.018507,0.000000,0.525752,0.5000,0.05000,0.0300,1.021147
23,22,0.143961,0.016354,1.018224,0.000000,0.524486,0.5000,0.05000,0.0300,1.019042
23,23,0.157694,0.153543,1.019029,0.000000,0.528966,0.5000,0.05000,0.0300,1.026706
23,24,0.158287,0.065574,1.018509,0.000000,0.526588,0.5000,0.05000,0.0300,1.021788
23,25,0.153843,0.048171,1.018797,0.000000,0.526166,0.5000,0.05000,0.0300,1.021206
23,26,0.160787,0.085131,1.019065,0.000000,0.527138,0.5000,0.05000,0.0300,1.023322
23,27,0.157811,0.074579,1.021301,0.000000,0.527738,0.5000,0.05000,0.0300,1.025030
23,28,0.151540,0.123213,1.020760,0.000000,0.528314,0.5000,0.05000,0.0300,1.026921
23,29,0.151558,0.053342,1.018612,0.000000,0.525990,0.5000,0.05000,0.0300,1.021279
23,30,0.146753,0.040488,1.018959,0.000000,0.525470,0.5000,0.05000,0.0300,1.020983
23,31,0.145710,0.080296,1.027091,0.000000,0.530048,0.5000,0.05000,0.0300,1.031106
23,32,0.150579,0.074479,1.018634,0.000000,0.526164,0.5000,0.05000,0.0300,1.022358
23,33,0.158577,0.083116,1.020203,0.000000,0.527410,0.5000,0.05000,0.0300,1.024359
23,34,0.153896,0.181219,1.019706,0.000000,0.529580,0.5000,0.05000,0.0300,1.028767
23,35,0.144833,0.221861,1.021464,0.000000,0.530605,0.5000,0.05000,0.0300,1.032557
23,36,0.148930,0.146777,1.022307,0.000000,0.530116,0.5000,0.05000,0.0300,1.029646
23,37,0.142339,0.054034,1.019678,0.000000,0.526326,0.5000,0.05000,0.0300,1.022379
23,38,0.151440,0.048102,1.019771,0.000000,0.525938,0.5000,0.05000,0.0300,1.022177
23,39,0.152639,0.165027,1.024642,0.000000,0.531487,0.5000,0.05000,0.0300,1.032893
23,40,0.146065,0.037021,1.018786,0.000000,0.524964,0.5000,0.05000,0.0300,1.020637
23,41,0.174978,0.025828,1.019056,0.000000,0.527494,0.5000,0.05000,0.0300,1.020347
23,42,0.175999,0.092142,1.019006,0.000000,0.529328,0.5000,0.05000,0.0300,1.023613
23,43,0.170745,0.051507,1.018651,0.000000,0.527055,0.5000,0.05000,0.0300,1.021227
23,44,0.148789,0.105942,1.021313,0.000000,0.528662,0.5000,0.05000,0.0300,1.026610
23,45,0.160930,0.237998,1.019768,0.000000,0.532703,0.5000,0.05000,0.0300,1.031668
23,46,0.159109,0.292804,1.027837,0.000000,0.537393,0.5000,0.05000,0.0300,1.042477
23,47,0.149417,0.139077,1.018251,0.000000,0.528085,0.5000,0.05000,0.0300,1.025205
23,48,0.155707,0.065934,1.019317,0.000000,0.527682,0.5000,0.05000,0.0300,1.022614
23,49,0.168763,0.031109,1.019329,0.000000,0.526964,0.5000,0.05000,0.0300,1.020884
23,50,0.148672,0.070525,1.018393,0.000000,0.525624,0.5000,0.05000,0.0300,1.021919
23,51,0.154941,0.050442,1.020674,0.000000,0.527630,0.5000,0.05000,0.0300,1.023196
23,52,0.149147,0.084869,1.019941,0.000000,0.527176,0.5000,0.05000,0.0300,1.024184
23,53,0.156227,0.032603,1.019237,0.000000,0.525708,0.5000,0.05000,0.0300,1.020868
23,54,0.155239,0.028041,1.018691,0.000000,0.525812,0.5000,0.05000,0.0300,1.020093
23,55,0.150975,0.034915,1.018457,0.000000,0.525163,0.5000,0.05000,0.0300,1.020203
23,56,0.156514,0.006078,1.018271,0.000000,0.525316,0.5000,0.05000,0.0300,1.018574
23,57,0.145700,0.034492,1.018666,0.000000,0.524819,0.5000,0.05000,0.0300,1.020391
23,58,0.150038,0.132289,1.021091,0.000000,0.528950,0.5000,0.05000,0.0300,1.027706
23,59,0.147613,0.072618,1.018471,0.000000,0.526045,0.5000,0.05000,0.0300,1.022102
23,60,0.168179,0.068398,1.019234,0.000000,0.527812,0.5000,0.05000,0.0300,1.022654
23,61,0.162239,0.186926,1.020817,0.000000,0.531193,0.5000,0.05000,0.0300,1.030163
23,62,0.164572,0.106061,1.018519,0.000000,0.527802,0.5000,0.05000,0.0300,1.023822
23,63,0.163754,0.033079,1.018646,0.000000,0.526681,0.5000,0.05000,0.0300,1.020300
23,64,0.164014,0.023284,1.020772,0.000000,0.527186,0.5000,0.05000,0.0300,1.021937
23,65,0.156206,0.063246,1.018532,0.000000,0.526672,0.5000,0.05000,0.0300,1.021694
23,66,0.152110,0.127896,1.018490,0.000000,0.527747,0.5000,0.05000,0.0300,1.024885
23,67,0.154584,0.071551,1.019431,0.000000,0.526541,0.5000,0.05000,0.0300,1.023008
23,68,0.159369,0.117647,1.019184,0.000000,0.528147,0.5000,0.05000,0.0300,1.025066
23,69,0.147336,0.128704,1.029216,0.000000,0.533066,0.5000,0.05000,0.0300,1.035651
23,70,0.157133,0.085901,1.034229,0.000000,0.535147,0.5000,0.05000,0.0300,1.038524
23,71,0.156878,0.064148,1.022658,0.000000,0.528656,0.5000,0.05000,0.0300,1.025865
23,72,0.157113,0.109119,1.018232,0.000000,0.527565,0.5000,0.05000,0.0300,1.023688
23,73,0.151588,0.057388,1.020863,0.000000,0.526878,0.5000,0.05000,0.0300,1.023732
23,74,0.152293,0.097930,1.020331,0.000000,0.527518,0.5000,0.05000,0.0300,1.025228
23,75,0.147193,0.144918,1.021447,0.000000,0.529069,0.5000,0.05000,0.0300,1.028693
23,76,0.156967,0.098249,1.020630,0.000000,0.528437,0.5000,0.05000,0.0300,1.025542
23,77,0.156111,0.225182,1.023690,0.000000,0.533106,0.5000,0.05000,0.0300,1.034950
23,78,0.157041,0.170315,1.018881,0.000000,0.528998,0.5000,0.05000,0.0300,1.027397
23,79,0.155748,0.129053,1.019515,0.000000,0.528698,0.5000,0.05000,0.0300,1.025968
23,80,0.148138,0.044992,1.020215,0.000000,0.526168,0.5000,0.05000,0.0300,1.022464
23,81,0.162366,0.193645,1.019579,0.000000,0.530427,0.5000,0.05000,0.0300,1.029262
23,82,0.157121,0.039716,1.019789,0.000000,0.526686,0.5000,0.05000,0.0300,1.021774
23,83,0.142457,0.097953,1.020693,0.000000,0.526940,0.5000,0.05000,0.0300,1.025590
23,84,0.144946,0.066295,1.020267,0.000000,0.526829,0.5000,0.05000,0.0300,1.023582
23,85,0.154714,0.097530,1.019322,0.000000,0.526934,0.5000,0.05000,0.0300,1.024199
23,86,0.162058,0.157024,1.018363,0.000000,0.529097,0.5000,0.05000,0.0300,1.026214
23,87,0.150329,0.044581,1.018096,0.000000,0.525103,0.5000,0.05000,0.0300,1.020325
23,88,0.148637,0.115233,1.018530,0.000000,0.527020,0.5000,0.05000,0.0300,1.024292
23,89,0.150000,0.031576,1.018968,0.000000,0.525458,0.5000,0.05000,0.0300,1.020546
23,90,0.142689,0.142884,1.021250,0.000000,0.528208,0.5000,0.05000,0.0300,1.028394
23,91,0.146648,0.032445,1.018378,0.000000,0.525307,0.5000,0.05000,0.0300,1.020000
23,92,0.141297,0.059715,1.020798,0.000000,0.526114,0.5000,0.05000,0.0300,1.023784
23,93,0.168449,0.232473,1.019872,0.000000,0.532699,0.5000,0.05000,0.0300,1.031496
23,94,0.173244,0.087497,1.019229,0.000000,0.529258,0.5000,0.05000,0.0300,1.023603
23,95,0.147456,0.151893,1.020893,0.000000,0.529325,0.5000,0.05000,0.0300,1.028488
23,96,0.163527,0.174543,1.020330,0.000000,0.530852,0.5000,0.05000,0.0300,1.029058
23,97,0.159717,0.119830,1.020323,0.000000,0.529607,0.5000,0.05000,0.0300,1.026314
23,98,0.153031,0.128831,1.020652,0.000000,0.528643,0.5000,0.05000,0.0300,1.027093
23,99,0.148197,0.100485,1.019021,0.000000,0.527894,0.5000,0.05000,0.0300,1.024045
23,100,0.154954,0.061018,1.019537,0.000000,0.526819,0.5000,0.05000,0.0300,1.022588
23,101,0.157727,0.088510,1.019081,0.000000,0.527115,0.5000,0.05000,0.0300,1.023507
23,102,0.158149,0.045670,1.018710,0.000000,0.525917,0.5000,0.05000,0.0300,1.020994
23,103,0.137888,0.125694,1.018188,0.000000,0.526327,0.5000,0.05000,0.0300,1.024472
23,104,0.185582,0.046457,1.018509,0.000000,0.528045,0.5000,0.05000,0.0300,1.020832
23,105,0.170408,0.076819,1.020915,0.000000,0.529231,0.5000,0.05000,0.0300,1.024756
23,106,0.147609,0.127089,1.019549,0.000000,0.527768,0.5000,0.05000,0.0300,1.025903
23,107,0.160401,0.073957,1.018167,0.000000,0.527251,0.5000,0.05000,0.0300,1.021865
23,108,0.151519,0.306367,1.020150,0.000000,0.533237,0.5000,0.05000,0.0300,1.035468
23,109,0.158691,0.026710,1.019465,0.000000,0.526763,0.5000,0.05000,0.0300,1.020801
23,110,0.157196,0.034702,1.018435,0.000000,0.526111,0.5000,0.05000,0.0300,1.020170
23,111,0.147580,0.242978,1.018174,0.000000,0.529921,0.5000,0.05000,0.0300,1.030323
23,112,0.151686,0.065138,1.018487,0.000000,0.526156,0.5000,0.05000,0.0300,1.021744
23,113,0.151911,0.041312,1.018049,0.000000,0.524951,0.5000,0.05000,0.0300,1.020114
23,114,0.144067,0.135433,1.018226,0.000000,0.526969,0.5000,0.05000,0.0300,1.024998
23,115,0.163356,0.037871,1.020150,0.000000,0.526442,0.5000,0.05000,0.0300,1.022044
23,116,0.138061,0.129339,1.018928,0.000000,0.526900,0.5000,0.05000,0.0300,1.025395
23,117,0.157684,0.037175,1.018153,0.000000,0.526036,0.5000,0.05000,0.0300,1.020012
23,118,0.150090,0.059759,1.018791,0.000000,0.526330,0.5000,0.05000,0.0300,1.021779
23,119,0.143057,0.050238,1.018056,0.000000,0.524887,0.5000,0.05000,0.0300,1.020568
23,120,0.155338,0.052378,1.018111,0.000000,0.525924,0.5000,0.05000,0.0300,1.020730
23,121,0.149192,0.328046,1.038338,0.000000,0.541941,0.5000,0.05000,0.0300,1.054740
23,122,0.151026,0.066955,1.018033,0.000000,0.525713,0.5000,0.05000,0.0300,1.021381
23,123,0.158207,0.086198,1.019565,0.000000,0.527656,0.5000,0.05000,0.0300,1.023875
23,124,0.146170,0.153038,1.020259,0.000000,0.528115,0.5000,0.05000,0.0300,1.027911
23,125,0.150960,0.047534,1.021020,0.000000,0.526949,0.5000,0.05000,0.0300,1.023397
23,126,0.160542,0.138328,1.022334,0.000000,0.530662,0.5000,0.05000,0.0300,1.029250
23,127,0.144503,0.218083,1.018671,0.000000,0.529560,0.5000,0.05000,0.0300,1.029575
23,128,0.169775,0.020681,1.018127,0.000000,0.525986,0.5000,0.05000,0.0300,1.019161
23,129,0.185857,0.083896,1.019304,0.000000,0.529827,0.5000,0.05000,0.0300,1.023499
23,130,0.155088,0.152324,1.025257,0.000000,0.532492,0.5000,0.05000,0.0300,1.032873
23,131,0.152159,0.052311,1.018581,0.000000,0.525258,0.5000,0.05000,0.0300,1.021196
23,132,0.174242,0.263986,1.018409,0.000000,0.533119,0.5000,0.05000,0.0300,1.031608
23,133,0.172982,0.149708,1.024655,0.000000,0.533643,0.5000,0.05000,0.0300,1.032140
23,134,0.151951,0.053654,1.018344,0.000000,0.525712,0.5000,0.05000,0.0300,1.021026
23,135,0.168617,0.148308,1.018100,0.000000,0.529287,0.5000,0.05000,0.0300,1.025515
23,136,0.187849,0.075844,1.018541,0.000000,0.529966,0.5000,0.05000,0.0300,1.022333
23,137,0.179138,0.056450,1.018182,0.000000,0.528085,0.5000,0.05000,0.0300,1.021004
23,138,0.144456,0.128434,1.020239,0.000000,0.528147,0.5000,0.05000,0.0300,1.026660
23,139,0.169995,0.234062,1.018247,0.000000,0.532355,0.5000,0.05000,0.0300,1.029950
23,140,0.182783,0.097965,1.019384,0.000000,0.530365,0.5000,0.05000,0.0300,1.024282
23,141,0.172424,0.118955,1.018442,0.000000,0.529256,0.5000,0.05000,0.0300,1.024390
23,142,0.158070,0.042180,1.018079,0.000000,0.525300,0.5000,0.05000,0.0300,1.020188
23,143,0.169326,0.011618,1.018522,0.000000,0.526649,0.5000,0.05000,0.0300,1.019103
23,144,0.169557,0.224737,1.019234,0.000000,0.531570,0.5000,0.05000,0.0300,1.030471
23,145,0.157485,0.231756,1.022082,0.000000,0.533009,0.5000,0.05000,0.0300,1.033670
23,146,0.161085,0.003587,1.019179,0.000000,0.526004,0.5000,0.05000,0.0300,1.019358
23,147,0.153288,0.091100,1.018490,0.000000,0.527207,0.5000,0.05000,0.0300,1.023045
23,148,0.154181,0.022982,1.018957,0.000000,0.525348,0.5000,0.05000,0.0300,1.020106
23,149,0.151992,0.153851,1.018958,0.000000,0.528458,0.5000,0.05000,0.0300,1.026651
23,150,0.150536,0.090099,1.018694,0.000000,0.526543,0.5000,0.05000,0.0300,1.023199
23,151,0.153583,0.142818,1.018301,0.000000,0.528584,0.5000,0.05000,0.0300,1.025442
23,152,0.155648,0.242722,1.018085,0.000000,0.530779,0.5000,0.05000,0.0300,1.030221
23,153,0.150114,0.153791,1.018882,0.000000,0.528539,0.5000,0.05000,0.0300,1.026571
23,154,0.156717,0.048218,1.018539,0.000000,0.525635,0.5000,0.05000,0.0300,1.020950
23,155,0.148559,0.050818,1.018126,0.000000,0.525177,0.5000,0.05000,0.0300,1.020667
23,156,0.155660,0.101069,1.018261,0.000000,0.526645,0.5000,0.05000,0.0300,1.023314
23,157,0.141786,0.230511,1.019039,0.000000,0.529938,0.5000,0.05000,0.0300,1.030565
23,158,0.148697,0.042044,1.018849,0.000000,0.525432,0.5000,0.05000,0.0300,1.020952
23,159,0.151522,0.106745,1.022134,0.000000,0.529076,0.5000,0.05000,0.0300,1.027471
23,160,0.161793,0.035021,1.018590,0.000000,0.525760,0.5000,0.05000,0.0300,1.020341
23,161,0.152565,0.126843,1.018037,0.000000,0.528125,0.5000,0.05000,0.0300,1.024379
23,162,0.154820,0.040178,1.018461,0.000000,0.525520,0.5000,0.05000,0.0300,1.020470
23,163,0.146054,0.164130,1.018067,0.000000,0.528108,0.5000,0.05000,0.0300,1.026273
23,164,0.148038,0.175776,1.019614,0.000000,0.529242,0.5000,0.05000,0.0300,1.028402
23,165,0.155427,0.079379,1.018355,0.000000,0.526088,0.5000,0.05000,0.0300,1.022324
23,166,0.147505,0.029175,1.018715,0.000000,0.525026,0.5000,0.05000,0.0300,1.020174
23,167,0.157041,0.156089,1.018961,0.000000,0.528570,0.5000,0.05000,0.0300,1.026765
23,168,0.148326,0.118138,1.018962,0.000000,0.527367,0.5000,0.05000,0.0300,1.024869
23,169,0.144427,0.063574,1.018284,0.000000,0.525688,0.5000,0.05000,0.0300,1.021463
23,170,0.142114,0.098355,1.018134,0.000000,0.526027,0.5000,0.05000,0.0300,1.023052
23,171,0.138732,0.058095,1.018289,0.000000,0.525016,0.5000,0.05000,0.0300,1.021194
23,172,0.172244,0.093351,1.018378,0.000000,0.528719,0.5000,0.05000,0.0300,1.023045
23,173,0.171694,0.088379,1.018263,0.000000,0.529368,0.5000,0.05000,0.0300,1.022682
23,174,0.149661,0.043113,1.018357,0.000000,0.525787,0.5000,0.05000,0.0300,1.020512
23,175,0.157498,0.068073,1.019157,0.000000,0.526846,0.5000,0.05000,0.0300,1.022561
23,176,0.161966,0.054562,1.019483,0.000000,0.527494,0.5000,0.05000,0.0300,1.022211
23,177,0.158736,0.304126,1.018936,0.000000,0.532762,0.5000,0.05000,0.0300,1.034142
23,178,0.146018,0.145013,1.019499,0.000000,0.528613,0.5000,0.05000,0.0300,1.026749
23,179,0.151782,0.137314,1.018263,0.000000,0.528214,0.5000,0.05000,0.0300,1.025129
23,180,0.154135,0.050230,1.018625,0.000000,0.526004,0.5000,0.05000,0.0300,1.021136
23,181,0.143292,0.029925,1.019445,0.000000,0.525166,0.5000,0.05000,0.0300,1.020941
23,182,0.154229,0.157274,1.018846,0.000000,0.529005,0.5000,0.05000,0.0300,1.026710
23,183,0.151395,0.200445,1.018854,0.000000,0.529824,0.5000,0.05000,0.0300,1.028876
23,184,0.152007,0.133966,1.018332,0.000000,0.527481,0.5000,0.05000,0.0300,1.025030
23,185,0.148584,0.031494,1.018175,0.000000,0.525473,0.5000,0.05000,0.0300,1.019750
23,186,0.151628,0.123901,1.021171,0.000000,0.528897,0.5000,0.05000,0.0300,1.027366
23,187,0.151287,0.086858,1.018058,0.000000,0.526447,0.5000,0.05000,0.0300,1.022401
23,188,0.151106,0.076655,1.018648,0.000000,0.526267,0.5000,0.05000,0.0300,1.022480
23,189,0.145681,0.024319,1.018289,0.000000,0.524864,0.5000,0.05000,0.0300,1.019505
23,190,0.146173,0.077915,1.018302,0.000000,0.526346,0.5000,0.05000,0.0300,1.022198
23,191,0.147388,0.151553,1.018640,0.000000,0.527371,0.5000,0.05000,0.0300,1.026218
23,192,0.160181,0.109432,1.018403,0.000000,0.527654,0.5000,0.05000,0.0300,1.023875
23,193,0.153862,0.147127,1.019386,0.000000,0.528908,0.5000,0.05000,0.0300,1.026742
23,194,0.154226,0.095295,1.019864,0.000000,0.527253,0.5000,0.05000,0.0300,1.024628
23,195,0.154525,0.113391,1.021783,0.000000,0.528893,0.5000,0.05000,0.0300,1.027453
23,196,0.155479,0.076463,1.018130,0.000000,0.526411,0.5000,0.05000,0.0300,1.021953
23,197,0.145322,0.089035,1.024294,0.000000,0.528799,0.5000,0.05000,0.0300,1.028746
23,198,0.155576,0.067476,1.021158,0.000000,0.528768,0.5000,0.05000,0.0300,1.024532
23,199,0.163768,0.062844,1.018150,0.000000,0.526869,0.5000,0.05000,0.0300,1.021292
23,200,0.157106,0.115459,1.018035,0.000000,0.527050,0.5000,0.05000,0.0300,1.023808
23,201,0.153778,0.146796,1.019186,0.000000,0.528733,0.5000,0.05000,0.0300,1.026526
23,202,0.150819,0.021060,1.018609,0.000000,0.524996,0.5000,0.05000,0.0300,1.019662
23,203,0.153043,0.092408,1.018577,0.000000,0.527561,0.5000,0.05000,0.0300,1.023197
23,204,0.147071,0.152901,1.025228,0.000000,0.531010,0.5000,0.05000,0.0300,1.032873
23,205,0.188145,0.044951,1.018882,0.000000,0.528535,0.5000,0.05000,0.0300,1.021130
23,206,0.183325,0.110489,1.019567,0.000000,0.531318,0.5000,0.05000,0.0300,1.025091
23,207,0.155590,0.031617,1.019858,0.000000,0.526541,0.5000,0.05000,0.0300,1.021438
23,208,0.171897,0.180639,1.020907,0.000000,0.531938,0.5000,0.05000,0.0300,1.029939
23,209,0.185931,0.026090,1.019490,0.000000,0.529328,0.5000,0.05000,0.0300,1.020794
23,210,0.166975,0.087199,1.021397,0.000000,0.529500,0.5000,0.05000,0.0300,1.025757
23,211,0.159764,0.045325,1.018970,0.000000,0.527289,0.5000,0.05000,0.0300,1.021237
23,212,0.187771,0.074034,1.019256,0.000000,0.529506,0.5000,0.05000,0.0300,1.022957
23,213,0.155146,0.112504,1.018212,0.000000,0.527423,0.5000,0.05000,0.0300,1.023837
23,214,0.151627,0.110731,1.018830,0.000000,0.528008,0.5000,0.05000,0.0300,1.024367
23,215,0.175024,0.116010,1.019441,0.000000,0.529712,0.5000,0.05000,0.0300,1.025241
23,216,0.150029,0.156567,1.018238,0.000000,0.527912,0.5000,0.05000,0.0300,1.026066
23,217,0.163684,0.034154,1.018708,0.000000,0.526378,0.5000,0.05000,0.0300,1.020416
23,218,0.172823,0.036852,1.018916,0.000000,0.527957,0.5000,0.05000,0.0300,1.020759
23,219,0.147000,0.051347,1.021022,0.000000,0.526429,0.5000,0.05000,0.0300,1.023590
23,220,0.171860,0.130592,1.018932,0.000000,0.530198,0.5000,0.05000,0.0300,1.025461
23,221,0.187776,0.159432,1.023862,0.000000,0.534334,0.5000,0.05000,0.0300,1.031833
23,222,0.158321,0.040513,1.018027,0.000000,0.525305,0.5000,0.05000,0.0300,1.020053
23,223,0.171511,0.209516,1.019284,0.000000,0.532078,0.5000,0.05000,0.0300,1.029760
23,224,0.192744,0.033470,1.018489,0.000000,0.528843,0.5000,0.05000,0.0300,1.020162
24,0,0.166556,0.106227,1.019134,0.000000,0.528404,0.5000,0.05000,0.0300,1.024446
24,1,0.163895,0.110223,1.018911,0.000000,0.529192,0.5000,0.05000,0.0300,1.024422
24,2,0.177680,0.098334,1.018452,0.000000,0.530215,0.5000,0.05000,0.0300,1.023369
24,3,0.166843,0.059310,1.019431,0.000000,0.527922,0.5000,0.05000,0.0300,1.022396
24,4,0.156836,0.141140,1.019298,0.000000,0.528301,0.5000,0.05000,0.0300,1.026355
24,5,0.156263,0.077296,1.018896,0.000000,0.527745,0.5000,0.05000,0.0300,1.022761
24,6,0.165528,0.089636,1.018887,0.000000,0.527866,0.5000,0.05000,0.0300,1.023369
24,7,0.154106,0.082780,1.018083,0.000000,0.526741,0.5000,0.05000,0.0300,1.022222
24,8,0.160098,0.159269,1.018196,0.000000,0.529221,0.5000,0.05000,0.0300,1.026159
24,9,0.166218,0.146233,1.018802,0.000000,0.529494,0.5000,0.05000,0.0300,1.026114
24,10,0.152985,0.015511,1.018093,0.000000,0.524532,0.5000,0.05000,0.0300,1.018868
24,11,0.161795,0.037206,1.018607,0.000000,0.526164,0.5000,0.05000,0.0300,1.020468
