epoch,sigma,is_clean,spearman,pearson,ratio,gate_mean,intra_mean,n_eval
100,6.30957344e-03,0,0.795694,0.830731,1.003266,nan,4.709375e-05,16
100,1.58489319e-02,0,0.795108,0.830515,1.002528,nan,4.860203e-05,16
100,3.98107171e-02,0,0.796456,0.830166,1.004227,nan,5.983779e-05,16
100,1.00000000e-01,0,0.765796,0.807330,0.965569,nan,1.091367e-04,16
102,0.0,1,0.797187,0.825004,1.0,nan,4.581369e-05,16
102,1.00000000e-03,0,0.794990,0.823997,0.997244,nan,4.638974e-05,16
102,2.51188643e-03,0,0.794875,0.824818,0.997099,nan,4.659705e-05,16
102,6.30957344e-03,0,0.795731,0.824495,0.998173,nan,4.691620e-05,16
102,1.58489319e-02,0,0.794518,0.822704,0.996652,nan,4.863597e-05,16
102,3.98107171e-02,0,0.791298,0.816851,0.992612,nan,5.973942e-05,16
102,1.00000000e-01,0,0.767035,0.803904,0.962176,nan,1.083512e-04,16
104,0.0,1,0.794375,0.828263,1.0,nan,4.570601e-05,16
104,1.00000000e-03,0,0.793495,0.827991,0.998893,nan,4.642347e-05,16
104,2.51188643e-03,0,0.796011,0.829357,1.002060,nan,4.643926e-05,16
104,6.30957344e-03,0,0.796317,0.830033,1.002445,nan,4.667274e-05,16
104,1.58489319e-02,0,0.794347,0.825333,0.999965,nan,4.776549e-05,16
104,3.98107171e-02,0,0.786497,0.818880,0.990083,nan,6.040187e-05,16
104,1.00000000e-01,0,0.766484,0.800185,0.964890,nan,1.052678e-04,16
106,0.0,1,0.794111,0.823634,1.0,nan,4.477255e-05,16
106,1.00000000e-03,0,0.791865,0.822306,0.997172,nan,4.545997e-05,16
106,2.51188643e-03,0,0.793289,0.823148,0.998965,nan,4.554792e-05,16
106,6.30957344e-03,0,0.794354,0.823606,1.000306,nan,4.571414e-05,16
106,1.58489319e-02,0,0.796048,0.825820,1.002440,nan,4.811943e-05,16
106,3.98107171e-02,0,0.793803,0.823264,0.999612,nan,5.882734e-05,16
106,1.00000000e-01,0,0.770597,0.799639,0.970391,nan,1.115469e-04,16
108,0.0,1,0.801014,0.828911,1.0,nan,4.583932e-05,16
108,1.00000000e-03,0,0.800141,0.827634,0.998910,nan,4.641497e-05,16
108,2.51188643e-03,0,0.799167,0.828579,0.997694,nan,4.671730e-05,16
108,6.30957344e-03,0,0.796414,0.827244,0.994257,nan,4.659562e-05,16
108,1.58489319e-02,0,0.798655,0.827224,0.997055,nan,4.877799e-05,16
108,3.98107171e-02,0,0.792775,0.825159,0.989714,nan,6.061596e-05,16
108,1.00000000e-01,0,0.779675,0.806535,0.973359,nan,1.121699e-04,16
110,0.0,1,0.800451,0.829130,1.0,nan,4.360230e-05,16
110,1.00000000e-03,0,0.802100,0.829979,1.002059,nan,4.433174e-05,16
110,2.51188643e-03,0,0.801475,0.829551,1.001278,nan,4.465576e-05,16
110,6.30957344e-03,0,0.802646,0.831165,1.002742,nan,4.472694e-05,16
110,1.58489319e-02,0,0.796812,0.826961,0.995454,nan,4.661224e-05,16
110,3.98107171e-02,0,0.797910,0.824544,0.996824,nan,5.901979e-05,16
110,1.00000000e-01,0,0.797280,0.819804,0.996038,nan,1.058207e-04,16
112,0.0,1,0.797757,0.824287,1.0,nan,4.502984e-05,16
112,1.00000000e-03,0,0.798919,0.825233,1.001457,nan,4.581482e-05,16
112,2.51188643e-03,0,0.795463,0.822800,0.997124,nan,4.579781e-05,16
112,6.30957344e-03,0,0.798613,0.825470,1.001074,nan,4.614926e-05,16
112,1.58489319e-02,0,0.794933,0.822468,0.996460,nan,4.821809e-05,16
112,3.98107171e-02,0,0.792141,0.819435,0.992960,nan,5.854860e-05,16
112,1.00000000e-01,0,0.780603,0.807765,0.978497,nan,1.062276e-04,16
114,0.0,1,0.797979,0.827292,1.0,nan,4.483880e-05,16
114,1.00000000e-03,0,0.797236,0.826982,0.999069,nan,4.545969e-05,16
114,2.51188643e-03,0,0.798956,0.828177,1.001224,nan,4.561749e-05,16
114,6.30957344e-03,0,0.795266,0.825999,0.996600,nan,4.537799e-05,16
114,1.58489319e-02,0,0.796240,0.826439,0.997821,nan,4.820645e-05,16
114,3.98107171e-02,0,0.791800,0.818687,0.992257,nan,5.833388e-05,16
114,1.00000000e-01,0,0.776644,0.805281,0.973264,nan,1.115376e-04,16
116,0.0,1,0.795271,0.827219,1.0,nan,4.531342e-05,16
116,1.00000000e-03,0,0.794129,0.827063,0.998565,nan,4.590084e-05,16
116,2.51188643e-03,0,0.797849,0.827189,1.003243,nan,4.580824e-05,16
116,6.30957344e-03,0,0.794071,0.825749,0.998492,nan,4.624067e-05,16
116,1.58489319e-02,0,0.795652,0.825719,1.000480,nan,4.887051e-05,16
116,3.98107171e-02,0,0.794569,0.825449,0.999118,nan,5.983293e-05,16
116,1.00000000e-01,0,0.769681,0.804060,0.967823,nan,1.068119e-04,16
118,0.0,1,0.792076,0.823677,1.0,nan,4.633988e-05,16
118,1.00000000e-03,0,0.791719,0.823758,0.999550,nan,4.700974e-05,16
118,2.51188643e-03,0,0.792539,0.823950,1.000585,nan,4.683014e-05,16
118,6.30957344e-03,0,0.794284,0.824547,1.002788,nan,4.711953e-05,16
118,1.58489319e-02,0,0.794814,0.823829,1.003458,nan,4.974287e-05,16
118,3.98107171e-02,0,0.788726,0.819323,0.995771,nan,6.145584e-05,16
118,1.00000000e-01,0,0.751159,0.784929,0.948342,nan,1.118332e-04,16
120,0.0,1,0.794944,0.824230,1.0,nan,4.627536e-05,16
120,1.00000000e-03,0,0.793081,0.822197,0.997656,nan,4.666620e-05,16
120,2.51188643e-03,0,0.795560,0.824608,1.000775,nan,4.710120e-05,16
120,6.30957344e-03,0,0.791643,0.823335,0.995847,nan,4.756302e-05,16
120,1.58489319e-02,0,0.797667,0.826800,1.003425,nan,4.947555e-05,16
120,3.98107171e-02,0,0.788439,0.817848,0.991817,nan,6.049217e-05,16
120,1.00000000e-01,0,0.781184,0.812793,0.982690,nan,1.121182e-04,16
