scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,template_icp_chamfer
rotation,107,different_subject,id0485,crop,id0485_GTready_crop,id0489,original,id0489_GTready_original,0.2601737082004547,0.4207977056503296,0.01159420982003212,0.009027570486068726
rotation,108,different_subject,id0485,crop,id0485_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.42441171407699585,0.010324009694159031,0.007856438867747784
rotation,109,different_subject,id0485,crop,id0485_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.439652681350708,0.01506621204316616,0.008892071433365345
rotation,110,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.31282544136047363,0.010373879224061966,0.008649580180644989
rotation,111,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.33034372329711914,0.0008203212637454271,0.002162936143577099
rotation,112,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,original,id0489_GTready_original,0.2601737082004547,0.3443663418292999,0.0010004163486883044,0.005574204958975315
rotation,113,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.33879122138023376,0.0018090324010699987,0.007491334341466427
rotation,114,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.32774028182029724,0.0009929739171639085,0.0036560073494911194
rotation,115,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.36892879009246826,0.005117541179060936,0.005555380135774612
rotation,116,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3796585500240326,0.0029033066239207983,0.0038340254686772823
rotation,117,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,original,id0489_GTready_original,0.2601737082004547,0.3976793885231018,0.0011960206320509315,0.0013231452321633697
rotation,118,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3955594301223755,0.0015648927073925734,0.0013835834106430411
rotation,119,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.4090380072593689,0.0020997757092118263,0.002627303823828697
rotation,120,different_subject,id0485,original,id0485_GTready_original,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3089061677455902,0.005391350015997887,0.00459072133526206
rotation,121,different_subject,id0485,original,id0485_GTready_original,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3162370026111603,0.0037945793010294437,0.005232158116996288
rotation,122,different_subject,id0485,original,id0485_GTready_original,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.34155797958374023,0.0014395080506801605,0.0033705001696944237
rotation,123,different_subject,id0485,original,id0485_GTready_original,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.34564337134361267,0.0018219825578853488,0.0025650858879089355
rotation,124,different_subject,id0485,original,id0485_GTready_original,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.34411364793777466,0.002644851803779602,0.0030892440117895603
rotation,125,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.2909058630466461,0.006539070978760719,0.0034175082109868526
rotation,126,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.26401498913764954,0.004097147844731808,0.005054053850471973
rotation,127,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.2848999500274658,0.0018654842860996723,0.002977241761982441
rotation,128,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,original,id0489_GTready_original,0.2601737082004547,0.3107544183731079,0.0021195083390921354,0.0021503937896341085
rotation,129,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.2764543890953064,0.0024991165846586227,0.002535570412874222
rotation,130,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.34524738788604736,0.00818115659058094,0.005058575421571732
rotation,131,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.32711780071258545,0.0020977777894586325,0.003618292510509491
rotation,132,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3584669530391693,0.0008839376969262958,0.0024540333542972803
rotation,133,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,original,id0489_GTready_original,0.2601737082004547,0.40164923667907715,0.0013535595498979092,0.0014384874375537038
rotation,134,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3520198464393616,0.001194383017718792,0.0024044616147875786
