scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
translation,0.150000,0.000000,0.000000,0.150000,0.000000,0.005500,0.540184,0.633070,-0.092885,0.513438,0.597582,-0.084144,0,0.525033,0.570883,-0.015152,-0.062187,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.md
translation,0.200000,0.000000,0.000000,0.200000,0.000000,0.007000,0.529117,0.644928,-0.115810,0.505478,0.619543,-0.114066,0,0.525033,0.570883,-0.004084,-0.074045,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.md
rotation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525033,0.570883,-0.045850,0.532839,0.543788,-0.010950,0,0.525033,0.570883,0.000000,0.000000,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.md
rotation,0.020000,0.000000,0.020000,0.000000,0.740000,0.000000,0.527668,0.628590,-0.100922,0.525563,0.573879,-0.048315,0,0.525033,0.570883,-0.002635,-0.057708,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.md
rotation,0.050000,0.000000,0.050000,0.000000,1.100000,0.000000,0.537549,0.631094,-0.093544,0.523101,0.572958,-0.049858,0,0.525033,0.570883,-0.012516,-0.060211,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.md
rotation,0.100000,0.000000,0.100000,0.000000,1.700000,0.000000,0.532148,0.632016,-0.099868,0.520507,0.581389,-0.060882,0,0.525033,0.570883,-0.007115,-0.061133,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.md
rotation,0.150000,0.000000,0.150000,0.000000,2.300000,0.000000,0.540184,0.632543,-0.092358,0.518931,0.582969,-0.064038,0,0.525033,0.570883,-0.015152,-0.061660,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.md
rotation,0.200000,0.000000,0.200000,0.000000,2.900000,0.000000,0.520685,0.633729,-0.113043,0.517770,0.582923,-0.065154,0,0.525033,0.570883,0.004348,-0.062846,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.md
mixed,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525033,0.570883,-0.045850,0.532839,0.543788,-0.010950,0,0.525033,0.570883,0.000000,0.000000,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.md
mixed,0.020000,0.020000,0.020000,0.020000,0.740000,0.001600,0.528854,0.644796,-0.115942,0.524713,0.621161,-0.096448,0,0.525033,0.570883,-0.003821,-0.073913,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.md
mixed,0.050000,0.050000,0.050000,0.050000,1.100000,0.002500,0.526877,0.632411,-0.105534,0.510137,0.634834,-0.124697,0,0.525033,0.570883,-0.001845,-0.061528,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.md
mixed,0.100000,0.100000,0.100000,0.100000,1.700000,0.004000,0.468511,0.457312,0.011199,0.459995,0.489019,-0.029024,1,0.525033,0.570883,0.056522,0.113570,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.md
mixed,0.150000,0.150000,0.150000,0.150000,2.300000,0.005500,0.426877,0.425823,0.001054,0.401163,0.418540,-0.017378,1,0.525033,0.570883,0.098155,0.145059,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.md
mixed,0.200000,0.200000,0.200000,0.200000,2.900000,0.007000,0.332806,0.289723,0.043083,0.332405,0.347600,-0.015195,1,0.525033,0.570883,0.192227,0.281159,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot100_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p20/ranking_summary.md
