scenario,noise_mode,sigma,group_type,group,metric,n,mean,std,cv,min,p05,p25,p50,p75,p95,max,iqr,range,std_vs_raw,iqr_vs_raw,range_vs_raw,median_vs_raw
rotation_sigma0.0063,rotation,0.0063,topology_pair,down8k__to__up60k,rigid_p2p,45,0.02734093143,0.005237297098,0.191555182,0.01932960388,0.02031550367,0.02383197995,0.02659162545,0.02937893181,0.03616967137,0.04222931938,0.005546951856,0.0228997155,0.7745379574,0.4715651184,0.838636955,0.7958542822
rotation_sigma0.0063,rotation,0.0063,topology_pair,down8k__to__up60k,nicp_p2p,45,0.02290244149,0.002359862748,0.1030397894,0.01854558501,0.01907034967,0.02191618989,0.02277627091,0.02422017621,0.02733316972,0.03009343089,0.002303986321,0.01154784589,0.3489974387,0.1958696615,0.4229070143,0.6816654654
rotation_sigma0.0063,rotation,0.0063,topology_pair,down8k__to__up60k,nicp_p2tri,45,0.0207940559,0.002514410892,0.1209196948,0.01607429243,0.01655629311,0.01981747733,0.02062175911,0.02222950916,0.02550907201,0.02845478241,0.002412031826,0.01238048998,0.3718533892,0.2050549748,0.4534002362,0.6171836066
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__crop,latent_distance,45,0.4738527844,0.101462538,0.2141224898,0.2065668851,0.3264597237,0.4095592201,0.4737027586,0.5496353507,0.6384385467,0.6472085118,0.1400761306,0.4406416267,6.193692907,4.935628495,7.322980909,8.851602302
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__crop,raw_chamfer,45,0.05687112581,0.01638159004,0.2880475778,0.02857632649,0.03544905106,0.04298541488,0.05351604629,0.07136602148,0.08149258025,0.08874876613,0.0283806066,0.06017243964,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__crop,rigid_p2p,45,0.03537090743,0.00699622594,0.1977960547,0.02388319585,0.02750763987,0.02949197689,0.03296729904,0.03978274494,0.04808320724,0.05395430901,0.01029076805,0.03007111317,0.4270785635,0.362598594,0.499748944,0.6160264318
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__crop,nicp_p2p,45,0.02743847911,0.002419991526,0.08819699942,0.02199241282,0.02405123786,0.02576670727,0.02745275468,0.02933301011,0.03127012422,0.03236679569,0.003566302838,0.01037438287,0.1477262903,0.1256598525,0.1724108734,0.5129817424
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__crop,nicp_p2tri,45,0.02570904667,0.002546292836,0.09904267822,0.01987464225,0.02229462265,0.02364766981,0.02571379779,0.0277703308,0.02975254415,0.03085057501,0.004122660993,0.01097593276,0.1554362446,0.1452633149,0.1824079732,0.4804876214
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__down8k,latent_distance,45,0.4256238209,0.09791071289,0.2300404914,0.2476512194,0.2758232892,0.3405026495,0.4361774325,0.4966768622,0.573291409,0.6583932042,0.1561742127,0.4107419848,13.49924859,20.22111311,12.75173467,13.86922957
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__down8k,raw_chamfer,45,0.03330747095,0.007253049102,0.2177604272,0.02219119236,0.02495373922,0.0284193677,0.0314492907,0.03614269192,0.04930601917,0.05440186766,0.007723324223,0.0322106753,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__down8k,rigid_p2p,45,0.02844986812,0.00627634404,0.220610655,0.02056370605,0.02202140104,0.02415638019,0.02687365499,0.03013474411,0.04198167054,0.05207082201,0.00597836392,0.03150711597,0.8653386943,0.7740661595,0.9781575726,0.8545075068
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__down8k,nicp_p2p,45,0.02211119692,0.001479250794,0.06690053008,0.01940027338,0.01998339874,0.02109935193,0.02204750258,0.02301642071,0.02499512051,0.02592413853,0.001917068777,0.006523865146,0.2039488184,0.2482180886,0.2025373602,0.7010492793
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__down8k,nicp_p2tri,45,0.02014592236,0.001556767078,0.07727454967,0.01734004413,0.01795456033,0.01916328686,0.02019205111,0.02110964901,0.02309972526,0.02431395673,0.001946362151,0.006973912598,0.2146362249,0.2520109339,0.216509357,0.6420510818
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__original,latent_distance,45,0.4270268258,0.1102561887,0.2581949939,0.2279676944,0.2456098974,0.3553224504,0.4344986081,0.5050315857,0.601969707,0.6723095179,0.1497091353,0.4443418235,18.77331247,16.44334541,19.03500581,13.61545117
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__original,raw_chamfer,45,0.03174888011,0.005873027941,0.1849837828,0.02146215981,0.02368947925,0.02709689464,0.03191217116,0.03620143703,0.04064814817,0.04480556343,0.009104542388,0.02334340362,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__original,rigid_p2p,45,0.0276555808,0.005539929475,0.2003186813,0.02112064169,0.0219776601,0.02336798929,0.026552267,0.0286875703,0.03896544732,0.04677249154,0.005319581011,0.02565184985,0.9432833507,0.5842776918,1.098890731,0.8320420089
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__original,nicp_p2p,45,0.0227742088,0.001786092239,0.07842609393,0.01975209207,0.01991980171,0.02163340331,0.02273456811,0.02318901245,0.02579106267,0.02777596701,0.001555609137,0.008023874945,0.3041177833,0.1708607716,0.3437320057,0.7124105719
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__original,nicp_p2tri,45,0.02078755777,0.001853772599,0.08917702692,0.01767378369,0.01777559996,0.01956436521,0.02069323766,0.0212075785,0.02378005081,0.02617014931,0.001643213291,0.008496365621,0.3156417128,0.1804827987,0.3639728705,0.6484434278
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__remesh,latent_distance,45,0.4398066998,0.0893902126,0.2032488651,0.2671634853,0.3098663211,0.3562940359,0.4388250113,0.5129091144,0.5658712745,0.665453732,0.1566150784,0.3982902467,14.4735014,19.59363713,15.26096683,13.3555698
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__remesh,raw_chamfer,45,0.03460249198,0.006176129061,0.1784879847,0.02653368221,0.02754130442,0.02996127166,0.03285707895,0.03795443175,0.04621291874,0.05263230698,0.007993160094,0.02609862476,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__remesh,rigid_p2p,45,0.02842522799,0.005978731696,0.2103318819,0.02063137377,0.02151038233,0.02424623716,0.02667387883,0.03058357751,0.03975062046,0.04612854164,0.006337340352,0.02549716786,0.9680386593,0.7928454175,0.9769544601,0.8118152824
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__remesh,nicp_p2p,45,0.02293270848,0.001508860399,0.06579512403,0.01998217743,0.02023217489,0.02216796868,0.02283888382,0.02381263042,0.02534078359,0.02657913391,0.001644661748,0.006596956477,0.2443051924,0.2057586397,0.2527702719,0.6950978159
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__remesh,nicp_p2tri,45,0.02103358805,0.001622085313,0.07711881155,0.01793978787,0.01804112075,0.02017821443,0.02093549898,0.02204231562,0.02346611593,0.02506815828,0.001864101194,0.007128370405,0.2626378589,0.2332120427,0.2731320317,0.6371685997
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__up60k,latent_distance,45,0.4395081646,0.1001553996,0.2278806349,0.2644129395,0.2910239637,0.3602606952,0.4439016283,0.514631331,0.5951751828,0.6792827845,0.1543706357,0.4148698449,16.23750865,25.56551124,16.30476169,14.27314859
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__up60k,raw_chamfer,45,0.03228735679,0.006168150651,0.191039195,0.02280814681,0.0236803011,0.02845753967,0.0311004699,0.03449577744,0.04494321437,0.04825285141,0.006038237776,0.0254447046,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__up60k,rigid_p2p,45,0.02773358709,0.005326788365,0.1920699384,0.02118123964,0.0219710566,0.02379850608,0.02672202932,0.029495186,0.03828165549,0.04536082004,0.005696679913,0.0241795804,0.8635956977,0.9434341813,0.9502794697,0.8592162563
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__up60k,nicp_p2p,45,0.02296523716,0.001916476833,0.08345121019,0.01926862457,0.02012569079,0.02176834557,0.02258519601,0.02405901651,0.02589866165,0.02832184873,0.002290670932,0.009053224166,0.310705257,0.3793608363,0.3557999319,0.7262011179
rotation_sigma0.0063,rotation,0.0063,topology_pair,noisy__to__up60k,nicp_p2tri,45,0.02104293851,0.001990747849,0.09460408055,0.01716054219,0.01807508587,0.01984189346,0.02077425184,0.02222825787,0.02401986786,0.02681048909,0.002386364406,0.009649946901,0.322746308,0.3952087503,0.3792516774,0.6679722815
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__crop,latent_distance,45,0.4708704568,0.1040206895,0.2209114799,0.1916237921,0.335502243,0.3927946091,0.4649581909,0.555873096,0.6389468074,0.6576378345,0.1630784869,0.4660140425,6.438921706,6.004328358,7.636261068,8.669558909
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__crop,raw_chamfer,45,0.05595845782,0.01615498591,0.2886960532,0.02864716987,0.03383738041,0.04275987519,0.05363112423,0.06992002987,0.07971415463,0.08967363798,0.02716015467,0.0610264681,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__crop,rigid_p2p,45,0.03471757103,0.007170628775,0.2065417759,0.02394551052,0.02639376155,0.02899699489,0.032998673,0.03807206765,0.04745243575,0.053227387,0.009075072758,0.02928187648,0.4438647494,0.3341318511,0.4798225653,0.6152896004
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__crop,nicp_p2p,45,0.02680654087,0.002598871521,0.0969491563,0.02060818901,0.02336811473,0.02501974689,0.02679396293,0.0283928855,0.03088961425,0.03225079389,0.003373138616,0.01164260488,0.1608711722,0.1241943817,0.1907795951,0.499597264
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__crop,nicp_p2tri,45,0.02500054572,0.002751425354,0.1100546118,0.01841711826,0.02122589843,0.02302276106,0.02496590974,0.0266107041,0.02948195931,0.03060455175,0.003587943041,0.01218743349,0.1703143146,0.1321031888,0.1997073379,0.4655115867
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__down8k,latent_distance,45,0.4289796121,0.09926999304,0.2314095828,0.2540181875,0.2904758096,0.3424497247,0.4232006371,0.50366503,0.5855597854,0.6656847,0.1612153053,0.4116665125,11.5872927,16.39433104,11.00860056,12.68322574
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__down8k,raw_chamfer,45,0.03556916454,0.008567142954,0.2408587063,0.02293584294,0.02517252025,0.02918739487,0.03336695615,0.03902099558,0.05372371254,0.06033083336,0.009833600706,0.03739499042,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__down8k,rigid_p2p,45,0.02823136347,0.006663660327,0.2360374955,0.0201066336,0.02133632057,0.02381552611,0.02639907681,0.02979279435,0.04061914542,0.05050379062,0.005977268241,0.03039715702,0.7778159373,0.6078412598,0.8128670895,0.7911742591
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__down8k,nicp_p2p,45,0.02127218626,0.001544635224,0.07261290426,0.018706352,0.01889397307,0.02017819465,0.02118183475,0.02200779221,0.02375497416,0.02565403757,0.00182959756,0.006947685568,0.1802975896,0.1860557099,0.1857918799,0.6348147147
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__down8k,nicp_p2tri,45,0.01920842742,0.001673200537,0.0871076273,0.0163550628,0.0166654682,0.01805597182,0.01920224857,0.01997920513,0.02172234412,0.02405934934,0.001923233306,0.007704286548,0.1953043793,0.1955777302,0.2060245627,0.5754869722
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__noisy,latent_distance,45,0.4254383359,0.107948935,0.2537357965,0.2155400068,0.2586639643,0.3335325122,0.431704253,0.492194742,0.6111104012,0.6403617859,0.1586622298,0.4248217791,19.21266215,22.86187032,16.71306992,14.79822962
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__noisy,raw_chamfer,45,0.03072791273,0.005618634948,0.182851175,0.02235754716,0.02364674039,0.0266139085,0.02917269594,0.03355394567,0.04072747522,0.04777608374,0.006940037169,0.02541853659,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__noisy,rigid_p2p,45,0.0260856363,0.005188725822,0.1989112231,0.02024082043,0.02057611,0.02260465728,0.02412959116,0.02795254034,0.03649038271,0.04378431427,0.005347883053,0.02354349384,0.9234851294,0.7705842091,0.9262332536,0.827129286
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__noisy,nicp_p2p,45,0.02181441455,0.00143891109,0.06596148096,0.01933932237,0.01976909272,0.02056170704,0.02187425148,0.02269785091,0.02469906495,0.02553518631,0.002136143869,0.006195863941,0.2560962055,0.3078000618,0.2437537629,0.7498193356
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__noisy,nicp_p2tri,45,0.01949412047,0.001607152306,0.08244292469,0.01694884819,0.0171604395,0.01808740974,0.01962788362,0.02043706982,0.02264867941,0.02370627234,0.002349660087,0.006757424151,0.2860396379,0.3385659226,0.2658463098,0.6728169268
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__remesh,latent_distance,45,0.4468044599,0.09078822929,0.2031945458,0.277515769,0.3140387952,0.3631035984,0.4442352951,0.52549088,0.5782789826,0.6749113202,0.1623872817,0.3973955512,12.77939517,18.29552399,13.11627233,13.06076065
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__remesh,raw_chamfer,45,0.03558066001,0.007104266522,0.1996665188,0.02640223672,0.02749577178,0.0305379221,0.03401297268,0.03941371499,0.05043767638,0.05670014007,0.008875792886,0.03029790334,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__remesh,rigid_p2p,45,0.02770588644,0.006161744819,0.2223984001,0.01974415049,0.02073333996,0.02304896971,0.02655253471,0.02985844381,0.04078447512,0.04624979483,0.006809474095,0.02650564434,0.8673301882,0.7671961461,0.8748342763,0.7806590433
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__remesh,nicp_p2p,45,0.02196328417,0.001707045401,0.07772268427,0.01871417451,0.01909849195,0.02103588551,0.0220712101,0.0228231463,0.02464147064,0.02645571083,0.00178726079,0.007741536317,0.2402845384,0.2013635078,0.2555139288,0.6489056488
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__remesh,nicp_p2tri,45,0.01991495627,0.001865150031,0.09365574324,0.01616411989,0.01678521289,0.0188573976,0.02012476936,0.02083319071,0.02285190717,0.024662838,0.00197579311,0.008498718112,0.2625394226,0.2226046885,0.2805051563,0.5916792262
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__up60k,latent_distance,45,0.4434732457,0.1002761462,0.2261154358,0.2746267617,0.3001296937,0.358848989,0.4319674969,0.5218217969,0.5990801215,0.6835227013,0.1629728079,0.4088959396,13.61441723,18.10849376,13.27523887,13.29956394
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__up60k,raw_chamfer,45,0.03366180595,0.007365438013,0.2188069774,0.0224625255,0.02414454944,0.02825130817,0.03247982407,0.03725110738,0.04887761044,0.05326392527,0.008999799212,0.03080139977,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__up60k,rigid_p2p,45,0.02740089928,0.005539173794,0.2021529928,0.02092275667,0.02132779455,0.02394479876,0.02602724694,0.02949378889,0.0389225135,0.04547682437,0.005548990136,0.02455406769,0.7520494755,0.6165682151,0.7971737608,0.8013358351
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__up60k,nicp_p2p,45,0.02207479358,0.001952146925,0.08843330372,0.01856495942,0.0197056283,0.02078687188,0.02181475072,0.02321568701,0.02609114921,0.0276860141,0.002428815135,0.00912105468,0.2650415253,0.2698743692,0.2961246809,0.6716400519
rotation_sigma0.0063,rotation,0.0063,topology_pair,original__to__up60k,nicp_p2tri,45,0.02005842165,0.002057619282,0.1025813156,0.01627241757,0.01761993991,0.0186922459,0.01962827824,0.02142648443,0.02444827577,0.02604972892,0.002734238529,0.009777311346,0.2793614282,0.303811059,0.3174307473,0.6043221846
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__crop,latent_distance,45,0.4928564943,0.1074694106,0.2180541635,0.1976066381,0.3336162746,0.4201872349,0.4905092716,0.5805932879,0.6785985351,0.6951681376,0.1604060531,0.4975614995,6.074859111,6.473263036,7.061189383,8.01778635
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__crop,raw_chamfer,45,0.06195190194,0.01769084824,0.2855577905,0.02950821588,0.03927834534,0.04687344946,0.06117764308,0.07165323242,0.09019604808,0.09997247799,0.02477978296,0.07046426211,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__crop,rigid_p2p,45,0.03492795276,0.007202752162,0.2062174159,0.02613992633,0.02639905405,0.02959428786,0.03315503062,0.03646449519,0.04961848605,0.05514250822,0.006870207339,0.02900258189,0.4071456645,0.277250505,0.411592785,0.5419468444
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__crop,nicp_p2p,45,0.02799560809,0.002739163622,0.09784261923,0.02182462649,0.02378000366,0.02627415228,0.02753935105,0.02945892369,0.03208686762,0.03530483273,0.003184771403,0.01348020623,0.1548350642,0.1285229741,0.1913055757,0.4501538416
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__crop,nicp_p2tri,45,0.026144081,0.002872585979,0.1098751943,0.01963873446,0.02178278884,0.02447971008,0.0256801317,0.02761709056,0.03049160249,0.03385098126,0.00313738048,0.0142122468,0.1623769499,0.1266104907,0.2016943962,0.4197633385
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__down8k,latent_distance,45,0.4155982077,0.104306926,0.2509802114,0.2108910084,0.267612052,0.3360445201,0.4262586832,0.4810249507,0.5860552192,0.62609905,0.1449804306,0.4152080417,15.76884572,18.74544892,13.68123485,11.710527
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__down8k,raw_chamfer,45,0.03773391381,0.006614747071,0.1752997875,0.02854356363,0.03014514802,0.03309259575,0.03639961575,0.04082676265,0.05052438023,0.05889228919,0.007734166903,0.03034872556,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__down8k,rigid_p2p,45,0.03238023642,0.007319100333,0.2260360375,0.02247239832,0.02402654957,0.02697041398,0.02992223229,0.03590395727,0.04573466502,0.05540186348,0.008933543282,0.03292946516,1.106482267,1.155075058,1.085036177,0.8220480264
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__down8k,nicp_p2p,45,0.02279789635,0.001979943639,0.08684764632,0.0198690804,0.02013761077,0.02114786185,0.02276947425,0.02419643977,0.02627869237,0.02796557887,0.003048577917,0.008096498469,0.2993226525,0.3941701745,0.266782157,0.6255416103
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__down8k,nicp_p2tri,45,0.02071327895,0.002155356044,0.1040567285,0.01771684641,0.01776122715,0.01888590872,0.02076783653,0.02224644004,0.02451273286,0.02646219412,0.00336053132,0.008745347712,0.3258410368,0.4345046288,0.2881619425,0.5705509824
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__noisy,latent_distance,45,0.4409816073,0.111545754,0.2529487673,0.196245715,0.2611092687,0.3651164472,0.4428020716,0.5066732764,0.6302695274,0.6846511364,0.1415568292,0.4884054214,18.47890214,16.50314266,19.2220465,12.73650885
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__noisy,raw_chamfer,45,0.0364490145,0.006036384259,0.1656117276,0.0278094058,0.02868118795,0.03197893513,0.03476636155,0.04055650318,0.04634462699,0.05321801259,0.008577568052,0.0254086068,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__noisy,rigid_p2p,45,0.02879786424,0.005574954236,0.1935891561,0.02208671579,0.02317070132,0.02497600518,0.0271952066,0.03144684765,0.04032938009,0.04898717526,0.006470842474,0.02690045947,0.9235585404,0.754391272,1.058714462,0.7822275723
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__noisy,nicp_p2p,45,0.02337027663,0.001701717261,0.0728154522,0.02006111662,0.02089057671,0.02218360941,0.02313561091,0.02441216109,0.02630058668,0.02790545852,0.002228551678,0.007844341897,0.2819100289,0.2598115998,0.3087277457,0.6654596533
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__noisy,nicp_p2tri,45,0.02109052216,0.001870455938,0.08868703788,0.01764962008,0.01821447615,0.01988696301,0.02095454621,0.02224183593,0.0242733168,0.02590250988,0.002354872919,0.008252889798,0.3098636299,0.2745385295,0.3248068603,0.6027247394
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__original,latent_distance,45,0.4475066023,0.1138674577,0.2544486653,0.1919225603,0.2628623009,0.3686184287,0.4537296891,0.5173127055,0.6365968466,0.6785205603,0.1486942768,0.4865979999,16.00280715,11.83972887,17.63144434,12.34034821
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__original,raw_chamfer,45,0.03809611567,0.007115467717,0.1867767249,0.02677770191,0.02932905055,0.03216188031,0.03676798106,0.04472080615,0.05129507309,0.05437600813,0.01255892584,0.02759830622,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__original,rigid_p2p,45,0.029827287,0.005952608523,0.1995692241,0.02216153136,0.02343994756,0.02546512089,0.02838069637,0.03180747722,0.04266126134,0.05076180998,0.006342356327,0.02860027862,0.836573049,0.5050078652,1.036305576,0.771886178
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__original,nicp_p2p,45,0.02337148612,0.001951518592,0.08349997862,0.01938948197,0.02053698399,0.02207687501,0.02335050322,0.02433236353,0.02724582813,0.02874430649,0.002255488518,0.009354824523,0.2742642746,0.1795924705,0.3389637193,0.6350771119
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__original,nicp_p2tri,45,0.0213387483,0.002090280207,0.09795702061,0.01702890036,0.01822804444,0.01997774556,0.02133127932,0.02250264643,0.02547966162,0.02703509232,0.002524900861,0.01000619196,0.2937656793,0.2010443324,0.3625654372,0.5801591143
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__up60k,latent_distance,45,0.4211370187,0.1085242859,0.2576935323,0.1967215091,0.2633130968,0.3473342955,0.4258457422,0.4879635572,0.6074957252,0.6473164558,0.1406292617,0.4505949467,17.41676052,14.31972015,15.96540118,12.79862128
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__up60k,raw_chamfer,45,0.03453187047,0.006231025902,0.1804427567,0.0253834504,0.02703237193,0.02913002672,0.03327278251,0.03895069781,0.04498443829,0.0536066652,0.009820671096,0.0282232148,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__up60k,rigid_p2p,45,0.02984888598,0.005835603294,0.1955048942,0.02254830312,0.02310898588,0.02597134674,0.02819080609,0.03366290295,0.04168728324,0.04969373239,0.007691556209,0.02714542927,0.9365397265,0.7832006727,0.9618120921,0.8472632573
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__up60k,nicp_p2p,45,0.02326490868,0.001922186816,0.08262172193,0.019391322,0.02031780925,0.02203060927,0.02310513705,0.02439521366,0.02722651709,0.02863529815,0.002364604391,0.009243976144,0.3084864107,0.2407782898,0.3275309425,0.6944155344
rotation_sigma0.0063,rotation,0.0063,topology_pair,remesh__to__up60k,nicp_p2tri,45,0.02118789965,0.002049173017,0.0967143063,0.01701540898,0.01791911428,0.0199962163,0.02111703174,0.02242635787,0.02546945652,0.02680556972,0.002430141572,0.009790160737,0.3288660726,0.2474516811,0.3468832593,0.6346638346
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__crop,latent_distance,45,0.4825419393,0.1049287689,0.2174500501,0.1991061568,0.3179129779,0.4200913012,0.4856826067,0.5487043858,0.6484485388,0.6646099091,0.1286130846,0.4655037522,5.793812229,4.235687275,6.468710429,7.264327888
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__crop,raw_chamfer,45,0.06729276375,0.01811048835,0.2691298045,0.03304224935,0.04560196475,0.05040750456,0.06685857441,0.08077166419,0.09407477391,0.1050046223,0.03036415963,0.07196237293,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__crop,rigid_p2p,45,0.03568863516,0.006674682805,0.1870254431,0.02407612722,0.02738928981,0.03018655285,0.0350528051,0.03938811341,0.04797559529,0.05276202241,0.009201560564,0.02868589519,0.3685534413,0.3030401854,0.3986235309,0.5242828674
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__crop,nicp_p2p,45,0.02810392401,0.002668512395,0.09495159445,0.02205694112,0.02448097907,0.02624595588,0.02808395802,0.02976080793,0.03228295448,0.0340380047,0.003514852053,0.01198106358,0.1473462418,0.1157566057,0.1664906686,0.4200502069
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__crop,nicp_p2tri,45,0.02644478436,0.002782794604,0.1052303761,0.02010538523,0.02261546278,0.0243555118,0.02656240351,0.02825643865,0.03089483542,0.03262080659,0.003900926853,0.01251542136,0.1536565194,0.1284714249,0.173916185,0.3972924003
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__down8k,latent_distance,45,0.4054179307,0.1022481372,0.2522042797,0.2098552287,0.2506140232,0.3288620114,0.4058614969,0.4797636867,0.5415527225,0.6282432079,0.1509016752,0.4183879793,17.44538049,21.44361507,15.04112106,12.84726266
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__down8k,raw_chamfer,45,0.03251151063,0.005861043686,0.1802759568,0.02301936036,0.02454464053,0.02815184993,0.03159128194,0.03518898778,0.0424870855,0.05083563665,0.007037137848,0.02781627629,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__down8k,rigid_p2p,45,0.02728250195,0.005767648071,0.2114046608,0.02022655875,0.02073366452,0.02332452714,0.0256474718,0.02820203215,0.03856761202,0.04627191303,0.004877505012,0.02604535428,0.9840650199,0.6931092039,0.9363350435,0.8118528347
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__down8k,nicp_p2p,45,0.02155798033,0.001770056126,0.0821067697,0.01867646842,0.01918126905,0.02039723165,0.021363426,0.02235847539,0.02520128883,0.02644943662,0.001961243741,0.007772968208,0.3020035716,0.2786990654,0.2794395672,0.6762443524
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__down8k,nicp_p2tri,45,0.01951992325,0.001899781183,0.09732523835,0.01643664105,0.01694395768,0.01816580202,0.0192997867,0.02036029838,0.02334072474,0.024767063,0.00219449636,0.008330421957,0.3241370112,0.3118450153,0.299480127,0.6109212896
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__noisy,latent_distance,45,0.4347462826,0.108248217,0.2489917023,0.2125912458,0.2523606896,0.3444220722,0.4420051277,0.5156071782,0.5948915601,0.6571073532,0.171185106,0.4445161074,16.95016138,16.94888936,17.10492877,12.94315441
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__noisy,raw_chamfer,45,0.03533846744,0.00638626468,0.1807170809,0.02366661476,0.02611500189,0.03034656395,0.03414972221,0.04044664203,0.04681824943,0.0496542183,0.01010007809,0.02598760354,1,1,1,1
rotation_sigma0.0063,rotation,0.0063,topology_pair,up60k__to__noisy,rigid_p2p,45,0.02594617403,0.004361054979,0.1680808498,0.02018551693,0.0210639746,0.02301889681,0.02485168956,0.02821873181,0.03524997115,0.04022372601,0.005199835001,0.02003820908,0.6828804,0.5148311683,0.7710679842,0.7277274294
