subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0018,id0491,original,down8k,0.188877,0.351609,0.006006,1,
id0018,id0498,original,down8k,0.271085,0.394145,0.008857,1,
id0020,id0026,original,down8k,0.455089,0.730822,0.011758,1,
id0020,id0027,original,down8k,0.352512,0.479287,0.006984,1,
id0020,id0041,original,down8k,0.286346,0.502064,0.011153,1,
id0020,id0042,original,down8k,0.508775,0.828860,0.018221,1,
id0020,id0045,original,down8k,0.331734,0.544939,0.009303,1,
id0020,id0048,original,down8k,0.280180,0.439183,0.004690,1,
id0020,id0056,original,down8k,0.370600,0.593556,0.013776,1,
id0020,id0062,original,down8k,0.525262,0.775577,0.016061,1,
id0020,id0069,original,down8k,0.444480,0.637678,0.008333,1,
id0020,id0071,original,down8k,0.449276,0.669372,0.017333,1,
id0020,id0072,original,down8k,0.327863,0.507331,0.008955,1,
id0020,id0075,original,down8k,0.364030,0.557141,0.009053,1,
id0020,id0080,original,down8k,0.490913,0.801473,0.015179,1,
id0020,id0081,original,down8k,0.389761,0.660835,0.007295,1,
id0020,id0086,original,down8k,0.348211,0.543223,0.007509,1,
id0020,id0088,original,down8k,0.315994,0.545187,0.007308,1,
id0020,id0097,original,down8k,0.259220,0.383420,0.006839,1,
id0020,id0100,original,down8k,0.314824,0.566007,0.009526,1,
id0020,id0106,original,down8k,0.473760,0.734934,0.011638,1,
id0020,id0107,original,down8k,0.241004,0.300294,0.005109,1,
id0020,id0110,original,down8k,0.240634,0.418293,0.003987,1,
id0020,id0113,original,down8k,0.357343,0.612635,0.012706,1,
id0020,id0115,original,down8k,0.380457,0.635171,0.011261,1,
id0020,id0130,original,down8k,0.379781,0.598538,0.009083,1,
id0020,id0132,original,down8k,0.338499,0.553605,0.010154,1,
id0020,id0136,original,down8k,0.412491,0.579759,0.007633,1,
id0020,id0153,original,down8k,0.199670,0.349917,0.004916,1,
id0020,id0161,original,down8k,0.300244,0.544919,0.009854,1,
id0020,id0169,original,down8k,0.333506,0.566768,0.011128,1,
id0020,id0182,original,down8k,0.257291,0.450470,0.005602,1,
id0020,id0183,original,down8k,0.381559,0.542385,0.004088,1,
id0020,id0186,original,down8k,0.294117,0.524487,0.009396,1,
id0020,id0197,original,down8k,0.276460,0.480011,0.005625,1,
id0020,id0199,original,down8k,0.306657,0.478574,0.004031,1,
id0020,id0206,original,down8k,0.572790,0.868524,0.014394,1,
id0020,id0207,original,down8k,0.370967,0.554176,0.009505,1,
id0020,id0208,original,down8k,0.290813,0.441337,0.005691,1,
id0020,id0212,original,down8k,0.352615,0.424508,0.003087,1,
id0020,id0220,original,down8k,0.262141,0.378364,0.007321,1,
id0020,id0222,original,down8k,0.257909,0.414033,0.004839,1,
id0020,id0224,original,down8k,0.349421,0.592242,0.010103,1,
id0020,id0233,original,down8k,0.335685,0.386358,0.006407,1,
id0020,id0239,original,down8k,0.503937,0.764449,0.016477,1,
id0020,id0242,original,down8k,0.391146,0.542571,0.008812,1,
id0020,id0246,original,down8k,0.394227,0.594923,0.013379,1,
id0020,id0258,original,down8k,0.246461,0.470730,0.009115,1,
