scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,template_icp_chamfer
mixed,110,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3439129889011383,0.0033958021085709333,0.004076745361089706
mixed,111,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3061700165271759,0.0011835580226033926,0.0012578077148646116
mixed,112,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,original,id0489_GTready_original,0.2601737082004547,0.2787051796913147,0.0012072763638570905,0.001404889626428485
mixed,113,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.43176013231277466,0.0016455171862617135,0.0017839909996837378
mixed,114,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.3568156659603119,0.0010652545606717467,0.0015025815228000283
mixed,115,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.34556955099105835,0.001698964973911643,0.0018706098198890686
mixed,116,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3512396812438965,0.0014235787093639374,0.0014783708611503243
mixed,117,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,original,id0489_GTready_original,0.2601737082004547,0.3070664703845978,0.0008151970687322319,0.0009601946221664548
mixed,118,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.44517093896865845,0.0011188855860382318,0.0013665836304426193
mixed,119,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.34343627095222473,0.0007634767680428922,0.0008379248320125043
mixed,120,different_subject,id0485,original,id0485_GTready_original,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3866656720638275,0.0017401953227818012,0.0019291318021714687
mixed,121,different_subject,id0485,original,id0485_GTready_original,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.40855708718299866,0.0014643426984548569,0.0015363415004685521
mixed,122,different_subject,id0485,original,id0485_GTready_original,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3497476577758789,0.0009241943480446935,0.001062546158209443
mixed,123,different_subject,id0485,original,id0485_GTready_original,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.48314687609672546,0.0010991955641657114,0.0013027501991018653
mixed,124,different_subject,id0485,original,id0485_GTready_original,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.34557461738586426,0.0007567633874714375,0.0009126421064138412
mixed,125,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.31640034914016724,0.002163131255656481,0.0023990231566131115
mixed,126,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3257453739643097,0.0018309593433514237,0.0020536123774945736
mixed,127,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.29441314935684204,0.0011985041201114655,0.00159443577285856
mixed,128,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,original,id0489_GTready_original,0.2601737082004547,0.2927885055541992,0.0010775437112897635,0.0012332350015640259
mixed,129,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.2501838207244873,0.0008780568023212254,0.0009297005599364638
mixed,130,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3225865960121155,0.0017429492436349392,0.0022493922151625156
mixed,131,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.31444963812828064,0.0011135581880807877,0.001254278584383428
mixed,132,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.28629380464553833,0.0006795458029955626,0.0007250336930155754
mixed,133,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,original,id0489_GTready_original,0.2601737082004547,0.29501277208328247,0.0006676962366327643,0.0007407153025269508
mixed,134,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.38827380537986755,0.000796810258179903,0.0007856828742660582
