scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,template_icp_chamfer
rotation,63,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5317457318305969,0.0021711415611207485,0.0014163689920678735
rotation,64,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5478218793869019,0.002405834384262562,0.002718987874686718
rotation,65,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.48171406984329224,0.0032691089436411858,0.003023163415491581
rotation,66,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.4592953026294708,0.00383822456933558,0.002699514850974083
rotation,67,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,original,id0485_GTready_original,0.34237438440322876,0.4577772915363312,0.0014627394266426563,0.0011070289183408022
rotation,68,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.4788437485694885,0.0020854161120951176,0.0010919611668214202
rotation,69,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4809177815914154,0.0027474991511553526,0.0012725221458822489
rotation,70,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5779947638511658,0.0028306501917541027,0.002538153436034918
rotation,71,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.6164209842681885,0.007124326191842556,0.005703093484044075
rotation,72,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,original,id0489_GTready_original,0.4157305955886841,0.6134645938873291,0.003540853038430214,0.0031237187795341015
rotation,73,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.610471785068512,0.0034361660946160555,0.0015610458794981241
rotation,74,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.6279615759849548,0.0053744264878332615,0.0035586378071457148
rotation,75,different_subject,id0478,original,id0478_GTready_original,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4403567314147949,0.0038691465742886066,0.0033727260306477547
rotation,76,different_subject,id0478,original,id0478_GTready_original,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.4146503508090973,0.004557996056973934,0.003124281531199813
rotation,77,different_subject,id0478,original,id0478_GTready_original,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.43188461661338806,0.0021709254942834377,0.002195164328441024
rotation,78,different_subject,id0478,original,id0478_GTready_original,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.43933117389678955,0.0025134440511465073,0.00137795927003026
rotation,79,different_subject,id0478,original,id0478_GTready_original,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.45873406529426575,0.0035755347926169634,0.0014301328919827938
rotation,80,different_subject,id0478,original,id0478_GTready_original,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5344616174697876,0.0035949894227087498,0.0029887515120208263
rotation,81,different_subject,id0478,original,id0478_GTready_original,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5718603730201721,0.008424310013651848,0.007428777404129505
rotation,82,different_subject,id0478,original,id0478_GTready_original,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.4961226284503937,0.004054965451359749,0.0031134176533669233
rotation,83,different_subject,id0478,original,id0478_GTready_original,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5698157548904419,0.004080726765096188,0.002061729785054922
rotation,84,different_subject,id0478,original,id0478_GTready_original,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5807110071182251,0.006328450050204992,0.004125550389289856
rotation,85,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.43146517872810364,0.004749675281345844,0.0028376802802085876
rotation,86,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.3799228072166443,0.004336578771471977,0.00426486786454916
rotation,87,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.39752107858657837,0.002426337916404009,0.002823251998052001
rotation,88,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,original,id0485_GTready_original,0.34237438440322876,0.3935397267341614,0.0022777006961405277,0.00215374818071723
rotation,89,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4095536470413208,0.003101916052401066,0.002152396598830819
rotation,90,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5147213935852051,0.0046971458941698074,0.002516666892915964
rotation,91,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5441163182258606,0.007548552472144365,0.007895323447883129
rotation,92,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.482639342546463,0.0037993467412889004,0.0042113871313631535
rotation,93,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,original,id0489_GTready_original,0.4157305955886841,0.5439876317977905,0.003973022103309631,0.0047049857676029205
