scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
translation,0.150000,0.000000,0.000000,0.150000,0.000000,0.005500,0.554913,0.531604,0.023309,0.580191,0.565907,0.014285,1,0.575304,0.514582,0.020391,-0.017021,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.md
translation,0.200000,0.000000,0.000000,0.200000,0.000000,0.007000,0.541042,0.535723,0.005319,0.568589,0.570346,-0.001757,1,0.575304,0.514582,0.034262,-0.021141,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.md
rotation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.575304,0.514582,0.060722,0.597577,0.549931,0.047646,1,0.575304,0.514582,0.000000,0.000000,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.md
rotation,0.020000,0.000000,0.020000,0.000000,0.740000,0.000000,0.570479,0.527269,0.043210,0.595801,0.567813,0.027988,1,0.575304,0.514582,0.004825,-0.012686,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.md
rotation,0.050000,0.000000,0.050000,0.000000,1.100000,0.000000,0.566890,0.531130,0.035760,0.594389,0.570598,0.023791,1,0.575304,0.514582,0.008415,-0.016547,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.md
rotation,0.100000,0.000000,0.100000,0.000000,1.700000,0.000000,0.562323,0.524618,0.037705,0.591311,0.564308,0.027004,1,0.575304,0.514582,0.012981,-0.010036,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.md
rotation,0.150000,0.000000,0.150000,0.000000,2.300000,0.000000,0.555558,0.524401,0.031156,0.586979,0.566426,0.020553,1,0.575304,0.514582,0.019747,-0.009819,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.md
rotation,0.200000,0.000000,0.200000,0.000000,2.900000,0.000000,0.549227,0.523984,0.025244,0.581502,0.567634,0.013868,1,0.575304,0.514582,0.026077,-0.009401,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.md
mixed,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.575304,0.514582,0.060722,0.597577,0.549931,0.047646,1,0.575304,0.514582,0.000000,0.000000,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.md
mixed,0.020000,0.020000,0.020000,0.020000,0.740000,0.001600,0.586416,0.576094,0.010321,0.605811,0.605562,0.000249,1,0.575304,0.514582,-0.011112,-0.061512,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.md
mixed,0.050000,0.050000,0.050000,0.050000,1.100000,0.002500,0.599311,0.608408,-0.009097,0.615554,0.632144,-0.016590,0,0.575304,0.514582,-0.024007,-0.093826,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.md
mixed,0.100000,0.100000,0.100000,0.100000,1.700000,0.004000,0.543366,0.592841,-0.049476,0.574694,0.624116,-0.049422,0,0.575304,0.514582,0.031938,-0.078259,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.md
mixed,0.150000,0.150000,0.150000,0.150000,2.300000,0.005500,0.448961,0.532973,-0.084012,0.486737,0.571631,-0.084894,0,0.575304,0.514582,0.126343,-0.018391,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot75_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.md
